TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,sound_digit_2_ME.started,sound_digit_2_ME.stopped,sound_digit_3_ME.started,sound_digit_3_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.0024129299563355744,None,0.4869021299527958,None,0.9535206299624406,None,['return'],[0.3262803999823518],24.68862089997856,None,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_1439,eeg_contingent_digits,2021.2.3,60.053712036556306,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,['return'],[0.17395419999957085],25.054284799960442,None,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_1439,eeg_contingent_digits,2021.2.3,60.053712036556306,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,['return'],[0.16603230003966019],25.270790299982764,None,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_1439,eeg_contingent_digits,2021.2.3,60.053712036556306,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_1439,eeg_contingent_digits,2021.2.3,60.053712036556306,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.470479299954604,None,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_1439,eeg_contingent_digits,2021.2.3,60.053712036556306,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,26.104335199983325,None,27.69884559995262,None,0.01612985006067902,None,0.49324225005693734,None,0.976606750045903,None,29.1160239999881,30.119556199992076,"['1', 'return']","[0.6389715999830514, 0.82321200001752]",30.568792600010056,None,30.568792600010056,None,30.568792600010056,None,1,001,2021_Nov_15_1439,eeg_contingent_digits,2021.2.3,60.053712036556306,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,"['2', 'return']","[0.15285909996600822, 0.45169669995084405]",31.44026349997148,None,31.44026349997148,None,31.44026349997148,None,1,001,2021_Nov_15_1439,eeg_contingent_digits,2021.2.3,60.053712036556306,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,"['0', 'return']","[0.2636420000344515, 0.3905901000252925]",31.939372499997262,None,31.939372499997262,None,31.939372499997262,None,1,001,2021_Nov_15_1439,eeg_contingent_digits,2021.2.3,60.053712036556306,
