TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,Fixation_ME.started,Fixation_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0007665400007681455,None,0.46856944000046497,None,0.9530050400007894,None,"['num_4', 'return']","[0.2803117999992537, 0.47265629999947123]",17.38237459999982,None,,,,,,,,,,,1,001,2021_Nov_12_1459,eeg_contingent_digits,2021.2.3,59.932096933970506,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.19026649999977963, 0.39940800000022136]",17.895941900000253,None,,,,,,,,,,,1,001,2021_Nov_12_1459,eeg_contingent_digits,2021.2.3,59.932096933970506,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.1285143999994034, 0.3606055000000197]",18.357839400000557,None,,,,,,,,,,,1,001,2021_Nov_12_1459,eeg_contingent_digits,2021.2.3,59.932096933970506,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_12_1459,eeg_contingent_digits,2021.2.3,59.932096933970506,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.760857500000384,None,,,,,,,,,1,001,2021_Nov_12_1459,eeg_contingent_digits,2021.2.3,59.932096933970506,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.443345800000316,None,return,0.4590914000000339,19.443345800000316,None,,,1,001,2021_Nov_12_1459,eeg_contingent_digits,2021.2.3,59.932096933970506,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.67671650000011,None,,,,,,,
