TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,sound_digit_2_ME.started,sound_digit_2_ME.stopped,sound_digit_3_ME.started,sound_digit_3_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.001058720000401081,None,0.46929932000057306,None,0.9592910200008191,None,"['num_4', 'return']","[0.17696220000016183, 0.43290220000017143]",17.397956399999202,None,,,,,,,,,,,,,,,,,1,001,2021_Nov_12_1436,eeg_contingent_digits,2021.2.3,60.07478108726492,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.2342239999998128, 0.44312779999927443]",17.876192299999275,None,,,,,,,,,,,,,,,,,1,001,2021_Nov_12_1436,eeg_contingent_digits,2021.2.3,60.07478108726492,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.1915324999999939, 0.39925750000020344]",18.35938879999958,None,,,,,,,,,,,,,,,,,1,001,2021_Nov_12_1436,eeg_contingent_digits,2021.2.3,60.07478108726492,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_12_1436,eeg_contingent_digits,2021.2.3,60.07478108726492,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.808088699999644,None,,,,,,,,,,,,,,,1,001,2021_Nov_12_1436,eeg_contingent_digits,2021.2.3,60.07478108726492,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.473905599999853,None,return,0.58915960000013,19.473905599999853,None,,,,,,,,,1,001,2021_Nov_12_1436,eeg_contingent_digits,2021.2.3,60.07478108726492,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.860005499999716,None,21.13539621999962,None,21.13539621999962,None,21.13539621999962,None,,,,,,,
