videoFile,condition,video,speaker,callSign,colour,number,seq,id,block,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,firstHalf.thisRepN,firstHalf.thisTrialN,firstHalf.thisN,firstHalf.thisIndex,blocksA.thisRepN,blocksA.thisTrialN,blocksA.thisN,blocksA.thisIndex,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
video/Training/zh_sp01_Ad_We_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,We,4,,,,,,,,0,0,0,0,,,,,,,,,-0.3888888888888889,0.275,1,0,0,5.67145470000105,call1,0.029166666666666667,-0.3023148148148148,1,0,0,6.974399300001096,colour4,0.4777777777777778,-0.3277777777777778,1,0,0,7.457090400042944,number4,True,True,True,16,1,2019_Nov_14_1202,MA_Theta_Exp,3.0.7,59.98397227229475,
video/Training/zh_sp07_Ad_Ge_3_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ge,3,,,,,,,,0,1,1,1,,,,,,,,,-0.41805555555555557,0.08657407407407407,1,0,0,4.735101199999917,call2,0.05555555555555555,0.30972222222222223,1,0,0,5.869337000011001,colour1,0.4027777777777778,-0.3453703703703704,1,0,0,10.938595300016459,number4,False,True,False,16,1,2019_Nov_14_1202,MA_Theta_Exp,3.0.7,59.98397227229475,
video/Training/zh_sp01_Dr_Ro_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Dr,Ro,3,,,,,,,,0,2,2,2,,,,,,,,,-0.3763888888888889,0.07824074074074074,1,0,0,5.220272999955341,call2,0.059722222222222225,-0.1125,1,0,0,5.950408400036395,colour3,0.4083333333333333,-0.09722222222222222,1,0,0,6.487191099964548,number3,True,True,True,16,1,2019_Nov_14_1202,MA_Theta_Exp,3.0.7,59.98397227229475,
video/Training/zh_sp07_Dr_Gr_4_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Dr,Gr,4,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_ANSW,NO_ANSW,NO_ANSW,16,1,2019_Nov_14_1202,MA_Theta_Exp,3.0.7,59.98397227229475,
video/Training/zh_sp01_Ti_Gr_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ti,Gr,2,,,,,,,,0,4,4,4,,,,,,,,,-0.3861111111111111,0.25416666666666665,1,0,0,11.875872200005688,call1,,,,,,,,,,,,,,,False,NO_ANSW,NO_ANSW,16,1,2019_Nov_14_1202,MA_Theta_Exp,3.0.7,59.98397227229475,
video/Training/zh_sp07_Ti_Ro_1_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Ti,Ro,1,,,,,,,,0,5,5,5,,,,,,,,,-0.4166666666666667,0.10462962962962963,1,0,0,5.720569099998102,call2,0.034722222222222224,0.2722222222222222,1,0,0,7.665188199956901,colour1,0.3972222222222222,0.2986111111111111,1,0,0,9.46399780001957,number1,False,False,True,16,1,2019_Nov_14_1202,MA_Theta_Exp,3.0.7,59.98397227229475,
video/Training/zh_sp01_Un_Ge_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Un,Ge,1,,,,,,,,0,6,6,6,,,,,,,,,-0.3597222222222222,-0.05787037037037037,1,0,0,8.630584999977145,call3,-0.022222222222222223,0.29305555555555557,1,0,0,9.997164200001862,colour1,0.3958333333333333,0.12685185185185185,1,0,0,10.578392800001893,number2,False,True,False,16,1,2019_Nov_14_1202,MA_Theta_Exp,3.0.7,59.98397227229475,
video/Training/zh_sp07_Un_We_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Un,We,2,,,,,,,,0,7,7,7,,,,,,,,,-0.3597222222222222,-0.14583333333333334,1,0,0,6.856437400041614,call3,0.05416666666666667,0.06111111111111111,1,0,0,8.299799799977336,colour2,0.35,0.29305555555555557,1,0,0,8.959043999959249,number1,False,False,False,16,1,2019_Nov_14_1202,MA_Theta_Exp,3.0.7,59.98397227229475,
video/Training/zh_sp01_Ad_Ge_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,Ge,1,,,,,,,,0,8,8,8,,,,,,,,,-0.425,0.2972222222222222,1,0,0,8.609743800014257,call1,0.015277777777777777,0.05462962962962963,1,0,0,11.005727000010666,colour2,0.375,0.3111111111111111,1,0,0,11.573523200000636,number1,True,False,True,16,1,2019_Nov_14_1202,MA_Theta_Exp,3.0.7,59.98397227229475,
video/Training/zh_sp07_Ad_Ro_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Ro,3,,,,,,,,0,9,9,9,,,,,,,,,-0.38472222222222224,-0.29814814814814816,1,0,0,8.528505900001619,call4,-0.05,-0.32083333333333336,1,0,0,9.330728199973237,colour4,0.375,-0.17731481481481481,1,0,0,11.38937479996821,number3,False,False,True,16,1,2019_Nov_14_1202,MA_Theta_Exp,3.0.7,59.98397227229475,
