audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,RAND_formula,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,instrTrainText.started,key_resp_2.started,sound_1.started,fixation.started,pp_t1_start.started,pp_t1_end.started,pp_t1_start.stopped,pp_t1_end.stopped,fixation.stopped,screenAfterAudio.started,screenAfterAudio.stopped,blankScreen.started,blankScreen.stopped,call1.started,call2.started,call3.started,call4.started,colour1.started,colour2.started,colour3.started,colour4.started,number1.started,number2.started,number3.started,number4.started,mouseClickOnCall.started,mouseClickOnColour.started,mouseClickOnNumber.started,blankScreenAfterResponse.started,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
audio/NV_DE_Neural2-D_Ad-ge-Dr_0.2p.wav,5.4325,NV,Neural2-D,Ad-ge-Dr,Ad,ge,Dr,0.2p,DE_Neural2-D_Ad-ge-Dr.TextGrid,0.16712,4.69712,0.76712,1.34712,2.49712,2.76712,3.92712,4.36712,0.776555887,0,0,0,0,10.960321999969892,10.960321999969892,22.656401069986167,22.669409599970095,0.1830984998960048,0.1830984998960048,0.19626659993082285,0.19626659993082285,28.53076599992346,28.53076599992346,28.53076599992346,28.53076599992346,29.541667599929497,29.541667599929497,29.541667599929497,29.541667599929497,29.541667599929497,29.541667599929497,29.541667599929497,29.541667599929497,29.541667599929497,29.541667599929497,29.541667599929497,29.541667599929497,29.541667599929497,1.4252494999673218,2.9347753999754786,4.486141700064763,33.378171199932694,[-0.34652777777777777],[0.28055555555555556],[1],[0],[0],[2.5072924999985844],['call1'],[0.04791666666666667],[-0.27361111111111114],[1],[0],[0],[4.058378299931064],['colour4'],[0.43680555555555556],[-0.09097222222222222],[1],[0],[0],[4.792119699995965],['number3'],True,False,False,,,2023-03-08_13h45.02.411,SentenceInNoise,2022.2.1,59.901581691063065,
,,,,,,,,,,,,,,,,,,,,,,,,,33.378276579920204,33.378171199932694,0.030511099961586297,0.030511099961586297,0.04517069994471967,0.04517069994471967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
