audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,RAND_formula,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,instrTrainText.started,key_resp_2.started,sound_1.started,fixation.started,pp_t1_start.started,pp_t1_end.started,pp_t2_start.started,pp_t2_end.started,pp_t3_start.started,pp_t3_end.started,pp_start.started,pp_end.started,pp_t1_start.stopped,pp_t1_end.stopped,pp_t2_start.stopped,pp_t2_end.stopped,pp_t3_start.stopped,pp_t3_end.stopped,pp_start.stopped,pp_end.stopped,fixation.stopped,screenAfterAudio.started,screenAfterAudio.stopped,blankScreen.started,pp_click1.started,blankScreen.stopped,call1.started,call2.started,call3.started,call4.started,colour1.started,colour2.started,colour3.started,colour4.started,number1.started,number2.started,number3.started,number4.started,mouseClickOnCall.started,pp_click1.stopped,mouseClickOnColour.started,mouseClickOnNumber.started,blankScreenAfterResponse.started,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
audio/NV_DE_Neural2-D_Ti-ge-Dr_0.75p.wav,5.4022,NV,Neural2-D,Ti-ge-Dr,Ti,ge,Dr,0.75p,DE_Neural2-D_Ti-ge-Dr.TextGrid,0.17712,4.64712,0.84712,1.32712,2.35712,2.68712,3.82712,4.33712,0.000806393,0,0,0,0,8.874315699911676,8.874315699911676,12.44374535997631,12.460642599966377,0.14844350004568696,0.14844350004568696,0.14844350004568696,0.14844350004568696,0.14844350004568696,0.14844350004568696,0.14844350004568696,0.14844350004568696,0.1663154000416398,0.1663154000416398,0.1663154000416398,0.1663154000416398,0.1663154000416398,0.1663154000416398,0.1663154000416398,0.1663154000416398,17.90305540000554,17.90305540000554,17.90305540000554,17.90305540000554,0.04432320001069456,18.901785299996845,18.901785299996845,18.901785299996845,18.901785299996845,18.901785299996845,18.901785299996845,18.901785299996845,18.901785299996845,18.901785299996845,18.901785299996845,18.901785299996845,18.901785299996845,18.901785299996845,1.0393866000231355,1.0393866000231355,3.272247700020671,4.736493399948813,23.671601200010628,[-0.3527777777777778],[-0.3388888888888889],[1],[0],[0],[3.2286901000188664],['call4'],[-0.035416666666666666],[-0.10208333333333333],[1],[0],[0],[4.693135299952701],['colour3'],[0.4013888888888889],[-0.2951388888888889],[1],[0],[0],[5.727245500078425],['number4'],False,False,False,,,2023-03-08_15h40.16.763,SentenceInNoise,2022.2.1,60.01406726475106,
,,,,,,,,,,,,,,,,,,,,,,,,,23.669355020031798,23.671601200010628,0.026699299924075603,0.026699299924075603,0.026699299924075603,0.026699299924075603,0.026699299924075603,0.026699299924075603,0.026699299924075603,0.026699299924075603,0.03182819997891784,0.03182819997891784,0.03182819997891784,0.03182819997891784,0.03182819997891784,0.03182819997891784,0.03182819997891784,0.03182819997891784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
