audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,RAND_formula,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,instrTrainText.started,key_resp_2.started,sound_1.started,fixation.started,pp_t1_start.started,pp_t1_end.started,pp_t1_start.stopped,pp_t1_end.stopped,fixation.stopped,screenAfterAudio.started,screenAfterAudio.stopped,blankScreen.started,blankScreen.stopped,call1.started,call2.started,call3.started,call4.started,colour1.started,colour2.started,colour3.started,colour4.started,number1.started,number2.started,number3.started,number4.started,mouseClickOnCall.started,mouseClickOnColour.started,mouseClickOnNumber.started,blankScreenAfterResponse.started,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
audio/NV_DE_Neural2-F_Dr-ge-Vi_0.2p.wav,4.9594,NV,Neural2-F,Dr-ge-Vi,Dr,ge,Vi,0.2p,DE_Neural2-F_Dr-ge-Vi.TextGrid,0.15712,4.21712,0.64712,1.19712,1.99712,2.23712,3.27712,3.75712,0.522208716,0,0,0,0,9.055730800027959,9.055730800027959,12.975268900103401,12.992623399943113,1.079199199914001,1.079199199914001,1.1004321998916566,1.1004321998916566,17.996656799921766,17.996656799921766,17.996656799921766,17.996656799921766,18.997388700023293,18.997388700023293,18.997388700023293,18.997388700023293,18.997388700023293,18.997388700023293,18.997388700023293,18.997388700023293,18.997388700023293,18.997388700023293,18.997388700023293,18.997388700023293,18.997388700023293,1.0503097999608144,4.552749199909158,5.119909500004724,,[-0.3958333333333333],[0.30972222222222223],[1],[0],[0],[4.508038700092584],['call1'],[0.027777777777777776],[-0.12083333333333333],[1],[0],[0],[5.075192700023763],['colour3'],[0.44513888888888886],[-0.10625],[1],[0],[0],[5.625779699999839],['number3'],False,False,False,,,2023-03-08_13h42.57.260,SentenceInNoise,2022.2.1,60.28570598962412,
