audiofile,callSign,colour,number,trials_eg.thisRepN,trials_eg.thisTrialN,trials_eg.thisN,trials_eg.thisIndex,instr_start.started,key_resp_inst_2.started,instrRest_pre.started,key_resp_instRest_pre.started,beep_rest_pre_start.started,fixation_1.started,pp_rest_pre_start.started,pp_rest_pre_start.stopped,fixation_1.stopped,screenAfterAudio_3.started,screenAfterAudio_3.stopped,beep_rest_pre_end.started,beep_rest_pre_end.stopped,instr_start_2.started,key_resp_inst_3.started,sound_examples.started,fixation_2.started,fixation_2.stopped,screenAfterAudio_2.started,screenAfterAudio_2.stopped,blankScreen_2.started,blankScreen_2.stopped,call1_2.started,call2_2.started,call3_2.started,call4_2.started,colour1_2.started,colour2_2.started,colour3_2.started,colour4_2.started,number1_2.started,number2_2.started,number3_2.started,number4_2.started,mouseClickOnCall_2.started,mouseClickOnColour_2.started,mouseClickOnNumber_2.started,mouseClickOnCall_2.x,mouseClickOnCall_2.y,mouseClickOnCall_2.leftButton,mouseClickOnCall_2.midButton,mouseClickOnCall_2.rightButton,mouseClickOnCall_2.time,mouseClickOnCall_2.clicked_name,mouseClickOnColour_2.x,mouseClickOnColour_2.y,mouseClickOnColour_2.leftButton,mouseClickOnColour_2.midButton,mouseClickOnColour_2.rightButton,mouseClickOnColour_2.time,mouseClickOnColour_2.clicked_name,mouseClickOnNumber_2.x,mouseClickOnNumber_2.y,mouseClickOnNumber_2.leftButton,mouseClickOnNumber_2.midButton,mouseClickOnNumber_2.rightButton,mouseClickOnNumber_2.time,mouseClickOnNumber_2.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.9p.wav,Dr,we,Ei,0,0,0,0,11.445214300067164,11.445214300067164,12.713562999968417,12.713562999968417,12.980300720059311,12.97970779996831,12.97970779996831,12.996975700021721,16.983637399971485,16.983637399971485,16.983637399971485,16.98366991004441,17.98462860006839,17.98462860006839,17.98462860006839,19.986323729995636,20.002702399971895,25.511878499994054,25.511878499994054,25.511878499994054,25.511878499994054,26.511032000067644,26.511032000067644,26.511032000067644,26.511032000067644,26.511032000067644,26.511032000067644,26.511032000067644,26.511032000067644,26.511032000067644,26.511032000067644,26.511032000067644,26.511032000067644,26.511032000067644,1.0385375999612734,7.1084758000215515,7.472043400048278,[-0.37222222222222223],[-0.14652777777777778],[1],[0],[0],[7.065235299989581],['call3_2'],[0.06041666666666667],[0.10833333333333334],[1],[0],[0],[7.428492299979553],['colour2_2'],[0.34652777777777777],[0.1111111111111111],[1],[0],[0],[7.928977900068276],['number2_2'],False,False,False,s00,1,2023-05-16_15h45.45.867,SentenceInNoise,2022.2.1,59.71796400717233,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.3p.wav,Dr,we,Ei,0,1,1,1,,,,,,,,,,,,,,,,33.480181330023335,33.47991830005776,39.035235599963926,39.035235599963926,39.035235599963926,39.035235599963926,40.035374099970795,40.035374099970795,40.035374099970795,40.035374099970795,40.035374099970795,40.035374099970795,40.035374099970795,40.035374099970795,40.035374099970795,40.035374099970795,40.035374099970795,40.035374099970795,40.035374099970795,1.0664139000000432,1.9005570999579504,2.450869599939324,[-0.4576388888888889],[0.29583333333333334],[1],[0],[0],[1.8370421000290662],['call1_2'],[-0.034027777777777775],[0.10555555555555556],[1],[0],[0],[2.388115999987349],['colour2_2'],[0.41458333333333336],[0.3236111111111111],[1],[0],[0],[2.871838300023228],['number1_2'],False,False,False,s00,1,2023-05-16_15h45.45.867,SentenceInNoise,2022.2.1,59.71796400717233,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-2.5db.wav,Kr,we,Dr,0,2,2,2,,,,,,,,,,,,,,,,41.93712302998174,41.93696479999926,47.308904799981974,47.308904799981974,47.308904799981974,47.308904799981974,48.32560400001239,48.32560400001239,48.32560400001239,48.32560400001239,48.32560400001239,48.32560400001239,48.32560400001239,48.32560400001239,48.32560400001239,48.32560400001239,48.32560400001239,48.32560400001239,48.32560400001239,1.0390763999894261,3.31831660005264,3.6685895000118762,[-0.3729166666666667],[-0.11527777777777778],[1],[0],[0],[3.2774078000802547],['call3_2'],[0.022222222222222223],[-0.08125],[1],[0],[0],[3.62764090008568],['colour3_2'],[0.45694444444444443],[-0.09583333333333334],[1],[0],[0],[3.961550200008787],['number3_2'],True,False,False,s00,1,2023-05-16_15h45.45.867,SentenceInNoise,2022.2.1,59.71796400717233,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-13db.wav,Kr,we,Dr,0,3,3,3,,,,,,,,,,,,,,,,51.31150283003226,51.31148100004066,56.68317640002351,56.68317640002351,56.68317640002351,56.68317640002351,57.70004620007239,57.70004620007239,57.70004620007239,57.70004620007239,57.70004620007239,57.70004620007239,57.70004620007239,57.70004620007239,57.70004620007239,57.70004620007239,57.70004620007239,57.70004620007239,57.70004620007239,1.0390295999823138,1.5509565999964252,3.302387300063856,"[-0.44375, -0.03819444444444445, -0.3506944444444444]","[-0.40347222222222223, 0.24722222222222223, -0.052083333333333336]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.509424600051716, 2.110358100035228, 2.8270748000359163]",['call3_2'],[-0.027777777777777776],[0.28888888888888886],[1],[0],[0],[3.261110399966128],['colour1_2'],[0.41388888888888886],[0.08611111111111111],[1],[0],[0],[3.8452159999869764],['number2_2'],True,False,False,s00,1,2023-05-16_15h45.45.867,SentenceInNoise,2022.2.1,59.71796400717233,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-7db.wav,Kr,we,Dr,0,4,4,4,,,,,,,,,,,,,,,,60.58589184000157,60.58574570005294,66.02712320000865,66.02712320000865,66.02712320000865,66.02712320000865,67.04108690004796,67.04108690004796,67.04108690004796,67.04108690004796,67.04108690004796,67.04108690004796,67.04108690004796,67.04108690004796,67.04108690004796,67.04108690004796,67.04108690004796,67.04108690004796,67.04108690004796,1.1055656000971794,1.8507112000370398,2.217514800024219,[-0.3597222222222222],[-0.12222222222222222],[1],[0],[0],[1.740201700013131],['call3_2'],[0.05],[0.10208333333333333],[1],[0],[0],[2.1068715999135748],['colour2_2'],[0.3486111111111111],[-0.044444444444444446],[1],[0],[0],[2.507111599901691],['number3_2'],True,False,False,s00,1,2023-05-16_15h45.45.867,SentenceInNoise,2022.2.1,59.71796400717233,
