audiofile,callSign,colour,number,trials_eg.thisRepN,trials_eg.thisTrialN,trials_eg.thisN,trials_eg.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,condsFile,instr_start.started,key_resp_inst_2.started,instrRest_pre.started,key_resp_instRest_pre.started,fixation_1.started,pp_rest_pre_start.started,pp_rest_pre_start.stopped,fixation_1.stopped,screenAfterAudio_3.started,screenAfterAudio_3.stopped,beep_rest_pre_end.started,beep_rest_pre_end.stopped,instr_start_2.started,key_resp_inst_3.started,sound_examples.started,fixation_2.started,fixation_2.stopped,screenAfterAudio_2.started,screenAfterAudio_2.stopped,blankScreen_2.started,blankScreen_2.stopped,call1_2.started,call2_2.started,call3_2.started,call4_2.started,colour1_2.started,colour2_2.started,colour3_2.started,colour4_2.started,number1_2.started,number2_2.started,number3_2.started,number4_2.started,mouseClickOnCall_2.started,mouseClickOnColour_2.started,mouseClickOnNumber_2.started,mouseClickOnCall_2.x,mouseClickOnCall_2.y,mouseClickOnCall_2.leftButton,mouseClickOnCall_2.midButton,mouseClickOnCall_2.rightButton,mouseClickOnCall_2.time,mouseClickOnCall_2.clicked_name,mouseClickOnColour_2.x,mouseClickOnColour_2.y,mouseClickOnColour_2.leftButton,mouseClickOnColour_2.midButton,mouseClickOnColour_2.rightButton,mouseClickOnColour_2.time,mouseClickOnColour_2.clicked_name,mouseClickOnNumber_2.x,mouseClickOnNumber_2.y,mouseClickOnNumber_2.leftButton,mouseClickOnNumber_2.midButton,mouseClickOnNumber_2.rightButton,mouseClickOnNumber_2.time,mouseClickOnNumber_2.clicked_name,callSignCorrect,colourCorrect,numberCorrect,instrTaskText.started,key_resp_inst.started,key_resp.started,participant,order,date,expName,psychopyVersion,frameRate,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.9p.wav,Dr,we,Ei,0,0,0,0,,,,,,12.939921000011964,12.939921000011964,14.657353199989302,14.657353199989302,15.044015299994498,15.044015299994498,15.057841000001645,255.0516110000026,255.0516110000026,255.0516110000026,255.0517115600116,256.0528517999919,256.0528517999919,256.0528517999919,294.3196096600033,294.3200196000107,299.93726470001275,299.93726470001275,299.93726470001275,299.93726470001275,300.9379050999996,300.9379050999996,300.9379050999996,300.9379050999996,300.9379050999996,300.9379050999996,300.9379050999996,300.9379050999996,300.9379050999996,300.9379050999996,300.9379050999996,300.9379050999996,300.9379050999996,1.1308725999842864,3.666457299987087,4.150186599988956,[-0.3701388888888889],[0.14722222222222223],[1],[0],[0],[3.539147800009232],['call2_2'],[0.08958333333333333],[0.11458333333333333],[1],[0],[0],[4.0212903000065126],['colour2_2'],[0.37430555555555556],[0.24930555555555556],[1],[0],[0],[4.737944000022253],['number1_2'],True,False,False,,,,s00,1,2023-05-26_17h01.05.117,SentenceInNoise,2022.2.1,60.176437319659264,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-2.5db.wav,Kr,we,Dr,0,1,1,2,,,,,,,,,,,,,,,,,,,,304.7576424599858,304.7580144999956,310.16264450000017,310.16264450000017,310.16264450000017,310.16264450000017,311.1803951000038,311.1803951000038,311.1803951000038,311.1803951000038,311.1803951000038,311.1803951000038,311.1803951000038,311.1803951000038,311.1803951000038,311.1803951000038,311.1803951000038,311.1803951000038,311.1803951000038,1.0505334000044968,1.8845184000092559,2.3347416000033263,[-0.46458333333333335],[0.09166666666666666],[1],[0],[0],[1.8377749000210315],['call2_2'],[0.07083333333333333],[0.08055555555555556],[1],[0],[0],[2.287934200023301],['colour2_2'],[0.3458333333333333],[0.029861111111111113],[1],[0],[0],[2.688460400007898],['number2_2'],False,False,False,,,,s00,1,2023-05-26_17h01.05.117,SentenceInNoise,2022.2.1,60.176437319659264,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-13db.wav,Kr,we,Dr,0,2,2,3,,,,,,,,,,,,,,,,,,,,312.98156673997875,312.98187009998946,318.37091359999613,318.37091359999613,318.37091359999613,318.37091359999613,319.38725500000874,319.38725500000874,319.38725500000874,319.38725500000874,319.38725500000874,319.38725500000874,319.38725500000874,319.38725500000874,319.38725500000874,319.38725500000874,319.38725500000874,319.38725500000874,319.38725500000874,1.0389662999950815,3.151615100010531,3.652009499986889,[-0.4513888888888889],[0.3416666666666667],[1],[0],[0],[3.11009489998105],['call1_2'],[0.052083333333333336],[0.30972222222222223],[1],[0],[0],[3.6105622999893967],['colour1_2'],[0.40208333333333335],[0.10277777777777777],[1],[0],[0],[4.278258399979677],['number2_2'],False,False,False,,,,s00,1,2023-05-26_17h01.05.117,SentenceInNoise,2022.2.1,60.176437319659264,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.3p.wav,Dr,we,Ei,0,3,3,1,,,,,,,,,,,,,,,,,,,,322.72334149997914,322.724447399989,328.2504298000131,328.2504298000131,328.2504298000131,328.2504298000131,329.2623981999932,329.2623981999932,329.2623981999932,329.2623981999932,329.2623981999932,329.2623981999932,329.2623981999932,329.2623981999932,329.2623981999932,329.2623981999932,329.2623981999932,329.2623981999932,329.2623981999932,1.0360275999992155,2.4815578999987338,3.299151900020661,[-0.47708333333333336],[0.10138888888888889],[1],[0],[0],[2.4384291999740526],['call2_2'],[0.003472222222222222],[0.13541666666666666],[1],[0],[0],[3.2561102000181563],['colour2_2'],[0.3458333333333333],[0.3111111111111111],[1],[0],[0],[3.9405573999974877],['number1_2'],True,False,False,,,,s00,1,2023-05-26_17h01.05.117,SentenceInNoise,2022.2.1,60.176437319659264,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.33389290000196,332.33389290000196,333.7331339000084,,,,,,,
