trials_eg.thisRepN,trials_eg.thisTrialN,trials_eg.thisN,trials_eg.thisIndex,audiofile,callSign,colour,number,instr_start.started,key_resp_inst_2.started,instrRest_pre.started,key_resp_instRest_pre.started,beep_rest_pre_start.started,fixation_1.started,pp_rest_pre_start.started,pp_rest_pre_start.stopped,fixation_1.stopped,screenAfterAudio_3.started,screenAfterAudio_3.stopped,beep_rest_pre_end.started,beep_rest_pre_end.stopped,instr_start_2.started,key_resp_inst_3.started,sound_examples.started,fixation_2.started,fixation_2.stopped,screenAfterAudio_2.started,screenAfterAudio_2.stopped,blankScreen_2.started,blankScreen_2.stopped,call1_2.started,call2_2.started,call3_2.started,call4_2.started,colour1_2.started,colour2_2.started,colour3_2.started,colour4_2.started,number1_2.started,number2_2.started,number3_2.started,number4_2.started,mouseClickOnCall_2.started,mouseClickOnColour_2.started,mouseClickOnNumber_2.started,mouseClickOnCall_2.x,mouseClickOnCall_2.y,mouseClickOnCall_2.leftButton,mouseClickOnCall_2.midButton,mouseClickOnCall_2.rightButton,mouseClickOnCall_2.time,mouseClickOnCall_2.clicked_name,mouseClickOnColour_2.x,mouseClickOnColour_2.y,mouseClickOnColour_2.leftButton,mouseClickOnColour_2.midButton,mouseClickOnColour_2.rightButton,mouseClickOnColour_2.time,mouseClickOnColour_2.clicked_name,mouseClickOnNumber_2.x,mouseClickOnNumber_2.y,mouseClickOnNumber_2.leftButton,mouseClickOnNumber_2.midButton,mouseClickOnNumber_2.rightButton,mouseClickOnNumber_2.time,mouseClickOnNumber_2.clicked_name,participant,order,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.882479199906811,12.882479199906811,13.378350799903274,13.378350799903274,13.61198760000989,13.625861699925736,13.625861699925736,13.642510099918582,17.62908330000937,17.62908330000937,17.62908330000937,17.629097500012723,18.62949919991661,18.62949919991661,18.62949919991661,19.364042299950963,19.36349179991521,24.969247599947266,24.969247599947266,24.969247599947266,24.969247599947266,25.971975399996154,25.971975399996154,25.971975399996154,25.971975399996154,25.971975399996154,25.971975399996154,25.971975399996154,25.971975399996154,25.971975399996154,25.971975399996154,25.971975399996154,25.971975399996154,25.971975399996154,1.138532100012526,2.771181400050409,3.985439100069925,"[-0.49375, -0.44305555555555554]","[0.2881944444444444, 0.2847222222222222]","[1, 1]","[0, 0]","[0, 0]","[2.6423130000475794, 3.017326600034721]",['call1_2'],"[-0.13819444444444445, -0.08611111111111111]","[0.16666666666666666, 0.14652777777777778]","[1, 1]","[0, 0]","[0, 0]","[3.5149129999335855, 3.84831629996188]",['colour2_2'],[0.35208333333333336],[0.10347222222222222],[1],[0],[0],[4.365319399978034],['number2_2'],,,,,,,
