audiofile,callSign,colour,number,trials_eg.thisRepN,trials_eg.thisTrialN,trials_eg.thisN,trials_eg.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,condsFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,duration,noise,voice,words,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block,instr_start.started,key_resp_inst_2.started,instrRest_pre.started,key_resp_instRest_pre.started,fixation_1.started,pp_rest_pre_start.started,pp_rest_pre_start.stopped,fixation_1.stopped,screenAfterAudio_3.started,screenAfterAudio_3.stopped,beep_rest_pre_end.started,beep_rest_pre_end.stopped,instr_start_2.started,key_resp_inst_3.started,sound_examples.started,fixation_2.started,fixation_2.stopped,screenAfterAudio_2.started,screenAfterAudio_2.stopped,blankScreen_2.started,blankScreen_2.stopped,call1_2.started,call2_2.started,call3_2.started,call4_2.started,colour1_2.started,colour2_2.started,colour3_2.started,colour4_2.started,number1_2.started,number2_2.started,number3_2.started,number4_2.started,mouseClickOnCall_2.started,mouseClickOnColour_2.started,mouseClickOnNumber_2.started,mouseClickOnCall_2.x,mouseClickOnCall_2.y,mouseClickOnCall_2.leftButton,mouseClickOnCall_2.midButton,mouseClickOnCall_2.rightButton,mouseClickOnCall_2.time,mouseClickOnCall_2.clicked_name,mouseClickOnColour_2.x,mouseClickOnColour_2.y,mouseClickOnColour_2.leftButton,mouseClickOnColour_2.midButton,mouseClickOnColour_2.rightButton,mouseClickOnColour_2.time,mouseClickOnColour_2.clicked_name,mouseClickOnNumber_2.x,mouseClickOnNumber_2.y,mouseClickOnNumber_2.leftButton,mouseClickOnNumber_2.midButton,mouseClickOnNumber_2.rightButton,mouseClickOnNumber_2.time,mouseClickOnNumber_2.clicked_name,callSignCorrect,colourCorrect,numberCorrect,instrTaskText.started,key_resp_inst.started,blockStart.started,key_resp.started,fixation.started,pp_start.started,pp_start.stopped,pp_t0_start.started,pp_t0_start.stopped,pp_t1_start.started,pp_t1_start.stopped,pp_t2_start.started,pp_t2_start.stopped,pp_t3_start.started,pp_t3_start.stopped,pp_end.started,pp_end.stopped,participant,order,date,expName,psychopyVersion,frameRate,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-2.5db.wav,Kr,we,Dr,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.02953470000648,13.02953470000648,14.964447500009555,14.964447500009555,16.699315600009868,16.699315600009868,16.715978799998993,18.701258700020844,18.701258700020844,18.701258700020844,18.700894240001798,19.701864700007718,19.701864700007718,19.701864700007718,20.36834336000611,20.36914500000421,25.84053680000943,25.84053680000943,25.84053680000943,25.84053680000943,26.841233000013744,26.841233000013744,26.841233000013744,26.841233000013744,26.841233000013744,26.841233000013744,26.841233000013744,26.841233000013744,26.841233000013744,26.841233000013744,26.841233000013744,26.841233000013744,26.841233000013744,1.1166618000133894,2.1675994000106584,2.7514030000020284,[-0.34305555555555556],[-0.16180555555555556],[1],[0],[0],[2.0478676999919116],['call3_2'],[-0.059722222222222225],[-0.13402777777777777],[1],[0],[0],[2.631746999977622],['colour3_2'],[0.42430555555555555],[-0.13958333333333334],[1],[0],[0],[3.149155100021744],['number3_2'],True,False,False,,,,,,,,,,,,,,,,,,s00,2,2023-05-26_17h10.24.607,SentenceInNoise,2022.2.1,59.79666740579518,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.3p.wav,Dr,we,Ei,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.042468459997327,29.043287600012263,34.54903980001109,34.54903980001109,34.54903980001109,34.54903980001109,35.565784700011136,35.565784700011136,35.565784700011136,35.565784700011136,35.565784700011136,35.565784700011136,35.565784700011136,35.565784700011136,35.565784700011136,35.565784700011136,35.565784700011136,35.565784700011136,35.565784700011136,1.0387312000093516,1.7166851999936625,2.3673931999946944,"[-0.2513888888888889, -0.3423611111111111]","[-0.11805555555555555, -0.1284722222222222]","[1, 1]","[0, 0]","[0, 0]","[1.6757698000001255, 1.9935217000020202]",['call3_2'],[-0.04861111111111111],[0.09305555555555556],[1],[0],[0],[2.3264526999846566],['colour2_2'],[0.43125],[-0.28680555555555554],[1],[0],[0],[2.7435082999872975],['number4_2'],False,False,False,,,,,,,,,,,,,,,,,,s00,2,2023-05-26_17h10.24.607,SentenceInNoise,2022.2.1,59.79666740579518,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.9p.wav,Dr,we,Ei,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.34973826001515,37.350519300001906,42.87417060000007,42.87417060000007,42.87417060000007,42.87417060000007,43.8895085999975,43.8895085999975,43.8895085999975,43.8895085999975,43.8895085999975,43.8895085999975,43.8895085999975,43.8895085999975,43.8895085999975,43.8895085999975,43.8895085999975,43.8895085999975,43.8895085999975,1.0382258000026923,1.800509199994849,2.200890900014201,[-0.3375],[-0.3173611111111111],[1],[0],[0],[1.7577124999952503],['call4_2'],[-0.04861111111111111],[-0.2847222222222222],[1],[0],[0],[2.1581409000209533],['colour4_2'],[0.4305555555555556],[0.26319444444444445],[1],[0],[0],[2.8586993999779224],['number1_2'],False,False,False,,,,,,,,,,,,,,,,,,s00,2,2023-05-26_17h10.24.607,SentenceInNoise,2022.2.1,59.79666740579518,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-13db.wav,Kr,we,Dr,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.80666100002418,45.807753500004765,51.19789490001858,51.19789490001858,51.19789490001858,51.19789490001858,52.23005300000659,52.23005300000659,52.23005300000659,52.23005300000659,52.23005300000659,52.23005300000659,52.23005300000659,52.23005300000659,52.23005300000659,52.23005300000659,52.23005300000659,52.23005300000659,52.23005300000659,1.0498554000223521,1.8672593000228517,2.2175892000086606,[-0.3770833333333333],[-0.32708333333333334],[1],[0],[0],[1.8245745000021998],['call4_2'],[0.04097222222222222],[-0.29375],[1],[0],[0],[2.1748316999874078],['colour4_2'],[0.43194444444444446],[-0.3034722222222222],[1],[0],[0],[2.508348000003025],['number4_2'],False,False,False,,,,,,,,,,,,,,,,,,s00,2,2023-05-26_17h10.24.607,SentenceInNoise,2022.2.1,59.79666740579518,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.76460059999954,53.76460059999954,54.51520960000926,54.51520960000926,58.70311090000905,58.70311090000905,58.7192258000141,58.7192258000141,58.736201799998526,59.4534629000118,59.47046370001044,61.238254900003085,61.25501130000339,62.8895707000047,62.90656170001603,63.17369480000343,63.19059390001348,,,,,,,
