audiofile,callSign,colour,number,trials_eg.thisRepN,trials_eg.thisTrialN,trials_eg.thisN,trials_eg.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,condsFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,duration,noise,voice,words,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block,instr_start.started,key_resp_inst_2.started,instrRest_pre.started,key_resp_instRest_pre.started,fixation_1.started,pp_rest_pre_start.started,pp_rest_pre_start.stopped,fixation_1.stopped,screenAfterAudio_3.started,screenAfterAudio_3.stopped,beep_rest_pre_end.started,beep_rest_pre_end.stopped,instr_start_2.started,key_resp_inst_3.started,sound_examples.started,fixation_2.started,fixation_2.stopped,screenAfterAudio_2.started,screenAfterAudio_2.stopped,blankScreen_2.started,blankScreen_2.stopped,call1_2.started,call2_2.started,call3_2.started,call4_2.started,colour1_2.started,colour2_2.started,colour3_2.started,colour4_2.started,number1_2.started,number2_2.started,number3_2.started,number4_2.started,mouseClickOnCall_2.started,mouseClickOnColour_2.started,mouseClickOnNumber_2.started,mouseClickOnCall_2.x,mouseClickOnCall_2.y,mouseClickOnCall_2.leftButton,mouseClickOnCall_2.midButton,mouseClickOnCall_2.rightButton,mouseClickOnCall_2.time,mouseClickOnCall_2.clicked_name,mouseClickOnColour_2.x,mouseClickOnColour_2.y,mouseClickOnColour_2.leftButton,mouseClickOnColour_2.midButton,mouseClickOnColour_2.rightButton,mouseClickOnColour_2.time,mouseClickOnColour_2.clicked_name,mouseClickOnNumber_2.x,mouseClickOnNumber_2.y,mouseClickOnNumber_2.leftButton,mouseClickOnNumber_2.midButton,mouseClickOnNumber_2.rightButton,mouseClickOnNumber_2.time,mouseClickOnNumber_2.clicked_name,callSignCorrect,colourCorrect,numberCorrect,instrTaskText.started,key_resp_inst.started,blockStart.started,key_resp.started,participant,order,date,expName,psychopyVersion,frameRate,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.9p.wav,Dr,we,Ei,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.041073900007177,11.041073900007177,12.59343790001003,12.59343790001003,12.75867000001017,12.75867000001017,12.7764645999996,14.761284700012766,14.761284700012766,14.761284700012766,14.761143359993003,15.761481699999422,15.761481699999422,15.761481699999422,19.314601079988645,19.314404700009618,24.903306199994404,24.903306199994404,24.903306199994404,24.903306199994404,25.90352019999409,25.90352019999409,25.90352019999409,25.90352019999409,25.90352019999409,25.90352019999409,25.90352019999409,25.90352019999409,25.90352019999409,25.90352019999409,25.90352019999409,25.90352019999409,25.90352019999409,1.1164185000234284,1.7337014000222553,2.234161000000313,[-0.36319444444444443],[-0.2388888888888889],[1],[0],[0],[1.6173879000125453],['call4_2'],[0.001388888888888889],[-0.09513888888888888],[1],[0],[0],[2.118933299992932],['colour3_2'],[0.36736111111111114],[-0.2611111111111111],[1],[0],[0],[2.4014429000089876],['number4_2'],False,False,False,,,,,s00,1,2023-05-26_17h29.16.935,SentenceInNoise,2022.2.1,60.025090486709196,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.3p.wav,Dr,we,Ei,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.35459004000877,27.35475279999082,32.87623110000277,32.87623110000277,32.87623110000277,32.87623110000277,33.87711000000127,33.87711000000127,33.87711000000127,33.87711000000127,33.87711000000127,33.87711000000127,33.87711000000127,33.87711000000127,33.87711000000127,33.87711000000127,33.87711000000127,33.87711000000127,33.87711000000127,1.033812699984992,2.034482399991248,2.351380899985088,[-0.3819444444444444],[-0.059722222222222225],[1],[0],[0],[1.9937801999913063],['call3_2'],[-0.03958333333333333],[0.12222222222222222],[1],[0],[0],[2.310629399988102],['colour2_2'],"[0.2916666666666667, 0.33541666666666664]","[0.225, 0.11180555555555556]","[1, 1]","[0, 0]","[0, 0]","[2.7448232999886386, 3.1612300999986473]",['number2_2'],False,False,False,,,,,s00,1,2023-05-26_17h29.16.935,SentenceInNoise,2022.2.1,60.025090486709196,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-2.5db.wav,Kr,we,Dr,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.07892707999272,36.079059800016694,41.45235999999568,41.45235999999568,41.45235999999568,41.45235999999568,42.46788529999321,42.46788529999321,42.46788529999321,42.46788529999321,42.46788529999321,42.46788529999321,42.46788529999321,42.46788529999321,42.46788529999321,42.46788529999321,42.46788529999321,42.46788529999321,42.46788529999321,1.0435900000156835,1.75080110001727,3.8692979000043124,[-0.37083333333333335],[-0.08402777777777778],[1],[0],[0],[1.7089702999801375],['call3_2'],"[0.10069444444444445, 0.4756944444444444, -0.04513888888888889]","[0.09722222222222222, -0.12222222222222222, -0.12916666666666668]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.3261667999904603, 3.4433104999770876, 3.8276550000009593]",['colour3_2'],[0.40902777777777777],[-0.12916666666666668],[1],[0],[0],[4.210917699994752],['number3_2'],True,False,False,,,,,s00,1,2023-05-26_17h29.16.935,SentenceInNoise,2022.2.1,60.025090486709196,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-13db.wav,Kr,we,Dr,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.703907079985946,45.704009600012796,51.07850450000842,51.07850450000842,51.07850450000842,51.07850450000842,52.09285929999896,52.09285929999896,52.09285929999896,52.09285929999896,52.09285929999896,52.09285929999896,52.09285929999896,52.09285929999896,52.09285929999896,52.09285929999896,52.09285929999896,52.09285929999896,52.09285929999896,1.0389417000114918,3.01882110000588,3.4859005000034813,[-0.4652777777777778],[-0.10486111111111111],[1],[0],[0],[2.9745112999808043],['call3_2'],[-0.059027777777777776],[-0.11944444444444445],[1],[0],[0],[3.4418107999954373],['colour3_2'],[0.4013888888888889],[-0.3173611111111111],[1],[0],[0],[3.9083681000047363],['number4_2'],True,False,False,,,,,s00,1,2023-05-26_17h29.16.935,SentenceInNoise,2022.2.1,60.025090486709196,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.047801700013224,55.047801700013224,57.197635199991055,57.197635199991055,,,,,,,
