audiofile,callSign,colour,number,trials_eg.thisRepN,trials_eg.thisTrialN,trials_eg.thisN,trials_eg.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,condsFile,instr_start.started,key_resp_inst_2.started,instrRest_pre.started,key_resp_instRest_pre.started,beep_rest_pre_start.started,fixation_1.started,pp_rest_pre_start.started,pp_rest_pre_start.stopped,fixation_1.stopped,screenAfterAudio_3.started,screenAfterAudio_3.stopped,beep_rest_pre_end.started,beep_rest_pre_end.stopped,instr_start_2.started,key_resp_inst_3.started,sound_examples.started,fixation_2.started,fixation_2.stopped,screenAfterAudio_2.started,screenAfterAudio_2.stopped,blankScreen_2.started,blankScreen_2.stopped,call1_2.started,call2_2.started,call3_2.started,call4_2.started,colour1_2.started,colour2_2.started,colour3_2.started,colour4_2.started,number1_2.started,number2_2.started,number3_2.started,number4_2.started,mouseClickOnCall_2.started,mouseClickOnColour_2.started,mouseClickOnNumber_2.started,mouseClickOnCall_2.x,mouseClickOnCall_2.y,mouseClickOnCall_2.leftButton,mouseClickOnCall_2.midButton,mouseClickOnCall_2.rightButton,mouseClickOnCall_2.time,mouseClickOnCall_2.clicked_name,mouseClickOnColour_2.x,mouseClickOnColour_2.y,mouseClickOnColour_2.leftButton,mouseClickOnColour_2.midButton,mouseClickOnColour_2.rightButton,mouseClickOnColour_2.time,mouseClickOnColour_2.clicked_name,mouseClickOnNumber_2.x,mouseClickOnNumber_2.y,mouseClickOnNumber_2.leftButton,mouseClickOnNumber_2.midButton,mouseClickOnNumber_2.rightButton,mouseClickOnNumber_2.time,mouseClickOnNumber_2.clicked_name,callSignCorrect,colourCorrect,numberCorrect,key_resp_inst.started,key_resp.started,participant,order,date,expName,psychopyVersion,frameRate,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.9p.wav,Dr,we,Ei,0,0,0,0,,,,,,10.247711200034246,10.247711200034246,10.645882499986328,10.645882499986328,10.862911339919084,10.859624600037932,10.859624600037932,10.876028700033203,14.862571000005119,14.862571000005119,14.862571000005119,14.862707869999577,15.86352050001733,15.86352050001733,15.86352050001733,17.097899109928402,17.09796909999568,22.686137999990024,22.686137999990024,22.686137999990024,22.686137999990024,23.686642799992114,23.686642799992114,23.686642799992114,23.686642799992114,23.686642799992114,23.686642799992114,23.686642799992114,23.686642799992114,23.686642799992114,23.686642799992114,23.686642799992114,23.686642799992114,23.686642799992114,1.1169848999707028,1.6673179999925196,2.0510017999913543,[-0.32708333333333334],[-0.18472222222222223],[1],[0],[0],[1.5447464999742806],['call3_2'],[0.04236111111111111],[-0.13055555555555556],[1],[0],[0],[1.928107799962163],['colour3_2'],[0.3763888888888889],[-0.1527777777777778],[1],[0],[0],[2.395289700012654],['number3_2'],False,False,False,,,s00,1,2023-05-16_16h25.04.386,SentenceInNoise,2022.2.1,59.90452418158258,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.3p.wav,Dr,we,Ei,0,1,1,1,,,,,,,,,,,,,,,,,,,,,25.121057810017373,25.12125049997121,30.626061899936758,30.626061899936758,30.626061899936758,30.626061899936758,31.64317019993905,31.64317019993905,31.64317019993905,31.64317019993905,31.64317019993905,31.64317019993905,31.64317019993905,31.64317019993905,31.64317019993905,31.64317019993905,31.64317019993905,31.64317019993905,31.64317019993905,1.0400588000193238,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],NO_ANSW,NO_ANSW,NO_ANSW,,,s00,1,2023-05-16_16h25.04.386,SentenceInNoise,2022.2.1,59.90452418158258,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.70122129993979,48.54251139995176,,,,,,,
