audiofile,callSign,colour,number,trials_eg.thisRepN,trials_eg.thisTrialN,trials_eg.thisN,trials_eg.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,condsFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,duration,noise,voice,words,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block,instr_start.started,key_resp_inst_2.started,instrRest_pre.started,key_resp_instRest_pre.started,fixation_1.started,pp_rest_pre_start.started,pp_rest_pre_start.stopped,fixation_1.stopped,screenAfterAudio_3.started,screenAfterAudio_3.stopped,beep_rest_pre_end.started,beep_rest_pre_end.stopped,instr_start_2.started,key_resp_inst_3.started,sound_examples.started,fixation_2.started,fixation_2.stopped,screenAfterAudio_2.started,screenAfterAudio_2.stopped,blankScreen_2.started,blankScreen_2.stopped,call1_2.started,call2_2.started,call3_2.started,call4_2.started,colour1_2.started,colour2_2.started,colour3_2.started,colour4_2.started,number1_2.started,number2_2.started,number3_2.started,number4_2.started,mouseClickOnCall_2.started,mouseClickOnColour_2.started,mouseClickOnNumber_2.started,mouseClickOnCall_2.x,mouseClickOnCall_2.y,mouseClickOnCall_2.leftButton,mouseClickOnCall_2.midButton,mouseClickOnCall_2.rightButton,mouseClickOnCall_2.time,mouseClickOnCall_2.clicked_name,mouseClickOnColour_2.x,mouseClickOnColour_2.y,mouseClickOnColour_2.leftButton,mouseClickOnColour_2.midButton,mouseClickOnColour_2.rightButton,mouseClickOnColour_2.time,mouseClickOnColour_2.clicked_name,mouseClickOnNumber_2.x,mouseClickOnNumber_2.y,mouseClickOnNumber_2.leftButton,mouseClickOnNumber_2.midButton,mouseClickOnNumber_2.rightButton,mouseClickOnNumber_2.time,mouseClickOnNumber_2.clicked_name,callSignCorrect,colourCorrect,numberCorrect,instrTaskText.started,key_resp_inst.started,blockStart.started,key_resp.started,fixation.started,pp_start.started,pp_start.stopped,pp_t0_start.started,pp_t0_start.stopped,pp_t1_start.started,pp_t1_start.stopped,pp_t2_start.started,pp_t2_start.stopped,participant,order,date,expName,psychopyVersion,frameRate,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.9p.wav,Dr,we,Ei,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.740412699989974,10.740412699989974,11.424571199982893,11.424571199982893,11.724513199995272,11.724513199995272,11.741977600002429,13.726999699982116,13.726999699982116,13.726999699982116,13.726964490002137,14.727021099999547,14.727021099999547,14.727021099999547,15.227676859975327,15.227253799996106,20.765663099999074,20.765663099999074,20.765663099999074,20.765663099999074,21.766286700003548,21.766286700003548,21.766286700003548,21.766286700003548,21.766286700003548,21.766286700003548,21.766286700003548,21.766286700003548,21.766286700003548,21.766286700003548,21.766286700003548,21.766286700003548,21.766286700003548,1.0505261999787763,2.4012365999806207,3.335318700002972,"[-0.08958333333333333, -0.3194444444444444]","[0.08819444444444445, -0.09236111111111112]","[1, 1]","[0, 0]","[0, 0]","[2.355428499984555, 2.956014600000344]",['call3_2'],[-0.013194444444444444],[0.09930555555555555],[1],[0],[0],[3.2894524000003003],['colour2_2'],[0.42291666666666666],[-0.32430555555555557],[1],[0],[0],[4.123597300000256],['number4_2'],False,False,False,,,,,,,,,,,,,,s00,1,2023-05-26_17h22.35.152,SentenceInNoise,2022.2.1,59.5711827954562,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.3p.wav,Dr,we,Ei,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.93594595997129,24.936054999998305,30.442708799993852,30.442708799993852,30.442708799993852,30.442708799993852,31.458101900003385,31.458101900003385,31.458101900003385,31.458101900003385,31.458101900003385,31.458101900003385,31.458101900003385,31.458101900003385,31.458101900003385,31.458101900003385,31.458101900003385,31.458101900003385,31.458101900003385,1.0392985999933444,1.7009613999980502,2.0680394000082742,[-0.3548611111111111],[-0.13402777777777777],[1],[0],[0],[1.658946499985177],['call3_2'],[-0.05486111111111111],[-0.13194444444444445],[1],[0],[0],[2.0259081999829505],['colour3_2'],"[0.28055555555555556, 0.4409722222222222]","[-0.24513888888888888, -0.3298611111111111]","[1, 1]","[0, 0]","[0, 0]","[2.4099829999904614, 2.6764363999827765]",['number4_2'],False,False,False,,,,,,,,,,,,,,s00,1,2023-05-26_17h22.35.152,SentenceInNoise,2022.2.1,59.5711827954562,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-2.5db.wav,Kr,we,Dr,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.17617375997943,33.176364999992074,38.54847379997955,38.54847379997955,38.54847379997955,38.54847379997955,39.56505429997924,39.56505429997924,39.56505429997924,39.56505429997924,39.56505429997924,39.56505429997924,39.56505429997924,39.56505429997924,39.56505429997924,39.56505429997924,39.56505429997924,39.56505429997924,39.56505429997924,1.0387751999951433,0.4380859000084456,2.017255600017961,[-0.4027777777777778],[-0.1798611111111111],[1],[0],[0],[1.676593700016383],['call3_2'],[0.075],[-0.14375],[1],[0],[0],[1.9758601000066847],['colour3_2'],[0.3715277777777778],[-0.32569444444444445],[1],[0],[0],[2.293224100023508],['number4_2'],True,False,False,,,,,,,,,,,,,,s00,1,2023-05-26_17h22.35.152,SentenceInNoise,2022.2.1,59.5711827954562,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-13db.wav,Kr,we,Dr,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8829957699898,40.882859699981054,46.288315199984936,46.288315199984936,46.288315199984936,46.288315199984936,47.28837699998985,47.28837699998985,47.28837699998985,47.28837699998985,47.28837699998985,47.28837699998985,47.28837699998985,47.28837699998985,47.28837699998985,47.28837699998985,47.28837699998985,47.28837699998985,47.28837699998985,1.0672598000091966,1.867441400012467,2.2010386000038125,[-0.4444444444444444],[-0.33541666666666664],[1],[0],[0],[1.7963795000105165],['call4_2'],[0.0020833333333333333],[-0.24791666666666667],[1],[0],[0],[2.1299436000117566],['colour4_2'],[0.3715277777777778],[-0.28055555555555556],[1],[0],[0],[2.6302336999797262],['number4_2'],False,False,False,,,,,,,,,,,,,,s00,1,2023-05-26_17h22.35.152,SentenceInNoise,2022.2.1,59.5711827954562,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.99263259998406,48.99263259998406,49.92472799998359,49.92472799998359,50.958389699982945,50.958389699982945,50.97574539997731,51.02598029997898,51.042508299986366,51.54316239999025,51.55917529997532,53.07792789998348,53.09498199998052,,,,,,,
