audiofile,callSign,colour,number,trials_eg.thisRepN,trials_eg.thisTrialN,trials_eg.thisN,trials_eg.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,condsFile,instr_start.started,key_resp_inst_2.started,instrRest_pre.started,key_resp_instRest_pre.started,fixation_1.started,pp_rest_pre_start.started,pp_rest_pre_start.stopped,fixation_1.stopped,screenAfterAudio_3.started,screenAfterAudio_3.stopped,beep_rest_pre_end.started,beep_rest_pre_end.stopped,instr_start_2.started,key_resp_inst_3.started,sound_examples.started,fixation_2.started,fixation_2.stopped,screenAfterAudio_2.started,screenAfterAudio_2.stopped,blankScreen_2.started,blankScreen_2.stopped,call1_2.started,call2_2.started,call3_2.started,call4_2.started,colour1_2.started,colour2_2.started,colour3_2.started,colour4_2.started,number1_2.started,number2_2.started,number3_2.started,number4_2.started,mouseClickOnCall_2.started,mouseClickOnColour_2.started,mouseClickOnNumber_2.started,mouseClickOnCall_2.x,mouseClickOnCall_2.y,mouseClickOnCall_2.leftButton,mouseClickOnCall_2.midButton,mouseClickOnCall_2.rightButton,mouseClickOnCall_2.time,mouseClickOnCall_2.clicked_name,mouseClickOnColour_2.x,mouseClickOnColour_2.y,mouseClickOnColour_2.leftButton,mouseClickOnColour_2.midButton,mouseClickOnColour_2.rightButton,mouseClickOnColour_2.time,mouseClickOnColour_2.clicked_name,mouseClickOnNumber_2.x,mouseClickOnNumber_2.y,mouseClickOnNumber_2.leftButton,mouseClickOnNumber_2.midButton,mouseClickOnNumber_2.rightButton,mouseClickOnNumber_2.time,mouseClickOnNumber_2.clicked_name,callSignCorrect,colourCorrect,numberCorrect,instrTaskText.started,key_resp_inst.started,blockStart.started,key_resp.started,participant,order,date,expName,psychopyVersion,frameRate,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-2.5db.wav,Kr,we,Dr,0,0,0,2,,,,,,10.865908499981742,10.865908499981742,11.248915100004524,11.248915100004524,11.729502700007288,11.729502700007288,11.749096199986525,13.734351799997967,13.734351799997967,13.734351799997967,13.733774130005623,14.735186899983091,14.735186899983091,14.735186899983091,15.152372420002939,15.165677199984202,20.55382629999076,20.55382629999076,20.55382629999076,20.55382629999076,21.554346299992176,21.554346299992176,21.554346299992176,21.554346299992176,21.554346299992176,21.554346299992176,21.554346299992176,21.554346299992176,21.554346299992176,21.554346299992176,21.554346299992176,21.554346299992176,21.554346299992176,1.0501336000161245,1.9342885999940336,2.418547400011448,[-0.36180555555555555],[-0.1284722222222222],[1],[0],[0],[1.889140299987048],['call3_2'],[-0.06736111111111111],[-0.11805555555555555],[1],[0],[0],[2.373195299995132],['colour3_2'],[0.4125],[-0.09652777777777778],[1],[0],[0],[2.956978300004266],['number3_2'],True,False,False,,,,,s00,1,2023-05-26_17h07.43.041,SentenceInNoise,2022.2.1,59.86514777274032,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.9p.wav,Dr,we,Ei,0,1,1,0,,,,,,,,,,,,,,,,,,,,23.55615372000611,23.55607819999568,29.079504299996188,29.079504299996188,29.079504299996188,29.079504299996188,30.09494119998999,30.09494119998999,30.09494119998999,30.09494119998999,30.09494119998999,30.09494119998999,30.09494119998999,30.09494119998999,30.09494119998999,30.09494119998999,30.09494119998999,30.09494119998999,30.09494119998999,1.0391350999998394,1.5836077999847475,2.184265999996569,[-0.4013888888888889],[0.12638888888888888],[1],[0],[0],[1.5411781999864615],['call2_2'],[-0.052083333333333336],[0.05555555555555555],[1],[0],[0],[2.141514199989615],['colour2_2'],"[0.4222222222222222, 0.41597222222222224]","[0.006944444444444444, 0.03194444444444444]","[1, 1]","[0, 0]","[0, 0]","[2.6252770999853965, 3.0758716999844182]",['number2_2'],True,False,False,,,,,s00,1,2023-05-26_17h07.43.041,SentenceInNoise,2022.2.1,59.86514777274032,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.3p.wav,Dr,we,Ei,0,2,2,1,,,,,,,,,,,,,,,,,,,,32.21364301998401,32.21503349998966,37.723380199982785,37.723380199982785,37.723380199982785,37.723380199982785,38.73585689999163,38.73585689999163,38.73585689999163,38.73585689999163,38.73585689999163,38.73585689999163,38.73585689999163,38.73585689999163,38.73585689999163,38.73585689999163,38.73585689999163,38.73585689999163,38.73585689999163,1.036020700004883,1.8641325000207871,2.2478967000206467,[-0.4638888888888889],[-0.13472222222222222],[1],[0],[0],[1.82170679999399],['call3_2'],[0.02361111111111111],[-0.13680555555555557],[1],[0],[0],[2.2055663999926765],['colour3_2'],[0.33958333333333335],[-0.13402777777777777],[1],[0],[0],[2.80566360001103],['number3_2'],False,False,False,,,,,s00,1,2023-05-26_17h07.43.041,SentenceInNoise,2022.2.1,59.86514777274032,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-13db.wav,Kr,we,Dr,0,3,3,3,,,,,,,,,,,,,,,,,,,,40.587311019998744,40.58746529999189,45.96325830000569,45.96325830000569,45.96325830000569,45.96325830000569,46.97613039999851,46.97613039999851,46.97613039999851,46.97613039999851,46.97613039999851,46.97613039999851,46.97613039999851,46.97613039999851,46.97613039999851,46.97613039999851,46.97613039999851,46.97613039999851,46.97613039999851,1.0384256999823265,1.767139000003226,2.250950899993768,[-0.38472222222222224],[-0.08958333333333333],[1],[0],[0],[1.722056300000986],['call3_2'],[-0.007638888888888889],[0.16597222222222222],[1],[0],[0],[2.2063150000176392],['colour2_2'],[0.4],[-0.09236111111111112],[1],[0],[0],[2.872930399986217],['number3_2'],True,False,False,,,,,s00,1,2023-05-26_17h07.43.041,SentenceInNoise,2022.2.1,59.86514777274032,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.89458749999176,48.89458749999176,50.447131799999624,50.447131799999624,,,,,,,
