audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block,n,blankScreen.started_mean,blankScreen.started_raw,blankScreen.started_std,blankScreen.stopped_mean,blankScreen.stopped_raw,blankScreen.stopped_std,blankScreenAfterResponse.started_raw,blankScreenAfterResponse.stopped_raw,call1.started_mean,call1.started_raw,call1.started_std,call1.stopped_raw,call2.started_mean,call2.started_raw,call2.started_std,call2.stopped_raw,call3.started_mean,call3.started_raw,call3.started_std,call3.stopped_raw,call4.started_mean,call4.started_raw,call4.started_std,call4.stopped_raw,callSignCorrect_mean,callSignCorrect_raw,colour1.started_mean,colour1.started_raw,colour1.started_std,colour1.stopped_raw,colour2.started_mean,colour2.started_raw,colour2.started_std,colour2.stopped_raw,colour3.started_mean,colour3.started_raw,colour3.started_std,colour3.stopped_raw,colour4.started_mean,colour4.started_raw,colour4.started_std,colour4.stopped_raw,colourCorrect_raw,fixation.started_mean,fixation.started_raw,fixation.started_std,fixation.stopped_raw,mouseClickOnCall.clicked_name_raw,mouseClickOnCall.leftButton_raw,mouseClickOnCall.midButton_raw,mouseClickOnCall.rightButton_raw,mouseClickOnCall.started_mean,mouseClickOnCall.started_raw,mouseClickOnCall.stopped_raw,mouseClickOnCall.time_raw,mouseClickOnCall.x_raw,mouseClickOnCall.y_raw,mouseClickOnColour.clicked_name_raw,mouseClickOnColour.leftButton_raw,mouseClickOnColour.midButton_raw,mouseClickOnColour.rightButton_raw,mouseClickOnColour.started_mean,mouseClickOnColour.started_raw,mouseClickOnColour.stopped_raw,mouseClickOnColour.time_raw,mouseClickOnColour.x_raw,mouseClickOnColour.y_raw,mouseClickOnNumber.clicked_name_raw,mouseClickOnNumber.leftButton_raw,mouseClickOnNumber.midButton_raw,mouseClickOnNumber.rightButton_raw,mouseClickOnNumber.started_raw,mouseClickOnNumber.stopped_raw,mouseClickOnNumber.time_raw,mouseClickOnNumber.x_raw,mouseClickOnNumber.y_raw,number1.started_mean,number1.started_raw,number1.started_std,number1.stopped_raw,number2.started_mean,number2.started_raw,number2.started_std,number2.stopped_raw,number3.started_mean,number3.started_raw,number3.started_std,number3.stopped_raw,number4.started_mean,number4.started_raw,number4.started_std,number4.stopped_raw,numberCorrect_raw,pp_end.started_mean,pp_end.started_raw,pp_end.started_std,pp_end.stopped_mean,pp_end.stopped_raw,pp_end.stopped_std,pp_respGrid.started_mean,pp_respGrid.started_raw,pp_respGrid.started_std,pp_respGrid.stopped_mean,pp_respGrid.stopped_raw,pp_respGrid.stopped_std,pp_start.started_mean,pp_start.started_raw,pp_start.started_std,pp_start.stopped_mean,pp_start.stopped_raw,pp_start.stopped_std,pp_t0_start.started_mean,pp_t0_start.started_raw,pp_t0_start.started_std,pp_t0_start.stopped_mean,pp_t0_start.stopped_raw,pp_t0_start.stopped_std,pp_t1_start.started_mean,pp_t1_start.started_raw,pp_t1_start.started_std,pp_t1_start.stopped_mean,pp_t1_start.stopped_raw,pp_t1_start.stopped_std,pp_t2_start.started_mean,pp_t2_start.started_raw,pp_t2_start.started_std,pp_t2_start.stopped_mean,pp_t2_start.stopped_raw,pp_t2_start.stopped_std,pp_t3_start.started_mean,pp_t3_start.started_raw,pp_t3_start.started_std,pp_t3_start.stopped_mean,pp_t3_start.stopped_raw,pp_t3_start.stopped_std,screenAfterAudio.started_mean,screenAfterAudio.started_raw,screenAfterAudio.stopped_raw,sound_1.started_mean,sound_1.started_raw,sound_1.stopped_raw,order
audio/NV_DE_Neural2-F_Dr-gr-Ei_0.2p.wav,5.1726,NV,Neural2-F,Dr-gr-Ei,Dr,gr,Ei,0.2p,100,101,112,122,131,DE_Neural2-F_Dr-gr-Ei.TextGrid,0.16712,4.395759719666667,0.6939163406666666,1.221997131,2.248349087333333,2.636304901666666,3.8092242926666655,4.395759719666667,mean,15,NV1,1.0,662.8612060546875,662.8612060546875,0.0,663.8611450195312,663.8611450195312,0.0,666.0101498700003,,663.8611450195312,663.8611450195312,0.0,,663.8611450195312,663.8611450195312,0.0,,663.8611450195312,663.8611450195312,0.0,,663.8611450195312,663.8611450195312,0.0,,0.0,False,663.8611450195312,663.8611450195312,0.0,,663.8611450195312,663.8611450195312,0.0,,663.8611450195312,663.8611450195312,0.0,,663.8611450195312,663.8611450195312,0.0,,True,657.646484375,657.646484375,0.0,,call3,1,0,0,0.9973753100002796,0.9973753100002796,,1.7075826999998753,-0.4267578,-0.07421875,colour2,1,0,0,1.7138610100000733,1.7138610100000733,,2.2595823999999993,0.0009765625,0.08300781,number3,1,0,0,2.266025310000259,,3.1401151999998547,0.32910156,-0.051757812,663.8611450195312,663.8611450195312,0.0,,663.8611450195312,663.8611450195312,0.0,,663.8611450195312,663.8611450195312,0.0,,663.8611450195312,663.8611450195312,0.0,,False,662.0283813476562,662.0283813476562,0.0,662.044921875,662.044921875,0.0,663.8611450195312,663.8611450195312,0.0,663.8778076171875,663.8778076171875,0.0,657.646484375,657.646484375,0.0,657.6627807617188,657.6627807617188,0.0,657.79638671875,657.79638671875,0.0,657.8128051757812,657.8128051757812,0.0,658.3294677734375,658.3294677734375,0.0,658.3460693359375,658.3460693359375,0.0,659.879150390625,659.879150390625,0.0,659.8958129882812,659.8958129882812,0.0,661.445068359375,661.445068359375,0.0,661.4618530273438,661.4618530273438,0.0,662.8278409700004,662.8278409700004,,657.6459800000011,657.6459800000011,,56.0
audio/NV_DE_Neural2-F_Ti-we-Ei_0.4p.wav,5.17,NV,Neural2-F,Ti-we-Ei,Ti,we,Ei,0.4p,100,101,114,124,131,DE_Neural2-F_Ti-we-Ei.TextGrid,0.16712,4.397751833666667,0.748372449,1.2111213416666666,2.273210779333333,2.65712,3.8142606423333336,4.397751833666667,mean,13,NV1,1.0,596.7509765625,596.7509765625,0.0,597.751220703125,597.751220703125,0.0,599.6843041700001,,597.751220703125,597.751220703125,0.0,,597.751220703125,597.751220703125,0.0,,597.751220703125,597.751220703125,0.0,,597.751220703125,597.751220703125,0.0,,1.0,True,597.751220703125,597.751220703125,0.0,,597.751220703125,597.751220703125,0.0,,597.751220703125,597.751220703125,0.0,,597.751220703125,597.751220703125,0.0,,True,591.51953125,591.51953125,0.0,,call4,1,0,0,1.0001210099999298,1.0001210099999298,,1.558646399999816,-0.4013672,-0.2529297,colour4,1,0,0,1.565741010000238,1.565741010000238,,2.2226075999997192,0.06933594,-0.30078125,number1,1,0,0,2.1960246099997676,,2.9241603000000396,0.42871094,0.25878906,597.751220703125,597.751220703125,0.0,,597.751220703125,597.751220703125,0.0,,597.751220703125,597.751220703125,0.0,,597.751220703125,597.751220703125,0.0,,True,595.9192504882812,595.9192504882812,0.0,595.93505859375,595.93505859375,0.0,597.751220703125,597.751220703125,0.0,597.7682495117188,597.7682495117188,0.0,591.51953125,591.51953125,0.0,591.5372314453125,591.5372314453125,0.0,591.6865844726562,591.6865844726562,0.0,591.7037963867188,591.7037963867188,0.0,592.2696533203125,592.2696533203125,0.0,592.2861328125,592.2861328125,0.0,593.7864990234375,593.7864990234375,0.0,593.8024291992188,593.8024291992188,0.0,595.334716796875,595.334716796875,0.0,595.3521728515625,595.3521728515625,0.0,596.7188242700001,596.7188242700001,,591.517001640003,591.517001640003,,49.0
audio/NV_DE_Neural2-D_Kr-we-Zw_0.4p.wav,5.3987,NV,Neural2-D,Kr-we-Zw,Kr,we,Zw,0.4p,100,101,113,124,132,DE_Neural2-D_Kr-we-Zw.TextGrid,0.16712,4.635508652666666,0.8204720143333333,1.291711424,2.6453925586666664,3.02712,4.282894624,4.635508652666666,mean,1,NV1,1.0,343.3987121582031,343.3987121582031,0.0,344.3985900878906,344.3985900878906,0.0,346.9478086700007,,344.3985900878906,344.3985900878906,0.0,,344.3985900878906,344.3985900878906,0.0,,344.3985900878906,344.3985900878906,0.0,,344.3985900878906,344.3985900878906,0.0,,0.0,False,344.3985900878906,344.3985900878906,0.0,,344.3985900878906,344.3985900878906,0.0,,344.3985900878906,344.3985900878906,0.0,,344.3985900878906,344.3985900878906,0.0,,False,337.9504699707031,337.9504699707031,0.0,,call1,1,0,0,1.0014615099998991,1.0014615099998991,,1.9116327000001547,-0.37304688,0.35742188,colour3,1,0,0,1.8844953099996928,1.8844953099996928,,2.709111699999994,-0.033203125,-0.08496094,number2,1,0,0,2.717477909999616,,3.5429125999999087,0.45996094,0.09082031,344.3985900878906,344.3985900878906,0.0,,344.3985900878906,344.3985900878906,0.0,,344.3985900878906,344.3985900878906,0.0,,344.3985900878906,344.3985900878906,0.0,,True,342.5657958984375,342.5657958984375,0.0,342.582763671875,342.582763671875,0.0,344.3985900878906,344.3985900878906,0.0,344.4153747558594,344.4153747558594,0.0,337.9504699707031,337.9504699707031,0.0,337.96746826171875,337.96746826171875,0.0,338.10101318359375,338.10101318359375,0.0,338.1176452636719,338.1176452636719,0.0,338.7503662109375,338.7503662109375,0.0,338.7674560546875,338.7674560546875,0.0,340.58331298828125,340.58331298828125,0.0,340.59991455078125,340.59991455078125,0.0,342.2161560058594,342.2161560058594,0.0,342.2325134277344,342.2325134277344,0.0,343.36570357000045,343.36570357000045,,337.93638885000064,337.93638885000064,,23.0
audio/NV_DE_Neural2-F_Dr-gr-Ei_0.4p.wav,5.1726,NV,Neural2-F,Dr-gr-Ei,Dr,gr,Ei,0.4p,100,101,112,122,131,DE_Neural2-F_Dr-gr-Ei.TextGrid,0.16712,4.395759719666667,0.6939163406666666,1.221997131,2.248349087333333,2.636304901666666,3.8092242926666655,4.395759719666667,mean,14,NV1,1.0,325.8380126953125,325.8380126953125,0.0,326.8376770019531,326.8376770019531,0.0,328.58941677000047,,326.8376770019531,326.8376770019531,0.0,,326.8376770019531,326.8376770019531,0.0,,326.8376770019531,326.8376770019531,0.0,,326.8376770019531,326.8376770019531,0.0,,1.0,True,326.8376770019531,326.8376770019531,0.0,,326.8376770019531,326.8376770019531,0.0,,326.8376770019531,326.8376770019531,0.0,,326.8376770019531,326.8376770019531,0.0,,True,320.60626220703125,320.60626220703125,0.0,,call2,1,0,0,0.9976715099992362,0.9976715099992362,,1.6910202999997637,-0.44140625,0.119140625,colour2,1,0,0,1.6974498099989432,1.6974498099989432,,2.2572151999993366,-0.01171875,0.111328125,number1,1,0,0,2.2636974099996223,,2.742988800000603,0.39160156,0.3017578,326.8376770019531,326.8376770019531,0.0,,326.8376770019531,326.8376770019531,0.0,,326.8376770019531,326.8376770019531,0.0,,326.8376770019531,326.8376770019531,0.0,,True,324.98834228515625,324.98834228515625,0.0,325.0050048828125,325.0050048828125,0.0,326.8376770019531,326.8376770019531,0.0,326.854248046875,326.854248046875,0.0,320.60626220703125,320.60626220703125,0.0,320.6231689453125,320.6231689453125,0.0,320.7563781738281,320.7563781738281,0.0,320.7727966308594,320.7727966308594,0.0,321.2729797363281,321.2729797363281,0.0,321.2893371582031,321.2893371582031,0.0,322.8393249511719,322.8393249511719,0.0,322.8556823730469,322.8556823730469,0.0,324.3885192871094,324.3885192871094,0.0,324.4053039550781,324.4053039550781,0.0,325.80483967000026,325.80483967000026,,320.6063831900009,320.6063831900009,,21.0
audio/NV_DE_Neural2-F_Dr-ge-Zw_0.4p.wav,4.967,NV,Neural2-F,Dr-ge-Zw,Dr,ge,Zw,0.4p,100,101,112,121,132,DE_Neural2-F_Dr-ge-Zw.TextGrid,0.16712,4.209563911,0.6959469496666667,1.1952791593333334,2.276311782333333,2.59712,3.807707660333333,4.209563911,mean,15,NV1,1.0,483.76983642578125,483.76983642578125,0.0,484.7691650390625,484.7691650390625,0.0,487.30176357000045,,484.7691650390625,484.7691650390625,0.0,,484.7691650390625,484.7691650390625,0.0,,484.7691650390625,484.7691650390625,0.0,,484.7691650390625,484.7691650390625,0.0,,1.0,True,484.7691650390625,484.7691650390625,0.0,,484.7691650390625,484.7691650390625,0.0,,484.7691650390625,484.7691650390625,0.0,,484.7691650390625,484.7691650390625,0.0,,True,478.7545166015625,478.7545166015625,0.0,,call2,1,0,0,0.9995160100006615,0.9995160100006615,,2.2603688999997757,-0.4189453,0.064453125,colour1,1,0,0,2.266379710000365,2.266379710000365,,2.9911934000001565,0.080078125,0.31445312,number2,1,0,0,2.9988109100004294,,3.524387299999944,0.46484375,0.13378906,484.7691650390625,484.7691650390625,0.0,,484.7691650390625,484.7691650390625,0.0,,484.7691650390625,484.7691650390625,0.0,,484.7691650390625,484.7691650390625,0.0,,True,482.9533996582031,482.9533996582031,0.0,482.969970703125,482.969970703125,0.0,484.7691650390625,484.7691650390625,0.0,484.7861633300781,484.7861633300781,0.0,478.7545166015625,478.7545166015625,0.0,478.7716064453125,478.7716064453125,0.0,478.90472412109375,478.90472412109375,0.0,478.9217224121094,478.9217224121094,0.0,479.437744140625,479.437744140625,0.0,479.4544677734375,479.4544677734375,0.0,481.020751953125,481.020751953125,0.0,481.0374755859375,481.0374755859375,0.0,482.5535888671875,482.5535888671875,0.0,482.57012939453125,482.57012939453125,0.0,483.7365552700009,483.7365552700009,,478.74049501000087,478.74049501000087,,37.0
audio/NV_DE_Neural2-D_Ti-ro-Vi_0.4p.wav,5.4734,NV,Neural2-D,Ti-ro-Vi,Ti,ro,Vi,0.4p,100,101,114,123,134,DE_Neural2-D_Ti-ro-Vi.TextGrid,0.17712,4.722818721,0.8804176656666667,1.3309257883333334,2.708729941,3.1079143536666667,4.352671863333334,4.722818721,mean,9,NV1,1.0,520.9910278320312,520.9910278320312,0.0,521.9906005859375,521.9906005859375,0.0,524.1067202700003,,521.9906005859375,521.9906005859375,0.0,,521.9906005859375,521.9906005859375,0.0,,521.9906005859375,521.9906005859375,0.0,,521.9906005859375,521.9906005859375,0.0,,1.0,True,521.9906005859375,521.9906005859375,0.0,,521.9906005859375,521.9906005859375,0.0,,521.9906005859375,521.9906005859375,0.0,,521.9906005859375,521.9906005859375,0.0,,True,515.4761962890625,515.4761962890625,0.0,,call4,1,0,0,0.9992481099998258,0.9992481099998258,,1.7423490999999558,-0.41796875,-0.36914062,colour3,1,0,0,1.7489083099999334,1.7489083099999334,,2.2747810000000754,-0.017578125,-0.08984375,number4,1,0,0,2.282087909999973,,3.1082817999995314,0.3466797,-0.33789062,521.9906005859375,521.9906005859375,0.0,,521.9906005859375,521.9906005859375,0.0,,521.9906005859375,521.9906005859375,0.0,,521.9906005859375,521.9906005859375,0.0,,True,520.1746215820312,520.1746215820312,0.0,520.191162109375,520.191162109375,0.0,521.9906005859375,521.9906005859375,0.0,522.0072631835938,522.0072631835938,0.0,515.4761962890625,515.4761962890625,0.0,515.4928588867188,515.4928588867188,0.0,515.6261596679688,515.6261596679688,0.0,515.642578125,515.642578125,0.0,516.3422241210938,516.3422241210938,0.0,516.359130859375,516.359130859375,0.0,518.1585083007812,518.1585083007812,0.0,518.17529296875,518.17529296875,0.0,519.8080444335938,519.8080444335938,0.0,519.8245849609375,519.8245849609375,0.0,520.9578631700003,520.9578631700003,,515.4773782000029,515.4773782000029,,41.0
audio/NV_DE_Neural2-F_Dr-ge-Zw_0.2p.wav,4.967,NV,Neural2-F,Dr-ge-Zw,Dr,ge,Zw,0.2p,100,101,112,121,132,DE_Neural2-F_Dr-ge-Zw.TextGrid,0.16712,4.209563911,0.6959469496666667,1.1952791593333334,2.276311782333333,2.59712,3.807707660333333,4.209563911,mean,6,NV1,1.0,511.110595703125,511.110595703125,0.0,512.1105346679688,512.1105346679688,0.0,514.3285923700003,,512.1105346679688,512.1105346679688,0.0,,512.1105346679688,512.1105346679688,0.0,,512.1105346679688,512.1105346679688,0.0,,512.1105346679688,512.1105346679688,0.0,,1.0,True,512.1105346679688,512.1105346679688,0.0,,512.1105346679688,512.1105346679688,0.0,,512.1105346679688,512.1105346679688,0.0,,512.1105346679688,512.1105346679688,0.0,,False,506.09588623046875,506.09588623046875,0.0,,call2,1,0,0,1.000780210000812,1.000780210000812,,1.6090237999997044,-0.4169922,0.055664062,colour2,1,0,0,1.617020510000657,1.617020510000657,,2.225536699999793,-0.01953125,0.07421875,number2,1,0,0,2.233645710000019,,3.210671600000751,0.4580078,0.14648438,512.1105346679688,512.1105346679688,0.0,,512.1105346679688,512.1105346679688,0.0,,512.1105346679688,512.1105346679688,0.0,,512.1105346679688,512.1105346679688,0.0,,True,510.2779846191406,510.2779846191406,0.0,510.29449462890625,510.29449462890625,0.0,512.1105346679688,512.1105346679688,0.0,512.127197265625,512.127197265625,0.0,506.09588623046875,506.09588623046875,0.0,506.1123962402344,506.1123962402344,0.0,506.2458190917969,506.2458190917969,0.0,506.2622985839844,506.2622985839844,0.0,506.7790832519531,506.7790832519531,0.0,506.79571533203125,506.79571533203125,0.0,508.3452453613281,508.3452453613281,0.0,508.36187744140625,508.36187744140625,0.0,509.8780517578125,509.8780517578125,0.0,509.8946838378906,509.8946838378906,0.0,511.0775291700008,511.0775291700008,,506.095884780001,506.095884780001,,40.0
audio/NV_DE_Neural2-F_Ti-ro-Dr_0.2p.wav,4.843,NV,Neural2-F,Ti-ro-Dr,Ti,ro,Dr,0.2p,100,101,114,123,133,DE_Neural2-F_Ti-ro-Dr.TextGrid,0.17712,4.104053164,0.7139336373333333,1.1909062946666666,2.2253404806666666,2.58712,3.777040552666667,4.104053164,mean,4,NV1,1.0,697.4999389648438,697.4999389648438,0.0,698.499755859375,698.499755859375,0.0,702.498322870001,,698.499755859375,698.499755859375,0.0,,698.499755859375,698.499755859375,0.0,,698.499755859375,698.499755859375,0.0,,698.499755859375,698.499755859375,0.0,,1.0,True,698.499755859375,698.499755859375,0.0,,698.499755859375,698.499755859375,0.0,,698.499755859375,698.499755859375,0.0,,698.499755859375,698.499755859375,0.0,,True,692.6181030273438,692.6181030273438,0.0,,call4,1,0,0,0.9960768100008863,0.9960768100008863,,3.506230500000129,-0.3330078,-0.23046875,colour3,1,0,0,3.5120017100007317,3.5120017100007317,,4.439693100000113,0.07519531,-0.057617188,number3,1,0,0,4.444917410000926,,4.989378700000088,0.40234375,-0.13574219,698.499755859375,698.499755859375,0.0,,698.499755859375,698.499755859375,0.0,,698.499755859375,698.499755859375,0.0,,698.499755859375,698.499755859375,0.0,,True,696.7003784179688,696.7003784179688,0.0,696.717041015625,696.717041015625,0.0,698.499755859375,698.499755859375,0.0,698.5164184570312,698.5164184570312,0.0,692.6181030273438,692.6181030273438,0.0,692.6350708007812,692.6350708007812,0.0,692.784912109375,692.784912109375,0.0,692.8014526367188,692.8014526367188,0.0,693.31787109375,693.31787109375,0.0,693.3348999023438,693.3348999023438,0.0,694.8177490234375,694.8177490234375,0.0,694.8343505859375,694.8343505859375,0.0,696.3837280273438,696.3837280273438,0.0,696.4002685546875,696.4002685546875,0.0,697.4667157700003,697.4667157700003,,692.6183443800008,692.6183443800008,,60.0
audio/NV_DE_Neural2-D_Kr-ro-Dr_0.2p.wav,5.3268,NV,Neural2-D,Kr-ro-Dr,Kr,ro,Dr,0.2p,100,101,113,123,133,DE_Neural2-D_Kr-ro-Dr.TextGrid,0.16712,4.570751391333333,0.8219184506666667,1.285439556,2.661159586333333,3.052878153,4.298028573,4.570751391333333,mean,7,NV1,1.0,931.0071411132812,931.0071411132812,0.0,932.0067749023438,932.0067749023438,0.0,934.04182887,,932.0067749023438,932.0067749023438,0.0,,932.0067749023438,932.0067749023438,0.0,,932.0067749023438,932.0067749023438,0.0,,932.0067749023438,932.0067749023438,0.0,,1.0,True,932.0067749023438,932.0067749023438,0.0,,932.0067749023438,932.0067749023438,0.0,,932.0067749023438,932.0067749023438,0.0,,932.0067749023438,932.0067749023438,0.0,,True,925.642333984375,925.642333984375,0.0,,call3,1,0,0,1.0002303100027348,1.0002303100027348,,1.7255810000006022,-0.41503906,-0.14550781,colour3,1,0,0,1.7335865100030787,1.7335865100030787,,2.4584158999987267,0.05859375,-0.12011719,number3,1,0,0,2.4662833100028365,,3.0274257000000944,0.36816406,-0.15332031,932.0067749023438,932.0067749023438,0.0,,932.0067749023438,932.0067749023438,0.0,,932.0067749023438,932.0067749023438,0.0,,932.0067749023438,932.0067749023438,0.0,,True,930.1907348632812,930.1907348632812,0.0,930.20751953125,930.20751953125,0.0,932.0067749023438,932.0067749023438,0.0,932.0234375,932.0234375,0.0,925.642333984375,925.642333984375,0.0,925.6588745117188,925.6588745117188,0.0,925.7921142578125,925.7921142578125,0.0,925.8088989257812,925.8088989257812,0.0,926.4418334960938,926.4418334960938,0.0,926.4586181640625,926.4586181640625,0.0,928.2748413085938,928.2748413085938,0.0,928.2913208007812,928.2913208007812,0.0,929.9241943359375,929.9241943359375,0.0,929.94091796875,929.94091796875,0.0,930.9739359700013,930.9739359700013,,925.6445377500008,925.6445377500008,,86.0
audio/NV_DE_Neural2-D_Kr-we-Vi_0.4p.wav,5.3989,NV,Neural2-D,Kr-we-Vi,Kr,we,Vi,0.4p,100,101,113,124,134,DE_Neural2-D_Kr-we-Vi.TextGrid,0.16712,4.638827854,0.8194796193333334,1.290976332,2.64712,3.0194115396666668,4.273315700333334,4.638827854,mean,13,NV1,1.0,362.909423828125,362.909423828125,0.0,363.90887451171875,363.90887451171875,0.0,366.8744490700007,,363.90887451171875,363.90887451171875,0.0,,363.90887451171875,363.90887451171875,0.0,,363.90887451171875,363.90887451171875,0.0,,363.90887451171875,363.90887451171875,0.0,,0.0,False,363.90887451171875,363.90887451171875,0.0,,363.90887451171875,363.90887451171875,0.0,,363.90887451171875,363.90887451171875,0.0,,363.90887451171875,363.90887451171875,0.0,,False,357.4275207519531,357.4275207519531,0.0,,call4,1,0,0,1.020735309999509,1.020735309999509,,2.760466699999597,-0.3984375,-0.3232422,colour3,1,0,0,2.7700773099995786,2.7700773099995786,,3.443494699999974,-0.026367188,-0.10546875,number4,1,0,0,3.4532917099995757,,3.976895799999511,0.4267578,-0.296875,363.90887451171875,363.90887451171875,0.0,,363.90887451171875,363.90887451171875,0.0,,363.90887451171875,363.90887451171875,0.0,,363.90887451171875,363.90887451171875,0.0,,True,362.0429382324219,362.0429382324219,0.0,362.0594177246094,362.0594177246094,0.0,363.90887451171875,363.90887451171875,0.0,363.9254455566406,363.9254455566406,0.0,357.4275207519531,357.4275207519531,0.0,357.4444580078125,357.4444580078125,0.0,357.57757568359375,357.57757568359375,0.0,357.5943603515625,357.5943603515625,0.0,358.22747802734375,358.22747802734375,0.0,358.2442321777344,358.2442321777344,0.0,360.06036376953125,360.06036376953125,0.0,360.0768127441406,360.0768127441406,0.0,361.6760559082031,361.6760559082031,0.0,361.6929626464844,361.6929626464844,0.0,362.8591229700002,362.8591229700002,,357.43056080000133,357.43056080000133,,25.0
audio/NV_DE_Neural2-F_Ad-ro-Ei_0.4p.wav,5.1534,NV,Neural2-F,Ad-ro-Ei,Ad,ro,Ei,0.4p,100,101,111,123,131,DE_Neural2-F_Ad-ro-Ei.TextGrid,0.17712,4.358598552,0.723333831,1.2650396693333334,2.2404171923333336,2.58712,3.7814581006666654,4.358598552,mean,1,NV1,1.0,156.2932586669922,156.2932586669922,0.0,157.29290771484375,157.29290771484375,0.0,,,157.29290771484375,157.29290771484375,0.0,,157.29290771484375,157.29290771484375,0.0,,157.29290771484375,157.29290771484375,0.0,,157.29290771484375,157.29290771484375,0.0,,0.0,False,157.29290771484375,157.29290771484375,0.0,,157.29290771484375,157.29290771484375,0.0,,157.29290771484375,157.29290771484375,0.0,,157.29290771484375,157.29290771484375,0.0,,'NO_ANSW',151.06173706054688,151.06173706054688,0.0,,call4,1,0,0,0.9997539800015147,0.9997539800015147,,5.015981799999281,-0.3984375,-0.265625,5.01525268000114,5.01525268000114,,,,157.29290771484375,157.29290771484375,0.0,,157.29290771484375,157.29290771484375,0.0,,157.29290771484375,157.29290771484375,0.0,,157.29290771484375,157.29290771484375,0.0,,'NO_ANSW',155.4102325439453,155.4102325439453,0.0,155.4270782470703,155.4270782470703,0.0,157.29290771484375,157.29290771484375,0.0,157.30975341796875,157.30975341796875,0.0,151.06173706054688,151.06173706054688,0.0,151.07843017578125,151.07843017578125,0.0,151.22825622558594,151.22825622558594,0.0,151.24508666992188,151.24508666992188,0.0,151.77859497070312,151.77859497070312,0.0,151.79489135742188,151.79489135742188,0.0,153.2943878173828,153.2943878173828,0.0,153.31088256835938,153.31088256835938,0.0,154.82701110839844,154.82701110839844,0.0,154.84402465820312,154.84402465820312,0.0,156.22678797000088,156.22678797000088,,151.06124787000198,151.06124787000198,,4.0
audio/NV_DE_Neural2-F_Ti-gr-Vi_0.6p.wav,4.9453,NV,Neural2-F,Ti-gr-Vi,Ti,gr,Vi,0.6p,100,101,114,122,134,DE_Neural2-F_Ti-gr-Vi.TextGrid,0.15712,4.215372820333333,0.7309023419999999,1.1819412393333333,2.2477006973333338,2.6186174023333333,3.771287423,4.215372820333333,mean,5,NV1,1.0,559.4287719726562,559.4287719726562,0.0,560.4281005859375,560.4281005859375,0.0,562.2133935700001,,560.4281005859375,560.4281005859375,0.0,,560.4281005859375,560.4281005859375,0.0,,560.4281005859375,560.4281005859375,0.0,,560.4281005859375,560.4281005859375,0.0,,1.0,True,560.4281005859375,560.4281005859375,0.0,,560.4281005859375,560.4281005859375,0.0,,560.4281005859375,560.4281005859375,0.0,,560.4281005859375,560.4281005859375,0.0,,True,554.429931640625,554.429931640625,0.0,,call4,1,0,0,0.9957470099998318,0.9957470099998318,,1.627061400000457,-0.36035156,-0.32617188,colour2,1,0,0,1.5959879100000762,1.5959879100000762,,2.1398094000005585,-0.06542969,0.05078125,number4,1,0,0,2.14553511000031,,2.775516000000607,0.3935547,-0.28710938,560.4281005859375,560.4281005859375,0.0,,560.4281005859375,560.4281005859375,0.0,,560.4281005859375,560.4281005859375,0.0,,560.4281005859375,560.4281005859375,0.0,,True,558.6453857421875,558.6453857421875,0.0,558.6619262695312,558.6619262695312,0.0,560.4281005859375,560.4281005859375,0.0,560.4447021484375,560.4447021484375,0.0,554.429931640625,554.429931640625,0.0,554.44677734375,554.44677734375,0.0,554.5801391601562,554.5801391601562,0.0,554.5966186523438,554.5966186523438,0.0,555.1629028320312,555.1629028320312,0.0,555.1798706054688,555.1798706054688,0.0,556.6796264648438,556.6796264648438,0.0,556.6961059570312,556.6961059570312,0.0,558.1953735351562,558.1953735351562,0.0,558.2122192382812,558.2122192382812,0.0,559.3951498700005,559.3951498700005,,554.4294612600021,554.4294612600021,,45.0
