trials_eg.thisRepN,trials_eg.thisTrialN,trials_eg.thisN,trials_eg.thisIndex,audiofile,callSign,colour,number,instr_start.started,key_resp_inst_2.started,instrRest_pre.started,key_resp_instRest_pre.started,beep_rest_pre_start.started,fixation_1.started,pp_rest_pre_start.started,pp_rest_pre_start.stopped,fixation_1.stopped,screenAfterAudio_3.started,screenAfterAudio_3.stopped,beep_rest_pre_end.started,beep_rest_pre_end.stopped,instr_start_2.started,key_resp_inst_3.started,sound_examples.started,fixation_2.started,fixation_2.stopped,screenAfterAudio_2.started,screenAfterAudio_2.stopped,blankScreen_2.started,blankScreen_2.stopped,call1_2.started,call2_2.started,call3_2.started,call4_2.started,colour1_2.started,colour2_2.started,colour3_2.started,colour4_2.started,number1_2.started,number2_2.started,number3_2.started,number4_2.started,mouseClickOnCall_2.started,mouseClickOnColour_2.started,mouseClickOnNumber_2.started,mouseClickOnCall_2.x,mouseClickOnCall_2.y,mouseClickOnCall_2.leftButton,mouseClickOnCall_2.midButton,mouseClickOnCall_2.rightButton,mouseClickOnCall_2.time,mouseClickOnCall_2.clicked_name,mouseClickOnColour_2.x,mouseClickOnColour_2.y,mouseClickOnColour_2.leftButton,mouseClickOnColour_2.midButton,mouseClickOnColour_2.rightButton,mouseClickOnColour_2.time,mouseClickOnColour_2.clicked_name,mouseClickOnNumber_2.x,mouseClickOnNumber_2.y,mouseClickOnNumber_2.leftButton,mouseClickOnNumber_2.midButton,mouseClickOnNumber_2.rightButton,mouseClickOnNumber_2.time,mouseClickOnNumber_2.clicked_name,participant,order,date,expName,psychopyVersion,frameRate,
,,,,,,,,11.519872400094755,11.519872400094755,12.637371700024232,12.637371700024232,13.171174200065433,13.17117089999374,13.17117089999374,13.187958499998786,17.176179000060074,17.176179000060074,17.176179000060074,17.175899800052868,18.17601380008273,18.17601380008273,18.17601380008273,18.943395900027827,18.944053700077347,24.564018100034446,24.564018100034446,24.564018100034446,24.564018100034446,25.564656500006095,25.564656500006095,25.564656500006095,25.564656500006095,25.564656500006095,25.564656500006095,25.564656500006095,25.564656500006095,25.564656500006095,25.564656500006095,25.564656500006095,25.564656500006095,25.564656500006095,1.1337180999107659,2.4182762999553233,4.0026434999890625,"[0.38680555555555557, 0.017361111111111112, -0.47708333333333336]","[-0.27361111111111114, -0.30972222222222223, -0.36041666666666666]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.2899367000209168, 2.9382480999920517, 3.3382049999199808]",['call4_2'],[0.0],[-0.08263888888888889],[1],[0],[0],[3.872204100014642],['colour3_2'],[0.3770833333333333],[-0.08472222222222223],[1],[0],[0],[4.488759399973787],['number3_2'],,,,,,,
