TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,Fixation_ME.started,Fixation_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.00019579000036173966,None,0.46788749000006646,None,0.9509100900004341,None,"['num_4', 'return']","[0.32841000000007625, 0.528803500000322]",16.999491200000193,None,,,,,,,,,,,1,001,2021_Nov_12_1433,eeg_contingent_digits,2021.2.3,59.95530931218482,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.13729020000027958, 0.32936619999964023]",17.574695299999803,None,,,,,,,,,,,1,001,2021_Nov_12_1433,eeg_contingent_digits,2021.2.3,59.95530931218482,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.0914786000003005, 0.2989735000001019]",17.94076099999984,None,,,,,,,,,,,1,001,2021_Nov_12_1433,eeg_contingent_digits,2021.2.3,59.95530931218482,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_12_1433,eeg_contingent_digits,2021.2.3,59.95530931218482,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.28979900000013,None,,,,,,,,,1,001,2021_Nov_12_1433,eeg_contingent_digits,2021.2.3,59.95530931218482,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.971796699999686,None,return,3.0529396000001725,18.971796699999686,None,,,1,001,2021_Nov_12_1433,eeg_contingent_digits,2021.2.3,59.95530931218482,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.785525599999346,None,,,,,,,
