TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_5.started,text_5.stopped,text_8.started,text_8.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,0.006728350000003047,None,['return'],[0.7663271999999779],32.00257829999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,0.0083041499999581,None,['return'],[0.821689499999934],33.278185699999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,34.13518899999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,35.90203539999993,None,38.21279449999997,None,0.0032169999999496213,None,39.56486640000003,None,"['1', 'return']","[0.4371155999999701, 0.5802592000000004]",40.568550500000015,None,40.568550500000015,None,40.568550500000015,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.20032170000002,None,41.20032170000002,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,43.200484200000005,None,0.006755500000053871,None,45.25575689999994,None,"['0', 'return']","[0.18935129999999845, 0.3241218000000572]",46.267499499999985,None,46.267499499999985,None,46.267499499999985,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.638777300000015,None,46.638777300000015,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,48.65039860000002,None,0.00361459999987801,None,50.75870520000001,None,"['0', 'return']","[0.5386592999999493, 0.6456617000000051]",51.76696679999998,None,51.76696679999998,None,51.76696679999998,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
