TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3.0,6.0,2.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.41240010000183247],118.76428969999688,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
3.0,6.0,2.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.1331644999954733],119.21316089999891,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
3.0,6.0,2.0,3.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
4.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,119.3776538999955,None,0.011305619998893235,None,0.47268712000368396,None,0.9557845200033626,None,None,,122.82724500999538,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
4.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.5477601000020513],122.82747709999967,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
4.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.1503478999948129],123.39411609999661,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
4.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
5.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,123.56059889999597,None,0.0009837100078584626,None,0.48519501000555465,None,0.9516989100084174,None,['return'],[0.4370841999989352],127.01038269999844,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
5.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.1460019000005559],127.47735799999646,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
5.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[2.339673899994523],127.64377559999411,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
5.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0682611999946,None,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
6.0,8.0,9.0,2.0,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,130.19338649999554,None,0.012577510002302006,None,0.4950233100025798,None,0.9582303100032732,None,['return'],[0.4569906999968225],133.63052149999567,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
6.0,8.0,9.0,2.0,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[3.102667200000724],134.10984059999464,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
6.0,8.0,9.0,2.0,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.14546379999956116],137.24299210000027,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
6.0,8.0,9.0,2.0,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
7.0,4.0,2.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,137.41193550000025,None,0.0158632199963904,None,0.48155541999585694,None,0.964848619994882,None,['return'],[0.3689165999967372],140.86144960000092,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
7.0,4.0,2.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.22107049999613082],141.25933979999536,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
7.0,4.0,2.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[3.608083799997985],141.5093573999984,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
7.0,4.0,2.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
8.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,145.14225499999884,None,0.013234910009487066,None,0.4764251100059482,None,0.9596376100089401,None,None,,148.57523000999717,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
8.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.5518820000070264],148.5779554999972,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
8.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.19790669999929378],149.15874079999776,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
8.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
9.0,4.0,6.0,9.0,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,149.37516769999638,None,0.00029711000388488173,None,0.4868602100032149,None,0.9670722100054263,None,None,,152.82485130999484,None,,,1,001,2021_Oct_15_1220,eeg_contingent_digits,2021.2.3,60.01918213168808,
