TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,sound_digit_2_ME.started,sound_digit_2_ME.stopped,sound_digit_3_ME.started,sound_digit_3_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,30.52550220000012,None,32.59892171999963,None,33.097166429999376,None,33.097166429999376,None,32.598108399999546,None,return,0.6085266000009142,33.60930749999898,None,33.60930749999898,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.32220759999836446,34.26374450000003,None,34.26374450000003,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.2768873999993957,34.63025199999902,None,34.63025199999902,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,34.94628089999969,None,37.01546071999946,None,37.49511882999995,None,37.49511882999995,None,37.022139400000015,None,return,0.7824326999998448,38.02964649999922,None,38.02964649999922,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.28872039999987464,38.849382200000036,None,38.849382200000036,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.2817746000000625,39.18431849999979,None,39.18431849999979,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,39.51615519999905,None,41.62309501999989,None,42.121089430000026,None,42.121089430000026,None,41.6225891999984,None,return,0.7780234000001656,42.63208129999839,None,42.63208129999839,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.330631099999664,43.45528119999835,None,43.45528119999835,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.22067040000001725,43.83733099999881,None,43.83733099999881,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,5.0,9.0,1.0,2.0,14.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,44.10345909999887,None,46.16955772000001,None,46.65186632999921,None,46.65186632999921,None,46.16990189999888,None,return,1.4971043999994436,47.16903839999941,None,47.16903839999941,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,5.0,9.0,1.0,2.0,14.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.9107856999999058,48.70782749999853,None,48.70782749999853,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,5.0,9.0,1.0,2.0,14.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.5506275999996433,49.6593101999988,None,49.6593101999988,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,5.0,9.0,1.0,2.0,14.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,50.25782679999975,None,52.37358011999931,None,52.857322929999825,None,52.857322929999825,None,52.38072259999899,None,return,1.2019394999988435,53.39194729999872,None,53.39194729999872,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.41304239999954007,54.62924339999881,None,54.62924339999881,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.29808540000158246,55.07996759999878,None,55.07996759999878,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,55.43738409999969,None,57.49704302000027,None,57.97808753000008,None,57.97808753000008,None,57.4973616999996,None,return,1.3292918000006466,58.51248979999946,None,58.51248979999946,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.18997620000118332,59.88412900000003,None,59.88412900000003,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.13253220000115107,60.11718159999873,None,60.11718159999873,None,,,,,,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,1,001,2021_Nov_12_1524,eeg_contingent_digits,2021.2.3,59.81830787135637,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.307376799999474,None,62.37320584999998,None,62.84871492999973,None,62.84871492999973,None,62.36854459999995,None,,,,,,,,,,,,,,,,,,
