TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,Fixation_ME.started,Fixation_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0022292000003290013,None,0.471362100000988,None,0.9554568000003201,None,"['num_4', 'return']","[0.3326147999996465, 0.5722364000002926]",18.68718270000045,None,,,,,,,,,,,1,001,2021_Nov_12_1453,eeg_contingent_digits,2021.2.3,60.10731560115232,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.32025120000071183, 0.5998477000002822]",19.307458700000097,None,,,,,,,,,,,1,001,2021_Nov_12_1453,eeg_contingent_digits,2021.2.3,60.10731560115232,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.45437700000002224, 0.6939707000001363]",19.957394300000487,None,,,,,,,,,,,1,001,2021_Nov_12_1453,eeg_contingent_digits,2021.2.3,60.10731560115232,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_12_1453,eeg_contingent_digits,2021.2.3,60.10731560115232,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.689962200000082,None,,,,,,,,,1,001,2021_Nov_12_1453,eeg_contingent_digits,2021.2.3,60.10731560115232,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.455623300000298,None,return,0.9555834000002505,21.455623300000298,None,,,1,001,2021_Nov_12_1453,eeg_contingent_digits,2021.2.3,60.10731560115232,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.190353799999684,None,,,,,,,
