condsFile,audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTrainText.started,key_resp_2.started,blockStart.started,key_resp.started,sound_1.started,fixation.started,pp_start.started,pp_t1_start.started,pp_t1_end.started,pp_t1_end.stopped,pp_start.stopped,pp_t1_start.stopped,fixation.stopped,screenAfterAudio.started,screenAfterAudio.stopped,blankScreen.started,blankScreen.stopped,call1.started,call2.started,call3.started,call4.started,colour1.started,colour2.started,colour3.started,colour4.started,number1.started,number2.started,number3.started,number4.started,mouseClickOnCall.started,mouseClickOnColour.started,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
flow\tts-golang-selected_PsyPySEQ_NV1.csv,audio/NV_DE_Neural2-D_Dr-gr-Zw_0.8p.wav,5.4445,NV,Neural2-D,Dr-gr-Zw,Dr,gr,Zw,0.8p,100,101,112,122,132,DE_Neural2-D_Dr-gr-Zw.TextGrid,0.16712,4.689071820981839,0.8269683751149667,1.2907283300594397,2.646814775468443,3.064638101292406,4.338018531320892,4.689071820981839,mean,17,NV1,0,0,0,0,0,0,0,26,10.15237930000876,10.15237930000876,11.387927500007208,11.387927500007208,12.05660324000637,12.053205799980788,12.053205799980788,12.053205799980788,12.053205799980788,12.070462100004079,12.087249600008363,12.087249600008363,17.12468889998854,17.12468889998854,17.12468889998854,17.12468889998854,18.124957399995765,18.124957399995765,18.124957399995765,18.124957399995765,18.124957399995765,18.124957399995765,18.124957399995765,18.124957399995765,18.124957399995765,18.124957399995765,18.124957399995765,18.124957399995765,18.124957399995765,1.0493501000164542,9.305933299998287,[0.4131944444444444],[0.018055555555555554],[1],[0],[0],[9.261333099973854],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],NO_ANSW,NO_ANSW,NO_ANSW,s00,1,2023-03-22_15h30.33.343,SentenceInNoise,2022.2.1,60.04134446658406,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.266215089982143,27.265681899996707,27.265681899996707,27.265681899996707,27.265681899996707,27.28319119999651,27.299773300008383,27.299773300008383,32.33727719998569,32.33727719998569,32.33727719998569,32.33727719998569,33.33731609999086,33.33731609999086,33.33731609999086,33.33731609999086,33.33731609999086,33.33731609999086,33.33731609999086,33.33731609999086,33.33731609999086,33.33731609999086,33.33731609999086,33.33731609999086,33.33731609999086,1.5486750999989454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
