condsFile,audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTrainText.started,key_resp_2.started,blockStart.started,key_resp.started,sound_1.started,fixation.started,pp_start.started,pp_t1_start.started,pp_t1_end.started,pp_t2_start.started,pp_t2_end.started,pp_t3_start.started,pp_t3_end.started,pp_end.started,pp_start.stopped,pp_t1_start.stopped,pp_t1_end.stopped,pp_t2_start.stopped,pp_t2_end.stopped,pp_t3_start.stopped,pp_t3_end.stopped,pp_end.stopped,fixation.stopped,screenAfterAudio.started,screenAfterAudio.stopped,blankScreen.started,blankScreen.stopped,call1.started,call2.started,call3.started,call4.started,colour1.started,colour2.started,colour3.started,colour4.started,number1.started,number2.started,number3.started,number4.started,mouseClickOnCall.started,mouseClickOnColour.started,mouseClickOnNumber.started,blankScreenAfterResponse.started,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
flow\tts-golang-selected_PsyPySEQ_NV1.csv,audio/NV_DE_Neural2-F_Ti-ro-Ei_0.6p.wav,5.0619,NV,Neural2-F,Ti-ro-Ei,Ti,ro,Ei,0.6p,100,101,114,123,131,DE_Neural2-F_Ti-ro-Ei.TextGrid,0.15712,4.303494099406429,0.718335615672178,1.2065716032517724,2.192474853398987,2.56712,3.738020554170896,4.303494099406429,mean,29,NV1,0,0,0,0,0,0,0,107,17.177232899994124,17.177232899994124,17.663351499999408,17.663351499999408,18.830487240024375,18.83088150000549,0.259308599983342,0.259308599983342,0.259308599983342,0.259308599983342,0.259308599983342,0.259308599983342,0.259308599983342,0.259308599983342,0.2656776999938302,0.2656776999938302,0.2656776999938302,0.2656776999938302,0.2656776999938302,0.2656776999938302,0.2656776999938302,0.2656776999938302,23.549205099989194,23.549205099989194,23.549205099989194,23.549205099989194,24.54992220000713,24.54992220000713,24.54992220000713,24.54992220000713,24.54992220000713,24.54992220000713,24.54992220000713,24.54992220000713,24.54992220000713,24.54992220000713,24.54992220000713,24.54992220000713,24.54992220000713,1.0408334999810904,2.6925087999843527,3.8096592999936547,27.90382479998516,"[-0.06180555555555556, -0.4097222222222222]","[0.06458333333333334, -0.11944444444444445]","[1, 1]","[0, 0]","[0, 0]","[2.6510857999965083, 3.334855499997502]",['call3'],[-0.059722222222222225],[-0.09097222222222222],[1],[0],[0],[3.768390199984424],['colour3'],[0.3770833333333333],[-0.16666666666666666],[1],[0],[0],[4.218521200004034],['number3'],True,False,False,s00,1,2023-03-22_14h30.04.033,SentenceInNoise,2022.2.1,60.12018023855128,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.90203481002536,27.90382479998516,0.11753560000215657,0.11753560000215657,0.11753560000215657,0.11753560000215657,0.11753560000215657,0.11753560000215657,0.11753560000215657,0.11753560000215657,0.1355776000127662,0.1355776000127662,0.1355776000127662,0.1355776000127662,0.1355776000127662,0.1355776000127662,0.1355776000127662,0.1355776000127662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
