blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,condsFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,rater,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,newidx,block,instrTrainText.started,key_resp_2.started,blockStart.started,key_resp.started,sound_1.started,fixation.started,pp_t1_start.started,pp_t1_end.started,pp_start.started,pp_t1_start.stopped,pp_t1_end.stopped,pp_start.stopped,fixation.stopped,screenAfterAudio.started,screenAfterAudio.stopped,blankScreen.started,blankScreen.stopped,call1.started,call2.started,call3.started,call4.started,colour1.started,colour2.started,colour3.started,colour4.started,number1.started,number2.started,number3.started,number4.started,mouseClickOnCall.started,mouseClickOnColour.started,participant,order,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.544877099993755,13.544877099993755,17.207359899999574,17.207359899999574,18.739537759996892,18.742986899989774,0.31046280000009574,0.31046280000009574,0.31046280000009574,0.3169964999979129,0.3169964999979129,0.3169964999979129,23.279164599996875,23.279164599996875,23.279164599996875,23.279164599996875,24.279799999989336,24.279799999989336,24.279799999989336,24.279799999989336,24.279799999989336,24.279799999989336,24.279799999989336,24.279799999989336,24.279799999989336,24.279799999989336,24.279799999989336,24.279799999989336,24.279799999989336,1.0584694999997737,1.9086603000032483,,,,,,,
