condsFile,audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTrainText.started,key_resp_2.started,blockStart.started,key_resp.started,sound_1.started,fixation.started,pp_start.started,pp_t1_start.started,pp_t1_end.started,pp_t1_end.stopped,pp_start.stopped,pp_t1_start.stopped,fixation.stopped,screenAfterAudio.started,screenAfterAudio.stopped,blankScreen.started,blankScreen.stopped,call1.started,call2.started,call3.started,call4.started,colour1.started,colour2.started,colour3.started,colour4.started,number1.started,number2.started,number3.started,number4.started,mouseClickOnCall.started,mouseClickOnColour.started,mouseClickOnNumber.started,blankScreenAfterResponse.started,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
flow\tts-golang-selected_PsyPySEQ_NV1.csv,audio/NV_DE_Neural2-D_Ad-ge-Dr_0.6p.wav,5.4325,NV,Neural2-D,Ad-ge-Dr,Ad,ge,Dr,0.6p,100,101,111,121,133,DE_Neural2-D_Ad-ge-Dr.TextGrid,0.16712,4.691872241114783,0.7990562780688477,1.35643887936906,2.7791519544396777,3.1459332842170253,4.402681136873673,4.691872241114783,mean,30,NV1,0,0,0,0,0,0,0,58,10.015486599993892,10.015486599993892,11.000893099990208,11.000893099990208,11.753293389984174,11.750355900003342,11.750355900003342,11.750355900003342,11.750355900003342,11.768052600004012,11.78449640001054,11.78449640001054,16.80465279999771,16.80465279999771,16.80465279999771,16.80465279999771,17.805523799994262,17.805523799994262,17.805523799994262,17.805523799994262,17.805523799994262,17.805523799994262,17.805523799994262,17.805523799994262,17.805523799994262,17.805523799994262,17.805523799994262,17.805523799994262,17.805523799994262,1.0380359000118915,1.9722471999994013,2.439055199996801,19.941468600009102,[-0.37569444444444444],[0.08194444444444444],[1],[0],[0],[1.9331925000005867],['call2'],[-0.01875],[0.04861111111111111],[1],[0],[0],[2.3995458999997936],['colour2'],[0.3909722222222222],[0.27361111111111114],[1],[0],[0],[2.984132799989311],['number1'],False,False,False,s00,1,2023-03-23_11h50.37.395,SentenceInNoise,2022.2.1,59.70790891323916,
flow\tts-golang-selected_PsyPySEQ_NV1.csv,audio/NV_DE_Neural2-D_Ad-ge-Vi_0.75p.wav,5.4884,NV,Neural2-D,Ad-ge-Vi,Ad,ge,Vi,0.75p,100,101,111,121,134,DE_Neural2-D_Ad-ge-Vi.TextGrid,0.16712,4.751757287362919,0.806396064837303,1.342843994701547,2.752631783819225,3.133025828946422,4.384222103251322,4.751757287362919,mean,29,NV1,0,0,0,0,0,1,1,160,,,,,19.940534900000785,19.941468600009102,19.941468600009102,19.941468600009102,19.941468600009102,19.960212999983924,19.976995800010627,19.976995800010627,25.04493539998657,25.04493539998657,25.04493539998657,25.04493539998657,26.04547049998655,26.04547049998655,26.04547049998655,26.04547049998655,26.04547049998655,26.04547049998655,26.04547049998655,26.04547049998655,26.04547049998655,26.04547049998655,26.04547049998655,26.04547049998655,26.04547049998655,1.0352502999885473,3.487102299986873,4.58805890000076,30.315929900010815,"[-0.5020833333333333, -0.3840277777777778]","[-0.06458333333333334, -0.08819444444444445]","[1, 1]","[0, 0]","[0, 0]","[3.444641700014472, 3.9790438000054564]",['call3'],[-0.03125],[0.05347222222222222],[1],[0],[0],[4.545718900015345],['colour2'],[0.47847222222222224],[-0.10555555555555556],[1],[0],[0],[5.095879800006514],['number3'],False,False,False,s00,1,2023-03-23_11h50.37.395,SentenceInNoise,2022.2.1,59.70790891323916,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.315454689995384,30.315929900010815,30.315929900010815,30.315929900010815,30.315929900010815,30.33293199999025,30.349317299987888,30.349317299987888,35.37090469998657,35.37090469998657,35.37090469998657,35.37090469998657,36.37063029999263,36.37063029999263,36.37063029999263,36.37063029999263,36.37063029999263,36.37063029999263,36.37063029999263,36.37063029999263,36.37063029999263,36.37063029999263,36.37063029999263,36.37063029999263,36.37063029999263,1.045364099991275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
