audioFile,speaker,callSign,colour,number,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,instrTrainText.started,key_resp_2.started,sound_1.started,fixation.started,fixation.stopped,screenAfterAudio.started,screenAfterAudio.stopped,blankScreen.started,blankScreen.stopped,call1.started,call2.started,call3.started,call4.started,colour1.started,colour2.started,colour3.started,colour4.started,number1.started,number2.started,number3.started,number4.started,mouseClickOnCall.started,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,instrExpText.started,key_resp_3.started,participant,order,date,expName,psychopyVersion,frameRate,
audio/zh_sp01_Ad_Ge_1.wav,sp01,Ad,Ge,1,0,0,0,0,57.71515379997436,57.71515379997436,58.29891939996742,58.29566870001145,61.68223729997408,61.68223729997408,61.68223729997408,61.68223729997408,62.68265699996846,62.68265699996846,62.68265699996846,62.68265699996846,62.68265699996846,62.68265699996846,62.68265699996846,62.68265699996846,62.68265699996846,62.68265699996846,62.68265699996846,62.68265699996846,62.68265699996846,1.0335347999935038,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],NO_ANSW,NO_ANSW,NO_ANSW,,,,,2023-01-23_13h28.32.760,MA_Theta_Exp,2022.2.1,59.689768398064636,
audio/zh_sp01_Dr_Gr_2.wav,sp01,Dr,Gr,2,0,1,1,1,,,71.8563652400102,71.85716939996928,75.62691659998382,75.62691659998382,75.62691659998382,75.62691659998382,76.62754130002577,76.62754130002577,76.62754130002577,76.62754130002577,76.62754130002577,76.62754130002577,76.62754130002577,76.62754130002577,76.62754130002577,76.62754130002577,76.62754130002577,76.62754130002577,76.62754130002577,1.3676720999646932,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],NO_ANSW,NO_ANSW,NO_ANSW,,,,,2023-01-23_13h28.32.760,MA_Theta_Exp,2022.2.1,59.689768398064636,
audio/zh_sp07_Ti_Ro_3.wav,sp07,Ti,Ro,3,0,2,2,2,,,85.73447408001522,85.75258410000242,88.67101579997689,88.67101579997689,88.67101579997689,88.67101579997689,89.67169500002638,89.67169500002638,89.67169500002638,89.67169500002638,89.67169500002638,89.67169500002638,89.67169500002638,89.67169500002638,89.67169500002638,89.67169500002638,89.67169500002638,89.67169500002638,89.67169500002638,1.3332042999682017,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],NO_ANSW,NO_ANSW,NO_ANSW,,,,,2023-01-23_13h28.32.760,MA_Theta_Exp,2022.2.1,59.689768398064636,
audio/zh_sp07_Un_We_4.wav,sp07,Un,We,4,0,3,3,3,,,98.79512091998477,98.79606630001217,101.54765939997742,101.54765939997742,101.54765939997742,101.54765939997742,102.56596239999635,102.56596239999635,102.56596239999635,102.56596239999635,102.56596239999635,102.56596239999635,102.56596239999635,102.56596239999635,102.56596239999635,102.56596239999635,102.56596239999635,102.56596239999635,102.56596239999635,1.121858800004702,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],NO_ANSW,NO_ANSW,NO_ANSW,,,,,2023-01-23_13h28.32.760,MA_Theta_Exp,2022.2.1,59.689768398064636,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.59051690000342,111.59051690000342,,,,,,,
