videoFile,condition,video,speaker,callSign,colour,number,seq,id,block,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,firstHalf.thisRepN,firstHalf.thisTrialN,firstHalf.thisN,firstHalf.thisIndex,blocksA.thisRepN,blocksA.thisTrialN,blocksA.thisN,blocksA.thisIndex,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
video/Training/zh_sp01_Ad_We_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,We,4,,,,,,,,0,0,0,0,,,,,,,,,-0.39861111111111114,0.3060185185185185,1,0,0,7.26197009999305,call1,0.043055555555555555,-0.3398148148148148,1,0,0,8.528982599964365,colour4,0.35833333333333334,-0.32731481481481484,1,0,0,9.078471600078046,number4,True,True,True,26,1,2019_Nov_18_0902,MA_Theta_Exp,3.0.7,59.9129584468211,
video/Training/zh_sp07_Ad_Ge_3_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ge,3,,,,,,,,0,1,1,1,,,,,,,,,-0.425,0.2810185185185185,1,0,0,5.326468299957924,call1,0.03888888888888889,0.3101851851851852,1,0,0,6.452993300044909,colour1,0.4236111111111111,-0.12453703703703704,1,0,0,7.218798300018534,number3,True,True,True,26,1,2019_Nov_18_0902,MA_Theta_Exp,3.0.7,59.9129584468211,
video/Training/zh_sp01_Dr_Ro_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Dr,Ro,3,,,,,,,,0,2,2,2,,,,,,,,,-0.38472222222222224,0.09351851851851851,1,0,0,6.676867899950594,call2,0.4111111111111111,-0.1300925925925926,1,0,0,7.947720499942079,colour1,0.4166666666666667,-0.1162037037037037,1,0,0,10.874880100018345,number3,True,False,True,26,1,2019_Nov_18_0902,MA_Theta_Exp,3.0.7,59.9129584468211,
video/Training/zh_sp07_Dr_Gr_4_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Dr,Gr,4,,,,,,,,0,3,3,3,,,,,,,,,-0.3680555555555556,0.14212962962962963,1,0,0,8.896772899897769,call2,0.006944444444444444,0.2712962962962963,1,0,0,11.490475800004788,colour1,0.4263888888888889,-0.29398148148148145,1,0,0,12.132493700017221,number4,True,False,True,26,1,2019_Nov_18_0902,MA_Theta_Exp,3.0.7,59.9129584468211,
video/Training/zh_sp01_Ti_Gr_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ti,Gr,2,,,,,,,,0,4,4,4,,,,,,,,,-0.37916666666666665,0.0699074074074074,1,0,0,8.774834100040607,call2,0.0,0.33240740740740743,1,0,0,10.454570900066756,colour1,0.39305555555555555,0.10740740740740741,1,0,0,11.125868299975991,number2,False,False,True,26,1,2019_Nov_18_0902,MA_Theta_Exp,3.0.7,59.9129584468211,
video/Training/zh_sp07_Ti_Ro_1_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Ti,Ro,1,,,,,,,,0,5,5,5,,,,,,,,,-0.38472222222222224,0.3087962962962963,1,0,0,8.249442699947394,call1,0.044444444444444446,0.26435185185185184,1,0,0,10.292741299956106,colour1,0.36527777777777776,0.3421296296296296,1,0,0,10.89907490008045,number1,False,False,True,26,1,2019_Nov_18_0902,MA_Theta_Exp,3.0.7,59.9129584468211,
video/Training/zh_sp01_Un_Ge_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Un,Ge,1,,,,,,,,0,6,6,6,,,,,,,,,-0.5097222222222222,0.31157407407407406,1,0,0,5.806788100046106,call1,0.025,-0.32592592592592595,1,0,0,6.891771299997345,colour4,0.3680555555555556,0.3421296296296296,1,0,0,7.540309399948455,number1,False,False,True,26,1,2019_Nov_18_0902,MA_Theta_Exp,3.0.7,59.9129584468211,
video/Training/zh_sp07_Un_We_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Un,We,2,,,,,,,,0,7,7,7,,,,,,,,,-0.39166666666666666,-0.1287037037037037,1,0,0,6.229980100062676,call3,0.0375,-0.30092592592592593,1,0,0,7.177462000050582,colour4,0.40694444444444444,-0.1550925925925926,1,0,0,7.618347899988294,number3,False,True,False,26,1,2019_Nov_18_0902,MA_Theta_Exp,3.0.7,59.9129584468211,
video/Training/zh_sp01_Ad_Ge_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,Ge,1,,,,,,,,0,8,8,8,,,,,,,,,-0.3875,0.32685185185185184,1,0,0,5.998742699972354,call1,0.0125,-0.14675925925925926,1,0,0,6.701552699902095,colour3,0.3680555555555556,0.3074074074074074,1,0,0,7.217226800043136,number1,True,False,True,26,1,2019_Nov_18_0902,MA_Theta_Exp,3.0.7,59.9129584468211,
video/Training/zh_sp07_Ad_Ro_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Ro,3,,,,,,,,0,9,9,9,,,,,,,,,-0.4152777777777778,0.2851851851851852,1,0,0,6.156543400022201,call1,0.041666666666666664,-0.3162037037037037,1,0,0,9.641726700006984,colour4,0.3597222222222222,0.22962962962962963,1,0,0,10.805023799999617,number1,True,False,False,26,1,2019_Nov_18_0902,MA_Theta_Exp,3.0.7,59.9129584468211,
