videoFile,condition,video,speaker,callSign,colour,number,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,instrTrainText.started,key_resp_2.started,blankScreen.started,blankScreen.stopped,call1.started,call2.started,call3.started,call4.started,colour1.started,colour2.started,colour3.started,colour4.started,number1.started,number2.started,number3.started,number4.started,mouseClickOnCall.started,mouseClickOnColour.started,mouseClickOnNumber.started,blankScreenAfterResponse.started,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
audio/zh_sp01_Ad_Ge_1.wav,vocoded,noVideo,sp01,Ad,We,4,0,0,0,0,15.019307599999593,15.019307599999593,16.574294399997598,17.57518649999838,17.57518649999838,17.57518649999838,17.57518649999838,17.57518649999838,17.57518649999838,17.57518649999838,17.57518649999838,17.57518649999838,17.57518649999838,17.57518649999838,17.57518649999838,17.57518649999838,1.0636539999977686,5.033908099998371,5.868117899997742,22.763133199998265,"[0.06597222222222222, -0.46041666666666664]","[-0.12986111111111112, -0.3541666666666667]","[1, 1]","[0, 0]","[0, 0]","[3.351433100000577, 4.986310100000992]",['call4'],"[0.09444444444444444, 0.05416666666666667]","[-0.13958333333333334, -0.1375]","[1, 1]","[0, 0]","[0, 0]","[5.503185599998687, 5.820363999999245]",['colour3'],[0.3645833333333333],[-0.1423611111111111],[1],[0],[0],[6.154338899999857],['number3'],False,False,False,,,2023-01-17_15h28.36.828,MA_Theta_Exp,2022.2.1,59.91618923498489,
,,,,,,,,,,,,,22.779974900000525,23.780371099997865,23.780371099997865,23.780371099997865,23.780371099997865,23.780371099997865,23.780371099997865,23.780371099997865,23.780371099997865,23.780371099997865,23.780371099997865,23.780371099997865,23.780371099997865,23.780371099997865,1.054475699998875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
