videoFile,condition,video,speaker,callSign,colour,number,seq,id,block,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,firstHalf.thisRepN,firstHalf.thisTrialN,firstHalf.thisN,firstHalf.thisIndex,blocksA.thisRepN,blocksA.thisTrialN,blocksA.thisN,blocksA.thisIndex,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
video/Training/zh_sp01_Ad_We_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,We,4,,,,,,,,0,0,0,0,,,,,,,,,-0.4685185185185185,0.36527777777777776,1,0,0,6.508187300001737,call1,-0.03194444444444444,-0.2675925925925926,1,0,0,7.926806100003887,colour4,0.32685185185185184,-0.2740740740740741,1,0,0,9.007556499971543,number4,True,True,True,18,3,2019_Nov_14_1408,MA_Theta_Exp,3.0.7,60.0560202487846,
video/Training/zh_sp07_Ad_Ge_3_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ge,3,,,,,,,,0,1,1,1,,,,,,,,,-0.3824074074074074,0.34305555555555556,1,0,0,5.520081900001969,call1,-0.0032407407407407406,0.29259259259259257,1,0,0,6.952690600010101,colour1,0.39166666666666666,-0.14212962962962963,1,0,0,8.01961369998753,number3,True,True,True,18,3,2019_Nov_14_1408,MA_Theta_Exp,3.0.7,60.0560202487846,
video/Training/zh_sp01_Dr_Ro_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Dr,Ro,3,,,,,,,,0,2,2,2,,,,,,,,,-0.3523148148148148,0.10555555555555556,1,0,0,6.10026310000103,call2,-0.05185185185185185,-0.1125,1,0,0,7.166848200024106,colour3,0.40694444444444444,-0.10833333333333334,1,0,0,8.566834500001278,number3,True,True,True,18,3,2019_Nov_14_1408,MA_Theta_Exp,3.0.7,60.0560202487846,
video/Training/zh_sp07_Dr_Gr_4_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Dr,Gr,4,,,,,,,,0,3,3,3,,,,,,,,,-0.36435185185185187,0.1162037037037037,1,0,0,5.616721700003836,call2,0.000925925925925926,0.0699074074074074,1,0,0,6.865751300007105,colour2,0.3731481481481482,-0.28703703703703703,1,0,0,8.198420599976089,number4,True,True,True,18,3,2019_Nov_14_1408,MA_Theta_Exp,3.0.7,60.0560202487846,
video/Training/zh_sp01_Ti_Gr_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ti,Gr,2,,,,,,,,0,4,4,4,,,,,,,,,-0.3763888888888889,0.2814814814814815,1,0,0,8.097584099974483,call1,-0.07222222222222222,0.23981481481481481,1,0,0,12.31260880001355,colour1,0.3972222222222222,0.09537037037037037,1,0,0,13.529540200019255,number2,False,False,True,18,3,2019_Nov_14_1408,MA_Theta_Exp,3.0.7,60.0560202487846,
video/Training/zh_sp07_Ti_Ro_1_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Ti,Ro,1,,,,,,,,0,5,5,5,,,,,,,,,-0.35138888888888886,0.3194444444444444,1,0,0,10.437452300044242,call1,0.052314814814814814,0.32916666666666666,1,0,0,11.352918799966574,colour1,0.3509259259259259,0.2953703703703704,1,0,0,12.302780999976676,number1,False,False,True,18,3,2019_Nov_14_1408,MA_Theta_Exp,3.0.7,60.0560202487846,
video/Training/zh_sp01_Un_Ge_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Un,Ge,1,,,,,,,,0,6,6,6,,,,,,,,,-0.38333333333333336,-0.2953703703703704,1,0,0,5.931171600008383,call4,0.4412037037037037,0.34120370370370373,1,0,0,7.397942399955355,colour1,0.42916666666666664,0.31342592592592594,1,0,0,11.54791910003405,number1,True,True,True,18,3,2019_Nov_14_1408,MA_Theta_Exp,3.0.7,60.0560202487846,
video/Training/zh_sp07_Un_We_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Un,We,2,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_ANSW,NO_ANSW,NO_ANSW,18,3,2019_Nov_14_1408,MA_Theta_Exp,3.0.7,60.0560202487846,
video/Training/zh_sp01_Ad_Ge_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,Ge,1,,,,,,,,0,8,8,8,,,,,,,,,-0.3814814814814815,0.32083333333333336,1,0,0,5.4126981000299565,call1,-0.03657407407407407,0.3277777777777778,1,0,0,6.394360599981155,colour1,0.32592592592592595,0.3060185185185185,1,0,0,7.244275200006086,number1,True,True,True,18,3,2019_Nov_14_1408,MA_Theta_Exp,3.0.7,60.0560202487846,
video/Training/zh_sp07_Ad_Ro_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Ro,3,,,,,,,,0,9,9,9,,,,,,,,,-0.33611111111111114,0.3449074074074074,1,0,0,4.940729500027373,call1,0.032407407407407406,-0.04953703703703704,1,0,0,6.024425199953839,colour3,0.41805555555555557,-0.06481481481481481,1,0,0,7.007545700005721,number3,True,True,True,18,3,2019_Nov_14_1408,MA_Theta_Exp,3.0.7,60.0560202487846,
