videoFile,condition,video,speaker,callSign,colour,number,seq,id,block,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,firstHalf.thisRepN,firstHalf.thisTrialN,firstHalf.thisN,firstHalf.thisIndex,blocksA.thisRepN,blocksA.thisTrialN,blocksA.thisN,blocksA.thisIndex,secondHalf.thisRepN,secondHalf.thisTrialN,secondHalf.thisN,secondHalf.thisIndex,blocksB.thisRepN,blocksB.thisTrialN,blocksB.thisN,blocksB.thisIndex,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
video/Training/zh_sp01_Ad_We_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,We,4,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,-0.4236111111111111,0.300462962962963,1,0,0,7.004093399999988,call1,-0.02361111111111111,-0.3523148148148148,1,0,0,8.14986799999997,colour4,0.4388888888888889,-0.29398148148148145,1,0,0,8.949724199999991,number4,True,True,True,34,4,2019_Nov_19_1204,MA_Theta_Exp,3.0.7,60.16119590834621,
video/Training/zh_sp07_Ad_Ge_3_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ge,3,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,-0.425,0.34074074074074073,1,0,0,5.157907000000023,call1,0.034722222222222224,0.287962962962963,1,0,0,6.171933999999965,colour1,0.4222222222222222,-0.08009259259259259,1,0,0,7.142539899999974,number3,True,True,True,34,4,2019_Nov_19_1204,MA_Theta_Exp,3.0.7,60.16119590834621,
video/Training/zh_sp01_Dr_Ro_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Dr,Ro,3,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,-0.3888888888888889,0.13796296296296295,1,0,0,5.8023582000000715,call2,0.008333333333333333,-0.08425925925925926,1,0,0,7.20316600000001,colour3,0.4,-0.14675925925925926,1,0,0,7.975482700000043,number3,True,True,True,34,4,2019_Nov_19_1204,MA_Theta_Exp,3.0.7,60.16119590834621,
video/Training/zh_sp07_Dr_Gr_4_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Dr,Gr,4,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,-0.45,0.14629629629629629,1,0,0,5.007240900000056,call2,-0.05138888888888889,0.06851851851851852,1,0,0,5.609972200000016,colour2,0.3402777777777778,-0.31203703703703706,1,0,0,6.366735000000062,number4,True,True,True,34,4,2019_Nov_19_1204,MA_Theta_Exp,3.0.7,60.16119590834621,
video/Training/zh_sp01_Ti_Gr_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ti,Gr,2,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,-0.39166666666666666,0.07546296296296297,1,0,0,8.616941499999939,call2,0.013888888888888888,-0.1550925925925926,1,0,0,13.117801199999917,colour3,,,,,,,,False,False,NO_ANSW,34,4,2019_Nov_19_1204,MA_Theta_Exp,3.0.7,60.16119590834621,
video/Training/zh_sp07_Ti_Ro_1_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Ti,Ro,1,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,0.3680555555555556,0.31851851851851853,1,0,0,4.867540200000008,call1,0.0,-0.1162037037037037,1,0,0,7.751041299999997,colour3,0.3875,0.33935185185185185,1,0,0,8.368624899999986,number1,False,True,True,34,4,2019_Nov_19_1204,MA_Theta_Exp,3.0.7,60.16119590834621,
video/Training/zh_sp01_Un_Ge_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Un,Ge,1,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,-0.36944444444444446,0.33935185185185185,1,0,0,6.331881899999985,call1,0.05555555555555555,0.021296296296296296,1,0,0,7.512110900000039,colour2,0.3972222222222222,0.28935185185185186,1,0,0,8.18151290000003,number1,False,False,True,34,4,2019_Nov_19_1204,MA_Theta_Exp,3.0.7,60.16119590834621,
video/Training/zh_sp07_Un_We_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Un,We,2,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,-0.37222222222222223,-0.3162037037037037,1,0,0,6.118393099999935,call4,0.05277777777777778,0.31574074074074077,1,0,0,7.597262099999966,colour1,0.4083333333333333,-0.04953703703703704,1,0,0,9.591902699999991,number3,True,False,False,34,4,2019_Nov_19_1204,MA_Theta_Exp,3.0.7,60.16119590834621,
video/Training/zh_sp01_Ad_Ge_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,Ge,1,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,-0.3875,-0.08842592592592592,1,0,0,5.4593241000000035,call3,0.0375,0.13518518518518519,1,0,0,6.324392799999941,colour2,0.42083333333333334,0.3296296296296296,1,0,0,6.84921339999994,number1,False,False,True,34,4,2019_Nov_19_1204,MA_Theta_Exp,3.0.7,60.16119590834621,
video/Training/zh_sp07_Ad_Ro_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Ro,3,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,-0.3611111111111111,0.33240740740740743,1,0,0,4.663987499999962,call1,-0.022222222222222223,-0.11898148148148148,1,0,0,6.937447399999996,colour3,0.4,-0.13148148148148148,1,0,0,7.45686610000007,number3,True,True,True,34,4,2019_Nov_19_1204,MA_Theta_Exp,3.0.7,60.16119590834621,
video/Experiment/zh_sp01_Ad_We_1_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Ad,We,1,0,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,0,0,12,,,,,,,,,-0.4513888888888889,0.33240740740740743,1,0,0,5.40550989999997,call1,0.03333333333333333,-0.3453703703703704,1,0,0,6.35216790000004,colour4,0.37222222222222223,0.3365740740740741,1,0,0,7.095065100000056,number1,True,True,True,34,4,2019_Nov_19_1204,MA_Theta_Exp,3.0.7,60.16119590834621,
