audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block
audio/SiSSN_DE_Neural2-D_Dr-ge-Zw_-11db.wav,5.3371,SiSSN,Neural2-D,Dr-ge-Zw,Dr,ge,Zw,-11db,200,201,212,221,232,DE_Neural2-D_Dr-ge-Zw.TextGrid,0.16712,4.588619873,0.8292479093333333,1.2655588423333333,2.5872756446666667,2.964254973,4.219875396,4.588619873,mean,2,SSN1
audio/SiSSN_DE_Neural2-D_Dr-ro-Ei_-7db.wav,5.5134,SiSSN,Neural2-D,Dr-ro-Ei,Dr,ro,Ei,-7db,200,201,212,223,231,DE_Neural2-D_Dr-ro-Ei.TextGrid,0.17712,4.771068534333334,0.8364679010000001,1.28712,2.6678523456666667,3.038227306,4.313416043666667,4.771068534333334,mean,3,SSN1
audio/SiSSN_DE_Neural2-D_Dr-ge-Ei_-9db.wav,5.4374,SiSSN,Neural2-D,Dr-ge-Ei,Dr,ge,Ei,-9db,200,201,212,221,231,DE_Neural2-D_Dr-ge-Ei.TextGrid,0.16712,4.679470732666666,0.8154407990000001,1.258559919,2.588422806,2.964234964333333,4.198511114333333,4.679470732666666,mean,3,SSN1
audio/SiSSN_DE_Neural2-D_Kr-ge-Zw_-11db.wav,5.3629,SiSSN,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,-11db,200,201,213,221,232,DE_Neural2-D_Kr-ge-Zw.TextGrid,0.16712,4.604910341333333,0.8214139076666666,1.2915297476666667,2.630963964333333,2.99712,4.250693518,4.604910341333333,mean,11,SSN1
audio/SiSSN_DE_Neural2-F_Ad-ro-Dr_-9db.wav,4.8717,SiSSN,Neural2-F,Ad-ro-Dr,Ad,ro,Dr,-9db,200,201,211,223,233,DE_Neural2-F_Ad-ro-Dr.TextGrid,0.16712,4.126070192666667,0.7135637613333333,1.261584827,2.236471505666667,2.592172553,3.790540711333333,4.126070192666667,mean,1,SSN1
audio/SiSSN_DE_Neural2-D_Ti-ge-Zw_-7db.wav,5.4068,SiSSN,Neural2-D,Ti-ge-Zw,Ti,ge,Zw,-7db,200,201,214,221,232,DE_Neural2-D_Ti-ge-Zw.TextGrid,0.16712,4.661277353,0.883917277,1.3291901493333331,2.662561171666667,3.045308715,4.294848153,4.661277353,mean,11,SSN1
audio/SiSSN_DE_Neural2-D_Ad-we-Vi_-7db.wav,5.5026,SiSSN,Neural2-D,Ad-we-Vi,Ad,we,Vi,-7db,200,201,211,224,234,DE_Neural2-D_Ad-we-Vi.TextGrid,0.17712,4.764590807,0.8161583760000001,1.3591726533333333,2.766939896333333,3.1557082476666665,4.404128031,4.764590807,mean,14,SSN1
audio/SiSSN_DE_Neural2-F_Ti-gr-Ei_-11db.wav,5.1123,SiSSN,Neural2-F,Ti-gr-Ei,Ti,gr,Ei,-11db,200,201,214,222,231,DE_Neural2-F_Ti-gr-Ei.TextGrid,0.17712,4.336648937333333,0.74564187,1.1995180546666666,2.240201963666667,2.6213206503333333,3.763247007,4.336648937333333,mean,2,SSN1
audio/SiSSN_DE_Neural2-D_Dr-we-Dr_-7db.wav,5.2596,SiSSN,Neural2-D,Dr-we-Dr,Dr,we,Dr,-7db,200,201,212,224,233,DE_Neural2-D_Dr-we-Dr.TextGrid,0.16712,4.535012431666666,0.8267047736666667,1.2820507583333334,2.602106592333333,2.99712,4.245562632666666,4.535012431666666,mean,13,SSN1
audio/SiSSN_DE_Neural2-D_Ad-we-Vi_-9db.wav,5.5026,SiSSN,Neural2-D,Ad-we-Vi,Ad,we,Vi,-9db,200,201,211,224,234,DE_Neural2-D_Ad-we-Vi.TextGrid,0.17712,4.764590807,0.8161583760000001,1.3591726533333333,2.766939896333333,3.1557082476666665,4.404128031,4.764590807,mean,1,SSN1
audio/SiSSN_DE_Neural2-D_Kr-ge-Ei_-11db.wav,5.4552,SiSSN,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,-11db,200,201,213,221,231,DE_Neural2-D_Kr-ge-Ei.TextGrid,0.16712,4.731414419666667,0.8219935486666667,1.283029782,2.6592679953333334,3.01712,4.279938414666667,4.731414419666667,mean,6,SSN1
audio/SiSSN_DE_Neural2-D_Ad-gr-Ei_-11db.wav,5.7556,SiSSN,Neural2-D,Ad-gr-Ei,Ad,gr,Ei,-11db,200,201,211,222,231,DE_Neural2-D_Ad-gr-Ei.TextGrid,0.17712,4.9916352066666665,0.8306647233333333,1.3724964039999998,2.8344295223333336,3.23712,4.515684904666666,4.9916352066666665,mean,12,SSN1
audio/SiSSN_DE_Neural2-D_Ad-gr-Vi_-11db.wav,5.5601,SiSSN,Neural2-D,Ad-gr-Vi,Ad,gr,Vi,-11db,200,201,211,222,234,DE_Neural2-D_Ad-gr-Vi.TextGrid,0.17712,4.830719382333333,0.8380960703333332,1.355752433,2.7953451936666665,3.2055495940000003,4.465308412333333,4.830719382333333,mean,5,SSN1
audio/SiSSN_DE_Neural2-F_Dr-we-Ei_-7db.wav,5.146,SiSSN,Neural2-F,Dr-we-Ei,Dr,we,Ei,-7db,200,201,212,224,231,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.362323438333333,0.6981751993333334,1.2154991306666665,2.225944118,2.600216210333333,3.789889094333333,4.362323438333333,mean,13,SSN1
audio/SiSSN_DE_Neural2-F_Ti-ge-Vi_-9db.wav,5.0115,SiSSN,Neural2-F,Ti-ge-Vi,Ti,ge,Vi,-9db,200,201,214,221,234,DE_Neural2-F_Ti-ge-Vi.TextGrid,0.15712,4.254373791666667,0.7586913976666666,1.2029363956666663,2.309178027,2.63712,3.834413192333333,4.254373791666667,mean,3,SSN1
audio/SiSSN_DE_Neural2-F_Dr-ro-Vi_-7db.wav,4.94,SiSSN,Neural2-F,Dr-ro-Vi,Dr,ro,Vi,-7db,200,201,212,223,234,DE_Neural2-F_Dr-ro-Vi.TextGrid,0.16712,4.20712,0.6765455733333333,1.199376117,2.2266479896666667,2.5767497673333337,3.76712,4.20712,mean,14,SSN1
