audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block
audio/SiSSN_DE_Neural2-D_Ad-we-Dr_-7db.wav,5.4683,SiSSN,Neural2-D,Ad-we-Dr,Ad,we,Dr,-7db,200,201,211,224,233,DE_Neural2-D_Ad-we-Dr.TextGrid,0.17712,4.706794303333333,0.821289179,1.3506719886666667,2.7551441880000005,3.1553226233333334,4.420868294333333,4.706794303333333,mean,26,SSN2
audio/SiSSN_DE_Neural2-D_Kr-ge-Zw_-7db.wav,5.3629,SiSSN,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,-7db,200,201,213,221,232,DE_Neural2-D_Kr-ge-Zw.TextGrid,0.16712,4.604910341333333,0.8214139076666666,1.2915297476666667,2.630963964333333,2.99712,4.250693518,4.604910341333333,mean,22,SSN2
audio/SiSSN_DE_Neural2-F_Dr-we-Ei_-6db.wav,5.146,SiSSN,Neural2-F,Dr-we-Ei,Dr,we,Ei,-6db,200,201,212,224,231,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.362323438333333,0.6981751993333334,1.2154991306666665,2.225944118,2.600216210333333,3.789889094333333,4.362323438333333,mean,16,SSN2
audio/SiSSN_DE_Neural2-F_Ti-gr-Zw_-7db.wav,4.9512,SiSSN,Neural2-F,Ti-gr-Zw,Ti,gr,Zw,-7db,200,201,214,222,232,DE_Neural2-F_Ti-gr-Zw.TextGrid,0.15712,4.209112425,0.7497161173333332,1.1988378383333331,2.240273619,2.620279014,3.80591186,4.209112425,mean,16,SSN2
audio/SiSSN_DE_Neural2-D_Kr-gr-Vi_-6db.wav,5.4463,SiSSN,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,-6db,200,201,213,222,234,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.700439435,0.8165566446666667,1.2920017103333334,2.6467093716666668,3.0645393426666665,4.32712,4.700439435,mean,23,SSN2
audio/SiSSN_DE_Neural2-F_Kr-ro-Dr_-5db.wav,4.8714,SiSSN,Neural2-F,Kr-ro-Dr,Kr,ro,Dr,-5db,200,201,213,223,233,DE_Neural2-F_Kr-ro-Dr.TextGrid,0.16712,4.138714948333334,0.7045109223333333,1.2306902993333333,2.2253968463333336,2.585270111333333,3.8004228006666665,4.138714948333334,mean,22,SSN2
audio/SiSSN_DE_Neural2-F_Kr-ge-Zw_-7db.wav,4.9812,SiSSN,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,-7db,200,201,213,221,232,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.263363321333333,0.7054321696666667,1.230840529333333,2.281359015,2.608692328,3.845156203333333,4.263363321333333,mean,29,SSN2
audio/SiSSN_DE_Neural2-D_Ti-ro-Vi_-6db.wav,5.4734,SiSSN,Neural2-D,Ti-ro-Vi,Ti,ro,Vi,-6db,200,201,214,223,234,DE_Neural2-D_Ti-ro-Vi.TextGrid,0.17712,4.722818721,0.8804176656666667,1.3309257883333334,2.708729941,3.1079143536666667,4.352671863333334,4.722818721,mean,26,SSN2
audio/SiSSN_DE_Neural2-D_Kr-ge-Vi_-5db.wav,5.3664,SiSSN,Neural2-D,Kr-ge-Vi,Kr,ge,Vi,-5db,200,201,213,221,234,DE_Neural2-D_Kr-ge-Vi.TextGrid,0.17712,4.628081390999999,0.8223114586666668,1.2836508426666666,2.649735724333333,3.0240856693333336,4.255562202999999,4.628081390999999,mean,17,SSN2
audio/SiSSN_DE_Neural2-D_Ti-ro-Vi_-5db.wav,5.4734,SiSSN,Neural2-D,Ti-ro-Vi,Ti,ro,Vi,-5db,200,201,214,223,234,DE_Neural2-D_Ti-ro-Vi.TextGrid,0.17712,4.722818721,0.8804176656666667,1.3309257883333334,2.708729941,3.1079143536666667,4.352671863333334,4.722818721,mean,18,SSN2
