3.5340 	ERROR 	Support for the `pyo` audio backend is not available this session. Please install `psychopy-pyo` and restart the session to enable support.
27.4072 	EXP 	Created number3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-15.0, draggable=False, flipHoriz=False, flipVert=False, image='images/3.png', interpolate=True, mask=None, maskParams=None, name='number3', opacity=1.0, ori=0.0, pos=array([ 0.4       , -0.10416667]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
27.4074 	EXP 	window1: mouseVisible = True
27.4646 	EXP 	Created number4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-16.0, draggable=False, flipHoriz=False, flipVert=False, image='images/4.png', interpolate=True, mask=None, maskParams=None, name='number4', opacity=1.0, ori=0.0, pos=array([ 0.4   , -0.3125]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
27.4647 	EXP 	window1: mouseVisible = True
27.4647 	EXP 	window1: mouseVisible = True
27.4647 	EXP 	window1: mouseVisible = True
27.4648 	EXP 	window1: mouseVisible = True
27.4971 	EXP 	Created blankScreenAfterResponse = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-25.0, draggable=False, flipHoriz=False, flipVert=False, image='images/blankScreen.png', interpolate=True, mask=None, maskParams=None, name='blankScreenAfterResponse', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1920., 1080.]), texRes=128, units='height', win=Window(...))
27.4972 	EXP 	window1: mouseVisible = True
27.5095 	EXP 	Created thanksText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='thanksText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0054 	EXP 	window1: mouseVisible = False
0.0284 	EXP 	instrTrainText: autoDraw = True
52.2730 	EXP 	Imported order2.csv as conditions, 1 conditions, 1 params
52.2738 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
52.2741 	EXP 	New trial (rep=0, index=0): OrderedDict([('condsFile', 'Y:\\Projects\\Spinco\\SINEEG\\Stimuli\\AudioGens\\flow_Experiment2\\tts-golang-selected_PsyPySEQ_NV3.csv')])
52.2804 	EXP 	instrTrainText: autoDraw = False
52.2804 	EXP 	blockStart: autoDraw = True
57.7805 	EXP 	Imported Y:\Projects\Spinco\SINEEG\Stimuli\AudioGens\flow_Experiment2\tts-golang-selected_PsyPySEQ_NV3.csv as conditions, 32 conditions, 20 params
57.7824 	EXP 	Created sequence: random, trialTypes=32, nReps=1, seed=None
57.7827 	EXP 	New trial (rep=0, index=0): OrderedDict([('audiofile', 'audio/NV_DE_Neural2-F_Ti-ro-Ei_0.15p_16ch.wav'), ('duration', 5.0619), ('noise', 'NV'), ('voice', 'Neural2-F'), ('words', 'Ti-ro-Ei'), ('callSign', 'Ti'), ('colour', 'ro'), ('number', 'Ei'), ('levels', '0.15p'), ('NV_nChannels', '16ch'), ('trigger_start', 100), ('trigger_end', 101), ('trigger_call', 114), ('trigger_col', 123), ('trigger_num', 131), ('trigger_call_end', 110), ('trigger_col_end', 120), ('trigger_num_end', 130), ('newidx', 11), ('block', 'NV3')])
57.9509 	EXP 	window1: mouseVisible = False
57.9672 	EXP 	Sound sound_1 started
57.9577 	EXP 	blockStart: autoDraw = False
57.9577 	EXP 	fixation: autoDraw = True
62.6184 	EXP 	Sound sound_1 reached end of file
62.6195 	EXP 	window1: mouseVisible = False
62.6499 	EXP 	fixation: autoDraw = False
62.6499 	EXP 	screenAfterAudio: autoDraw = True
62.6499 	EXP 	screenAfterAudio: autoDraw = False
62.6499 	EXP 	fixation: autoDraw = False
62.6499 	EXP 	screenAfterAudio: autoDraw = False
62.6499 	EXP 	blankScreen: autoDraw = True
62.6502 	EXP 	window1: mouseVisible = False
62.6628 	EXP 	window1: mouseVisible = False
62.6794 	EXP 	window1: mouseVisible = False
62.6960 	EXP 	window1: mouseVisible = False
62.7128 	EXP 	window1: mouseVisible = False
62.7295 	EXP 	window1: mouseVisible = False
62.7466 	EXP 	window1: mouseVisible = False
62.7630 	EXP 	window1: mouseVisible = False
62.7797 	EXP 	window1: mouseVisible = False
62.7977 	EXP 	window1: mouseVisible = False
62.8137 	EXP 	window1: mouseVisible = False
62.8295 	EXP 	window1: mouseVisible = False
62.8461 	EXP 	window1: mouseVisible = False
62.8628 	EXP 	window1: mouseVisible = False
62.8793 	EXP 	window1: mouseVisible = False
62.8960 	EXP 	window1: mouseVisible = False
62.9128 	EXP 	window1: mouseVisible = False
62.9292 	EXP 	window1: mouseVisible = False
62.9459 	EXP 	window1: mouseVisible = False
62.9625 	EXP 	window1: mouseVisible = False
62.9791 	EXP 	window1: mouseVisible = False
62.9959 	EXP 	window1: mouseVisible = False
63.0125 	EXP 	window1: mouseVisible = False
63.0295 	EXP 	window1: mouseVisible = False
63.0470 	EXP 	window1: mouseVisible = False
63.0638 	EXP 	window1: mouseVisible = False
63.0793 	EXP 	window1: mouseVisible = False
63.0960 	EXP 	window1: mouseVisible = False
63.1126 	EXP 	window1: mouseVisible = False
63.1290 	EXP 	window1: mouseVisible = False
63.1458 	EXP 	window1: mouseVisible = False
63.1623 	EXP 	window1: mouseVisible = False
63.1790 	EXP 	window1: mouseVisible = False
63.1957 	EXP 	window1: mouseVisible = False
63.2125 	EXP 	window1: mouseVisible = False
63.2289 	EXP 	window1: mouseVisible = False
63.2456 	EXP 	window1: mouseVisible = False
63.2623 	EXP 	window1: mouseVisible = False
63.2789 	EXP 	window1: mouseVisible = False
63.2956 	EXP 	window1: mouseVisible = False
63.3123 	EXP 	window1: mouseVisible = False
63.3293 	EXP 	window1: mouseVisible = False
63.3458 	EXP 	window1: mouseVisible = False
63.3626 	EXP 	window1: mouseVisible = False
63.3796 	EXP 	window1: mouseVisible = False
63.4024 	EXP 	window1: mouseVisible = False
63.4170 	EXP 	window1: mouseVisible = False
63.4324 	EXP 	window1: mouseVisible = False
63.4484 	EXP 	window1: mouseVisible = False
63.4645 	EXP 	window1: mouseVisible = False
63.4811 	EXP 	window1: mouseVisible = False
63.4970 	EXP 	window1: mouseVisible = False
63.5139 	EXP 	window1: mouseVisible = False
63.5305 	EXP 	window1: mouseVisible = False
63.5474 	EXP 	window1: mouseVisible = False
63.5637 	EXP 	window1: mouseVisible = False
63.5798 	EXP 	window1: mouseVisible = False
63.5965 	EXP 	window1: mouseVisible = False
63.6141 	EXP 	window1: mouseVisible = False
63.6313 	EXP 	window1: mouseVisible = False
63.6454 	EXP 	window1: mouseVisible = False
63.6626 	EXP 	blankScreen: autoDraw = False
63.6626 	EXP 	call1: autoDraw = True
63.6626 	EXP 	call2: autoDraw = True
63.6626 	EXP 	call3: autoDraw = True
63.6626 	EXP 	call4: autoDraw = True
63.6626 	EXP 	colour1: autoDraw = True
63.6626 	EXP 	colour2: autoDraw = True
63.6626 	EXP 	colour3: autoDraw = True
63.6626 	EXP 	colour4: autoDraw = True
63.6626 	EXP 	number1: autoDraw = True
63.6626 	EXP 	number2: autoDraw = True
63.6626 	EXP 	number3: autoDraw = True
63.6626 	EXP 	number4: autoDraw = True
63.6630 	EXP 	window1: mouseVisible = False
63.6630 	EXP 	window1: mouseVisible = True
63.6787 	EXP 	window1: mouseVisible = False
63.6787 	EXP 	window1: mouseVisible = True
63.6953 	EXP 	window1: mouseVisible = False
63.6954 	EXP 	window1: mouseVisible = True
63.7122 	EXP 	window1: mouseVisible = False
63.7123 	EXP 	window1: mouseVisible = True
63.7288 	EXP 	window1: mouseVisible = False
63.7289 	EXP 	window1: mouseVisible = True
63.7455 	EXP 	window1: mouseVisible = False
63.7456 	EXP 	window1: mouseVisible = True
63.7627 	EXP 	window1: mouseVisible = False
63.7628 	EXP 	window1: mouseVisible = True
63.7790 	EXP 	window1: mouseVisible = False
63.7790 	EXP 	window1: mouseVisible = True
63.7956 	EXP 	window1: mouseVisible = False
63.7956 	EXP 	window1: mouseVisible = True
63.8130 	EXP 	window1: mouseVisible = False
63.8131 	EXP 	window1: mouseVisible = True
63.8296 	EXP 	window1: mouseVisible = False
63.8296 	EXP 	window1: mouseVisible = True
63.8455 	EXP 	window1: mouseVisible = False
63.8455 	EXP 	window1: mouseVisible = True
63.8629 	EXP 	window1: mouseVisible = False
63.8629 	EXP 	window1: mouseVisible = True
63.8791 	EXP 	window1: mouseVisible = False
63.8791 	EXP 	window1: mouseVisible = True
63.8956 	EXP 	window1: mouseVisible = False
63.8957 	EXP 	window1: mouseVisible = True
63.9122 	EXP 	window1: mouseVisible = False
63.9122 	EXP 	window1: mouseVisible = True
63.9288 	EXP 	window1: mouseVisible = False
63.9288 	EXP 	window1: mouseVisible = True
63.9453 	EXP 	window1: mouseVisible = False
63.9453 	EXP 	window1: mouseVisible = True
63.9619 	EXP 	window1: mouseVisible = False
63.9620 	EXP 	window1: mouseVisible = True
63.9788 	EXP 	window1: mouseVisible = False
63.9789 	EXP 	window1: mouseVisible = True
63.9950 	EXP 	window1: mouseVisible = False
63.9951 	EXP 	window1: mouseVisible = True
64.0119 	EXP 	window1: mouseVisible = False
64.0120 	EXP 	window1: mouseVisible = True
64.0284 	EXP 	window1: mouseVisible = False
64.0285 	EXP 	window1: mouseVisible = True
64.0451 	EXP 	window1: mouseVisible = False
64.0452 	EXP 	window1: mouseVisible = True
64.0635 	EXP 	window1: mouseVisible = False
64.0635 	EXP 	window1: mouseVisible = True
64.0785 	EXP 	window1: mouseVisible = False
64.0786 	EXP 	window1: mouseVisible = True
64.0955 	EXP 	window1: mouseVisible = False
64.0955 	EXP 	window1: mouseVisible = True
64.1120 	EXP 	window1: mouseVisible = False
64.1121 	EXP 	window1: mouseVisible = True
64.1287 	EXP 	window1: mouseVisible = False
64.1288 	EXP 	window1: mouseVisible = True
64.1453 	EXP 	window1: mouseVisible = False
64.1453 	EXP 	window1: mouseVisible = True
64.1627 	EXP 	window1: mouseVisible = False
64.1628 	EXP 	window1: mouseVisible = True
64.1789 	EXP 	window1: mouseVisible = False
64.1790 	EXP 	window1: mouseVisible = True
64.1950 	EXP 	window1: mouseVisible = False
64.1950 	EXP 	window1: mouseVisible = True
64.2116 	EXP 	window1: mouseVisible = False
64.2116 	EXP 	window1: mouseVisible = True
64.2283 	EXP 	window1: mouseVisible = False
64.2284 	EXP 	window1: mouseVisible = True
64.2451 	EXP 	window1: mouseVisible = False
64.2451 	EXP 	window1: mouseVisible = True
64.2617 	EXP 	window1: mouseVisible = False
64.2618 	EXP 	window1: mouseVisible = True
64.2783 	EXP 	window1: mouseVisible = False
64.2783 	EXP 	window1: mouseVisible = True
64.2950 	EXP 	window1: mouseVisible = False
64.2950 	EXP 	window1: mouseVisible = True
64.3117 	EXP 	window1: mouseVisible = False
64.3118 	EXP 	window1: mouseVisible = True
64.3282 	EXP 	window1: mouseVisible = False
64.3283 	EXP 	window1: mouseVisible = True
64.3449 	EXP 	window1: mouseVisible = False
64.3450 	EXP 	window1: mouseVisible = True
64.3618 	EXP 	window1: mouseVisible = False
64.3619 	EXP 	window1: mouseVisible = True
64.3783 	EXP 	window1: mouseVisible = False
64.3784 	EXP 	window1: mouseVisible = True
64.3952 	EXP 	window1: mouseVisible = False
64.3952 	EXP 	window1: mouseVisible = True
64.4132 	EXP 	window1: mouseVisible = False
64.4133 	EXP 	window1: mouseVisible = True
64.4288 	EXP 	window1: mouseVisible = False
64.4289 	EXP 	window1: mouseVisible = True
64.4461 	EXP 	window1: mouseVisible = False
64.4462 	EXP 	window1: mouseVisible = True
64.4627 	EXP 	window1: mouseVisible = False
64.4628 	EXP 	window1: mouseVisible = True
64.4784 	EXP 	window1: mouseVisible = False
64.4785 	EXP 	window1: mouseVisible = True
64.4958 	EXP 	window1: mouseVisible = False
64.4958 	EXP 	window1: mouseVisible = True
64.5128 	EXP 	window1: mouseVisible = False
64.5129 	EXP 	window1: mouseVisible = True
64.5290 	EXP 	window1: mouseVisible = False
64.5291 	EXP 	window1: mouseVisible = True
64.5446 	EXP 	window1: mouseVisible = False
64.5446 	EXP 	window1: mouseVisible = True
64.5612 	EXP 	window1: mouseVisible = False
64.5613 	EXP 	window1: mouseVisible = True
64.5782 	EXP 	window1: mouseVisible = False
64.5783 	EXP 	window1: mouseVisible = True
64.5949 	EXP 	window1: mouseVisible = False
64.5949 	EXP 	window1: mouseVisible = True
64.6115 	EXP 	window1: mouseVisible = False
64.6115 	EXP 	window1: mouseVisible = True
64.6282 	EXP 	window1: mouseVisible = False
64.6282 	EXP 	window1: mouseVisible = True
64.6448 	EXP 	window1: mouseVisible = False
64.6448 	EXP 	window1: mouseVisible = True
64.6614 	EXP 	window1: mouseVisible = False
64.6614 	EXP 	window1: mouseVisible = True
64.6780 	EXP 	window1: mouseVisible = False
64.6781 	EXP 	window1: mouseVisible = True
64.6959 	EXP 	window1: mouseVisible = False
64.6960 	EXP 	window1: mouseVisible = True
64.7117 	EXP 	window1: mouseVisible = False
64.7118 	EXP 	window1: mouseVisible = True
64.7281 	EXP 	window1: mouseVisible = False
64.7281 	EXP 	window1: mouseVisible = True
64.7450 	EXP 	window1: mouseVisible = False
64.7451 	EXP 	window1: mouseVisible = True
64.7616 	EXP 	window1: mouseVisible = False
64.7617 	EXP 	window1: mouseVisible = True
64.7780 	EXP 	window1: mouseVisible = False
64.7780 	EXP 	window1: mouseVisible = True
64.7947 	EXP 	window1: mouseVisible = False
64.7947 	EXP 	window1: mouseVisible = True
64.8112 	EXP 	window1: mouseVisible = False
64.8113 	EXP 	window1: mouseVisible = True
64.8278 	EXP 	window1: mouseVisible = False
64.8279 	EXP 	window1: mouseVisible = True
64.8446 	EXP 	window1: mouseVisible = False
64.8446 	EXP 	window1: mouseVisible = True
64.8611 	EXP 	window1: mouseVisible = False
64.8612 	EXP 	window1: mouseVisible = True
64.8778 	EXP 	window1: mouseVisible = False
64.8779 	EXP 	window1: mouseVisible = True
64.8944 	EXP 	window1: mouseVisible = False
64.8945 	EXP 	window1: mouseVisible = True
64.9116 	EXP 	window1: mouseVisible = False
64.9116 	EXP 	window1: mouseVisible = True
64.9278 	EXP 	window1: mouseVisible = False
64.9279 	EXP 	window1: mouseVisible = True
64.9445 	EXP 	window1: mouseVisible = False
64.9446 	EXP 	window1: mouseVisible = True
64.9614 	EXP 	window1: mouseVisible = False
64.9615 	EXP 	window1: mouseVisible = True
64.9779 	EXP 	window1: mouseVisible = False
64.9779 	EXP 	window1: mouseVisible = True
64.9946 	EXP 	window1: mouseVisible = False
64.9946 	EXP 	window1: mouseVisible = True
65.0115 	EXP 	window1: mouseVisible = False
65.0115 	EXP 	window1: mouseVisible = True
65.0279 	EXP 	window1: mouseVisible = False
65.0279 	EXP 	window1: mouseVisible = True
65.0444 	EXP 	window1: mouseVisible = False
65.0445 	EXP 	window1: mouseVisible = True
65.0620 	EXP 	window1: mouseVisible = False
65.0622 	EXP 	window1: mouseVisible = True
65.0779 	EXP 	window1: mouseVisible = False
65.0780 	EXP 	window1: mouseVisible = True
65.0944 	EXP 	window1: mouseVisible = False
65.0944 	EXP 	window1: mouseVisible = True
65.1112 	EXP 	window1: mouseVisible = False
65.1113 	EXP 	window1: mouseVisible = True
65.1276 	EXP 	window1: mouseVisible = False
65.1277 	EXP 	window1: mouseVisible = True
65.1442 	EXP 	window1: mouseVisible = False
65.1442 	EXP 	window1: mouseVisible = True
65.1609 	EXP 	window1: mouseVisible = False
65.1610 	EXP 	window1: mouseVisible = True
65.1776 	EXP 	window1: mouseVisible = False
65.1777 	EXP 	window1: mouseVisible = True
65.1943 	EXP 	window1: mouseVisible = False
65.1943 	EXP 	window1: mouseVisible = True
65.2112 	EXP 	window1: mouseVisible = False
65.2112 	EXP 	window1: mouseVisible = True
65.2276 	EXP 	window1: mouseVisible = False
65.2277 	EXP 	window1: mouseVisible = True
65.2449 	EXP 	window1: mouseVisible = False
65.2450 	EXP 	window1: mouseVisible = True
65.2621 	EXP 	window1: mouseVisible = False
65.2622 	EXP 	window1: mouseVisible = True
65.2790 	EXP 	window1: mouseVisible = False
65.2790 	EXP 	window1: mouseVisible = True
65.2944 	EXP 	window1: mouseVisible = False
65.2944 	EXP 	window1: mouseVisible = True
65.3114 	EXP 	window1: mouseVisible = False
65.3114 	EXP 	window1: mouseVisible = True
65.3275 	EXP 	window1: mouseVisible = False
65.3275 	EXP 	window1: mouseVisible = True
65.3442 	EXP 	window1: mouseVisible = False
65.3443 	EXP 	window1: mouseVisible = True
65.3610 	EXP 	window1: mouseVisible = False
65.3611 	EXP 	window1: mouseVisible = True
65.3773 	EXP 	window1: mouseVisible = False
65.3773 	EXP 	window1: mouseVisible = True
65.3948 	EXP 	window1: mouseVisible = False
65.3948 	EXP 	window1: mouseVisible = True
