audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,trigger_call_end,trigger_col_end,trigger_num_end,Unnamed: 0,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,allocation_list,block
audio/NV_equalised_DE_Neural2-F_Adl-bla-Vie_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-bla-Vie,Adl,bla,Vie,0.2p,100,101,111,125,134,110,120,130,0,DE_Neural2-F_Adl-bla-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Adl-bra-Ein_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-bra-Ein,Adl,bra,Ein,0.2p,100,101,111,126,131,110,120,130,0,DE_Neural2-F_Adl-bra-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Adl-gru-Fue_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-gru-Fue,Adl,gru,Fue,0.2p,100,101,111,122,135,110,120,130,0,DE_Neural2-F_Adl-gru-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Adl-rot-Zwe_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-rot-Zwe,Adl,rot,Zwe,0.2p,100,101,111,123,132,110,120,130,0,DE_Neural2-F_Adl-rot-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Aut-gel-Vie_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-gel-Vie,Aut,gel,Vie,0.2p,100,101,116,121,134,110,120,130,0,DE_Neural2-F_Aut-gel-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Aut-pin-Ein_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-pin-Ein,Aut,pin,Ein,0.2p,100,101,116,127,131,110,120,130,0,DE_Neural2-F_Aut-pin-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Aut-sch-Nul_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-sch-Nul,Aut,sch,Nul,0.2p,100,101,116,128,138,110,120,130,0,DE_Neural2-F_Aut-sch-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Aut-wei-Dre_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-wei-Dre,Aut,wei,Dre,0.2p,100,101,116,124,133,110,120,130,0,DE_Neural2-F_Aut-wei-Dre,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Eul-bla-Ein_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Eul-bla-Ein,Eul,bla,Ein,0.2p,100,101,112,125,131,110,120,130,0,DE_Neural2-F_Eul-bla-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Eul-bra-Fue_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Eul-bra-Fue,Eul,bra,Fue,0.2p,100,101,112,126,135,110,120,130,0,DE_Neural2-F_Eul-bra-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Eul-gel-Nul_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Eul-gel-Nul,Eul,gel,Nul,0.2p,100,101,112,121,138,110,120,130,0,DE_Neural2-F_Eul-gel-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Eul-pin-Vie_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Eul-pin-Vie,Eul,pin,Vie,0.2p,100,101,112,127,134,110,120,130,0,DE_Neural2-F_Eul-pin-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Gab-gel-Neu_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Gab-gel-Neu,Gab,gel,Neu,0.2p,100,101,118,121,137,110,120,130,0,DE_Neural2-F_Gab-gel-Neu,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Gab-pin-Sec_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Gab-pin-Sec,Gab,pin,Sec,0.2p,100,101,118,127,136,110,120,130,0,DE_Neural2-F_Gab-pin-Sec,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Gab-sch-Zwe_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Gab-sch-Zwe,Gab,sch,Zwe,0.2p,100,101,118,128,132,110,120,130,0,DE_Neural2-F_Gab-sch-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Gab-wei-Fue_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Gab-wei-Fue,Gab,wei,Fue,0.2p,100,101,118,124,135,110,120,130,0,DE_Neural2-F_Gab-wei-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Mes-bla-Neu_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Mes-bla-Neu,Mes,bla,Neu,0.2p,100,101,117,125,137,110,120,130,0,DE_Neural2-F_Mes-bla-Neu,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
audio/NV_equalised_DE_Neural2-F_Mes-bra-Sec_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Mes-bra-Sec,Mes,bra,Sec,0.2p,100,101,117,126,136,110,120,130,0,DE_Neural2-F_Mes-bra-Sec,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV5
