audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,trigger_call_end,trigger_col_end,trigger_num_end,Unnamed: 0,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,allocation_list,block
audio/SiSSN_equalised_DE_Neural2-F_Adl-bla-Ein_-11db.wav,5.2015,SiSSN,DE_Neural2-F,Adl-bla-Ein,Adl,bla,Ein,-11db,200,201,211,225,231,210,220,230,0,DE_Neural2-F_Adl-bla-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,6,SSN3
audio/SiSSN_equalised_DE_Neural2-F_Adl-bra-Fue_-11db.wav,5.2015,SiSSN,DE_Neural2-F,Adl-bra-Fue,Adl,bra,Fue,-11db,200,201,211,226,235,210,220,230,0,DE_Neural2-F_Adl-bra-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,6,SSN3
audio/SiSSN_equalised_DE_Neural2-F_Adl-gel-Nul_-11db.wav,5.2015,SiSSN,DE_Neural2-F,Adl-gel-Nul,Adl,gel,Nul,-11db,200,201,211,221,238,210,220,230,0,DE_Neural2-F_Adl-gel-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,6,SSN3
audio/SiSSN_equalised_DE_Neural2-F_Adl-pin-Vie_-11db.wav,5.2015,SiSSN,DE_Neural2-F,Adl-pin-Vie,Adl,pin,Vie,-11db,200,201,211,227,234,210,220,230,0,DE_Neural2-F_Adl-pin-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,6,SSN3
audio/SiSSN_equalised_DE_Neural2-F_Aut-gru-Sec_-11db.wav,5.2015,SiSSN,DE_Neural2-F,Aut-gru-Sec,Aut,gru,Sec,-11db,200,201,216,222,236,210,220,230,0,DE_Neural2-F_Aut-gru-Sec,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,6,SSN3
audio/SiSSN_equalised_DE_Neural2-F_Aut-rot-Dre_-11db.wav,5.2015,SiSSN,DE_Neural2-F,Aut-rot-Dre,Aut,rot,Dre,-11db,200,201,216,223,233,210,220,230,0,DE_Neural2-F_Aut-rot-Dre,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,6,SSN3
audio/SiSSN_equalised_DE_Neural2-F_Aut-sch-Vie_-11db.wav,5.2015,SiSSN,DE_Neural2-F,Aut-sch-Vie,Aut,sch,Vie,-11db,200,201,216,228,234,210,220,230,0,DE_Neural2-F_Aut-sch-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,6,SSN3
audio/SiSSN_equalised_DE_Neural2-F_Aut-wei-Nul_-11db.wav,5.2015,SiSSN,DE_Neural2-F,Aut-wei-Nul,Aut,wei,Nul,-11db,200,201,216,224,238,210,220,230,0,DE_Neural2-F_Aut-wei-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,6,SSN3
audio/SiSSN_equalised_DE_Neural2-F_Eul-gel-Vie_-11db.wav,5.2015,SiSSN,DE_Neural2-F,Eul-gel-Vie,Eul,gel,Vie,-11db,200,201,212,221,234,210,220,230,0,DE_Neural2-F_Eul-gel-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,6,SSN3
audio/SiSSN_equalised_DE_Neural2-F_Eul-pin-Ein_-11db.wav,5.2015,SiSSN,DE_Neural2-F,Eul-pin-Ein,Eul,pin,Ein,-11db,200,201,212,227,231,210,220,230,0,DE_Neural2-F_Eul-pin-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,6,SSN3
