audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,trigger_call_end,trigger_col_end,trigger_num_end,Unnamed: 0,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,allocation_list,block
audio/NV_equalised_DE_Neural2-F_Adl-bla-Fue_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-bla-Fue,Adl,bla,Fue,0.2p,100,101,111,125,135,110,120,130,0,DE_Neural2-F_Adl-bla-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Adl-bra-Zwe_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-bra-Zwe,Adl,bra,Zwe,0.2p,100,101,111,126,132,110,120,130,0,DE_Neural2-F_Adl-bra-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Adl-gru-Neu_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-gru-Neu,Adl,gru,Neu,0.2p,100,101,111,122,137,110,120,130,0,DE_Neural2-F_Adl-gru-Neu,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Adl-rot-Sec_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-rot-Sec,Adl,rot,Sec,0.2p,100,101,111,123,136,110,120,130,0,DE_Neural2-F_Adl-rot-Sec,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Aut-gel-Fue_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-gel-Fue,Aut,gel,Fue,0.2p,100,101,116,121,135,110,120,130,0,DE_Neural2-F_Aut-gel-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Aut-pin-Zwe_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-pin-Zwe,Aut,pin,Zwe,0.2p,100,101,116,127,132,110,120,130,0,DE_Neural2-F_Aut-pin-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Aut-sch-Ein_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-sch-Ein,Aut,sch,Ein,0.2p,100,101,116,128,131,110,120,130,0,DE_Neural2-F_Aut-sch-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Aut-wei-Vie_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-wei-Vie,Aut,wei,Vie,0.2p,100,101,116,124,134,110,120,130,0,DE_Neural2-F_Aut-wei-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Eul-bla-Zwe_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Eul-bla-Zwe,Eul,bla,Zwe,0.2p,100,101,112,125,132,110,120,130,0,DE_Neural2-F_Eul-bla-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Eul-bra-Neu_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Eul-bra-Neu,Eul,bra,Neu,0.2p,100,101,112,126,137,110,120,130,0,DE_Neural2-F_Eul-bra-Neu,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
