TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,Degrad_trial,Triggered_trial,Jitter_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3.0,9.0,6.0,1.0,61.0,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
4.0,8.0,1.0,5.0,7.0,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,0.010550899896770716,None,0.47070929990150034,None,0.9749526999075897,None,['return'],[0.21213499997975305],28.564444500021636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
4.0,8.0,1.0,5.0,7.0,,,,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.1701003999914974],28.806773199990857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
4.0,8.0,1.0,5.0,7.0,,,,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.18292470002779737],29.006943100015633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
4.0,8.0,1.0,5.0,7.0,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
5.0,4.0,1.0,0.0,33.0,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,0.01025839993963018,None,0.48674479994224384,None,0.9699896999518387,None,['return'],[0.22433990001445636],30.644074900017586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
5.0,4.0,1.0,0.0,33.0,,,,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.17566360003547743],30.890258300001733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
5.0,4.0,1.0,0.0,33.0,,,,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.17649649997474626],31.090300999989267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
5.0,4.0,1.0,0.0,33.0,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
6.0,9.0,2.0,6.0,13.0,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,0.00895920000039041,None,0.5050928999553435,None,0.9677421999513172,None,['return'],[0.2708773000049405],32.739977599994745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
6.0,9.0,2.0,6.0,13.0,,,,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.15548900002613664],33.03996720002033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
6.0,9.0,2.0,6.0,13.0,,,,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.1604582000290975],33.22343800001545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
6.0,9.0,2.0,6.0,13.0,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
7.0,2.0,3.0,0.0,10.0,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,0.009938199946191162,None,0.469807299959939,None,0.9530535999801941,None,['return'],[0.2760176999727264],34.84086870000465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
7.0,2.0,3.0,0.0,10.0,,,,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.15700740000465885],35.13969939999515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
7.0,2.0,3.0,0.0,10.0,,,,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.15777320001507178],35.323061700037215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
7.0,2.0,3.0,0.0,10.0,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
8.0,1.0,9.0,2.0,48.0,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,0.010357199993450195,None,0.48689589998684824,None,0.9700972000136971,None,['return'],[0.2820274999830872],36.956248600035906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
8.0,1.0,9.0,2.0,48.0,,,,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.1618398000136949],37.256432500027586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
8.0,1.0,9.0,2.0,48.0,,,,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.17897740000626072],37.439760600042064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
8.0,1.0,9.0,2.0,48.0,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
9.0,8.0,1.0,0.0,21.0,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,0.010660999978426844,None,0.4881960999337025,None,0.9546914999373257,None,['return'],[0.09048060001805425],39.07736210001167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
9.0,8.0,1.0,0.0,21.0,,,,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.19071729999268427],39.18971500004409,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
9.0,8.0,1.0,0.0,21.0,,,,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.174480699992273],39.40653500001645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
9.0,8.0,1.0,0.0,21.0,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.60617490002187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,63.277212299988605,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
0.0,9.0,4.0,6.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,73.28865780000342,None,75.1328446000116,None,75.1328446000116,None,75.1328446000116,None,75.1328446000116,None,75.1328446000116,None,0.006987000058870763,None,0.49251940002432093,None,0.9762028000550345,None,['return'],[0.46265450003556907],79.81111730000703,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
0.0,9.0,4.0,6.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.38783159997547045],80.30283300002338,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
0.0,9.0,4.0,6.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.3772993999882601],80.71954840002581,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
