audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,trigger_call_end,trigger_col_end,trigger_num_end,Unnamed: 0,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,allocation_list,block
audio/NV_equalised_DE_Neural2-F_Adl-bla-Zwe_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-bla-Zwe,Adl,bla,Zwe,0.2p,100,101,111,125,132,110,120,130,0,DE_Neural2-F_Adl-bla-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Adl-bra-Dre_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-bra-Dre,Adl,bra,Dre,0.2p,100,101,111,126,133,110,120,130,0,DE_Neural2-F_Adl-bra-Dre,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Adl-gru-Sec_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-gru-Sec,Adl,gru,Sec,0.2p,100,101,111,122,136,110,120,130,0,DE_Neural2-F_Adl-gru-Sec,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Adl-rot-Neu_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-rot-Neu,Adl,rot,Neu,0.2p,100,101,111,123,137,110,120,130,0,DE_Neural2-F_Adl-rot-Neu,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Aut-gel-Dre_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-gel-Dre,Aut,gel,Dre,0.2p,100,101,116,121,133,110,120,130,0,DE_Neural2-F_Aut-gel-Dre,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Aut-gru-Vie_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-gru-Vie,Aut,gru,Vie,0.2p,100,101,116,122,134,110,120,130,0,DE_Neural2-F_Aut-gru-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Aut-rot-Fue_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-rot-Fue,Aut,rot,Fue,0.2p,100,101,116,123,135,110,120,130,0,DE_Neural2-F_Aut-rot-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Aut-wei-Nul_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-wei-Nul,Aut,wei,Nul,0.2p,100,101,116,124,138,110,120,130,0,DE_Neural2-F_Aut-wei-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Eul-bla-Neu_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Eul-bla-Neu,Eul,bla,Neu,0.2p,100,101,112,125,137,110,120,130,0,DE_Neural2-F_Eul-bla-Neu,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Eul-bra-Zwe_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Eul-bra-Zwe,Eul,bra,Zwe,0.2p,100,101,112,126,132,110,120,130,0,DE_Neural2-F_Eul-bra-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Eul-pin-Nul_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Eul-pin-Nul,Eul,pin,Nul,0.2p,100,101,112,127,138,110,120,130,0,DE_Neural2-F_Eul-pin-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Eul-sch-Dre_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Eul-sch-Dre,Eul,sch,Dre,0.2p,100,101,112,128,133,110,120,130,0,DE_Neural2-F_Eul-sch-Dre,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Gab-gel-Ein_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Gab-gel-Ein,Gab,gel,Ein,0.2p,100,101,118,121,131,110,120,130,0,DE_Neural2-F_Gab-gel-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Gab-gru-Neu_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Gab-gru-Neu,Gab,gru,Neu,0.2p,100,101,118,122,137,110,120,130,0,DE_Neural2-F_Gab-gru-Neu,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Gab-rot-Zwe_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Gab-rot-Zwe,Gab,rot,Zwe,0.2p,100,101,118,123,132,110,120,130,0,DE_Neural2-F_Gab-rot-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Gab-wei-Sec_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Gab-wei-Sec,Gab,wei,Sec,0.2p,100,101,118,124,136,110,120,130,0,DE_Neural2-F_Gab-wei-Sec,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Mes-bla-Fue_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Mes-bla-Fue,Mes,bla,Fue,0.2p,100,101,117,125,135,110,120,130,0,DE_Neural2-F_Mes-bla-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Mes-bra-Ein_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Mes-bra-Ein,Mes,bra,Ein,0.2p,100,101,117,126,131,110,120,130,0,DE_Neural2-F_Mes-bra-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Mes-gru-Nul_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Mes-gru-Nul,Mes,gru,Nul,0.2p,100,101,117,122,138,110,120,130,0,DE_Neural2-F_Mes-gru-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Mes-rot-Vie_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Mes-rot-Vie,Mes,rot,Vie,0.2p,100,101,117,123,134,110,120,130,0,DE_Neural2-F_Mes-rot-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Rat-gel-Sec_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Rat-gel-Sec,Rat,gel,Sec,0.2p,100,101,113,121,136,110,120,130,0,DE_Neural2-F_Rat-gel-Sec,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Rat-pin-Ein_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Rat-pin-Ein,Rat,pin,Ein,0.2p,100,101,113,127,131,110,120,130,0,DE_Neural2-F_Rat-pin-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Rat-sch-Fue_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Rat-sch-Fue,Rat,sch,Fue,0.2p,100,101,113,128,135,110,120,130,0,DE_Neural2-F_Rat-sch-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Rat-wei-Neu_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Rat-wei-Neu,Rat,wei,Neu,0.2p,100,101,113,124,137,110,120,130,0,DE_Neural2-F_Rat-wei-Neu,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Tig-bla-Vie_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Tig-bla-Vie,Tig,bla,Vie,0.2p,100,101,114,125,134,110,120,130,0,DE_Neural2-F_Tig-bla-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Tig-bra-Fue_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Tig-bra-Fue,Tig,bra,Fue,0.2p,100,101,114,126,135,110,120,130,0,DE_Neural2-F_Tig-bra-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Tig-pin-Sec_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Tig-pin-Sec,Tig,pin,Sec,0.2p,100,101,114,127,136,110,120,130,0,DE_Neural2-F_Tig-pin-Sec,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Tig-sch-Ein_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Tig-sch-Ein,Tig,sch,Ein,0.2p,100,101,114,128,131,110,120,130,0,DE_Neural2-F_Tig-sch-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Vel-gel-Nul_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Vel-gel-Nul,Vel,gel,Nul,0.2p,100,101,115,121,138,110,120,130,0,DE_Neural2-F_Vel-gel-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Vel-pin-Dre_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Vel-pin-Dre,Vel,pin,Dre,0.2p,100,101,115,127,133,110,120,130,0,DE_Neural2-F_Vel-pin-Dre,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Vel-sch-Zwe_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Vel-sch-Zwe,Vel,sch,Zwe,0.2p,100,101,115,128,132,110,120,130,0,DE_Neural2-F_Vel-sch-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/NV_equalised_DE_Neural2-F_Vel-wei-Vie_0.2p_16ch.wav,5.2015,NV,DE_Neural2-F,Vel-wei-Vie,Vel,wei,Vie,0.2p,100,101,115,124,134,110,120,130,0,DE_Neural2-F_Vel-wei-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,15,NV15
audio/clear_equalised_DE_Neural2-F_Adl-bla-Sec_clear.wav,5.2015,clear,DE_Neural2-F,Adl-bla-Sec,Adl,bla,Sec,clear,300,301,311,325,336,310,320,330,0,DE_Neural2-F_Adl-bla-Sec,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Adl-gru-Fue_clear.wav,5.2015,clear,DE_Neural2-F,Adl-gru-Fue,Adl,gru,Fue,clear,300,301,311,322,335,310,320,330,0,DE_Neural2-F_Adl-gru-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Aut-gel-Neu_clear.wav,5.2015,clear,DE_Neural2-F,Aut-gel-Neu,Aut,gel,Neu,clear,300,301,316,321,337,310,320,330,0,DE_Neural2-F_Aut-gel-Neu,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Aut-rot-Nul_clear.wav,5.2015,clear,DE_Neural2-F,Aut-rot-Nul,Aut,rot,Nul,clear,300,301,316,323,338,310,320,330,0,DE_Neural2-F_Aut-rot-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Eul-bla-Ein_clear.wav,5.2015,clear,DE_Neural2-F,Eul-bla-Ein,Eul,bla,Ein,clear,300,301,312,325,331,310,320,330,0,DE_Neural2-F_Eul-bla-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Eul-pin-Zwe_clear.wav,5.2015,clear,DE_Neural2-F,Eul-pin-Zwe,Eul,pin,Zwe,clear,300,301,312,327,332,310,320,330,0,DE_Neural2-F_Eul-pin-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Gab-gel-Vie_clear.wav,5.2015,clear,DE_Neural2-F,Gab-gel-Vie,Gab,gel,Vie,clear,300,301,318,321,334,310,320,330,0,DE_Neural2-F_Gab-gel-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Gab-rot-Sec_clear.wav,5.2015,clear,DE_Neural2-F,Gab-rot-Sec,Gab,rot,Sec,clear,300,301,318,323,336,310,320,330,0,DE_Neural2-F_Gab-rot-Sec,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Mes-bla-Nul_clear.wav,5.2015,clear,DE_Neural2-F,Mes-bla-Nul,Mes,bla,Nul,clear,300,301,317,325,338,310,320,330,0,DE_Neural2-F_Mes-bla-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Mes-gru-Zwe_clear.wav,5.2015,clear,DE_Neural2-F,Mes-gru-Zwe,Mes,gru,Zwe,clear,300,301,317,322,332,310,320,330,0,DE_Neural2-F_Mes-gru-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Rat-gel-Fue_clear.wav,5.2015,clear,DE_Neural2-F,Rat-gel-Fue,Rat,gel,Fue,clear,300,301,313,321,335,310,320,330,0,DE_Neural2-F_Rat-gel-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Rat-sch-Nul_clear.wav,5.2015,clear,DE_Neural2-F,Rat-sch-Nul,Rat,sch,Nul,clear,300,301,313,328,338,310,320,330,0,DE_Neural2-F_Rat-sch-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Tig-bla-Dre_clear.wav,5.2015,clear,DE_Neural2-F,Tig-bla-Dre,Tig,bla,Dre,clear,300,301,314,325,333,310,320,330,0,DE_Neural2-F_Tig-bla-Dre,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Tig-pin-Fue_clear.wav,5.2015,clear,DE_Neural2-F,Tig-pin-Fue,Tig,pin,Fue,clear,300,301,314,327,335,310,320,330,0,DE_Neural2-F_Tig-pin-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
audio/clear_equalised_DE_Neural2-F_Vel-gel-Zwe_clear.wav,5.2015,clear,DE_Neural2-F,Vel-gel-Zwe,Vel,gel,Zwe,clear,300,301,315,321,332,310,320,330,0,DE_Neural2-F_Vel-gel-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,NV15
