audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,trigger_call_end,trigger_col_end,trigger_num_end,Unnamed: 0,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,allocation_list,block
audio/SiSSN_equalised_DE_Neural2-F_Adl-bla-Vie_-9db.wav,5.2015,SiSSN,DE_Neural2-F,Adl-bla-Vie,Adl,bla,Vie,-9db,200,201,211,225,234,210,220,230,0,DE_Neural2-F_Adl-bla-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,SSN2
audio/SiSSN_equalised_DE_Neural2-F_Adl-gel-Nul_-9db.wav,5.2015,SiSSN,DE_Neural2-F,Adl-gel-Nul,Adl,gel,Nul,-9db,200,201,211,221,238,210,220,230,0,DE_Neural2-F_Adl-gel-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,SSN2
audio/SiSSN_equalised_DE_Neural2-F_Adl-sch-Dre_-9db.wav,5.2015,SiSSN,DE_Neural2-F,Adl-sch-Dre,Adl,sch,Dre,-9db,200,201,211,228,233,210,220,230,0,DE_Neural2-F_Adl-sch-Dre,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,SSN2
audio/SiSSN_equalised_DE_Neural2-F_Adl-wei-Zwe_-9db.wav,5.2015,SiSSN,DE_Neural2-F,Adl-wei-Zwe,Adl,wei,Zwe,-9db,200,201,211,224,232,210,220,230,0,DE_Neural2-F_Adl-wei-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,SSN2
audio/SiSSN_equalised_DE_Neural2-F_Aut-pin-Ein_-9db.wav,5.2015,SiSSN,DE_Neural2-F,Aut-pin-Ein,Aut,pin,Ein,-9db,200,201,216,227,231,210,220,230,0,DE_Neural2-F_Aut-pin-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,SSN2
audio/SiSSN_equalised_DE_Neural2-F_Aut-rot-Nul_-9db.wav,5.2015,SiSSN,DE_Neural2-F,Aut-rot-Nul,Aut,rot,Nul,-9db,200,201,216,223,238,210,220,230,0,DE_Neural2-F_Aut-rot-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,SSN2
audio/SiSSN_equalised_DE_Neural2-F_Aut-sch-Fue_-9db.wav,5.2015,SiSSN,DE_Neural2-F,Aut-sch-Fue,Aut,sch,Fue,-9db,200,201,216,228,235,210,220,230,0,DE_Neural2-F_Aut-sch-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,SSN2
audio/SiSSN_equalised_DE_Neural2-F_Aut-wei-Neu_-9db.wav,5.2015,SiSSN,DE_Neural2-F,Aut-wei-Neu,Aut,wei,Neu,-9db,200,201,216,224,237,210,220,230,0,DE_Neural2-F_Aut-wei-Neu,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,SSN2
audio/SiSSN_equalised_DE_Neural2-F_Eul-pin-Zwe_-9db.wav,5.2015,SiSSN,DE_Neural2-F,Eul-pin-Zwe,Eul,pin,Zwe,-9db,200,201,212,227,232,210,220,230,0,DE_Neural2-F_Eul-pin-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,SSN2
audio/SiSSN_equalised_DE_Neural2-F_Eul-rot-Sec_-9db.wav,5.2015,SiSSN,DE_Neural2-F,Eul-rot-Sec,Eul,rot,Sec,-9db,200,201,212,223,236,210,220,230,0,DE_Neural2-F_Eul-rot-Sec,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,5,SSN2
