audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,trigger_call_end,trigger_col_end,trigger_num_end,Unnamed: 0,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,allocation_list,block
audio/NV_equalised_DE_Neural2-F_Adl-bra-Zwe_0.4p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-bra-Zwe,Adl,bra,Zwe,0.4p,100,101,111,126,132,110,120,130,0,DE_Neural2-F_Adl-bra-Zwe,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,8,NV8
audio/NV_equalised_DE_Neural2-F_Adl-gru-Dre_0.4p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-gru-Dre,Adl,gru,Dre,0.4p,100,101,111,122,133,110,120,130,0,DE_Neural2-F_Adl-gru-Dre,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,8,NV8
audio/NV_equalised_DE_Neural2-F_Adl-pin-Nul_0.4p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-pin-Nul,Adl,pin,Nul,0.4p,100,101,111,127,138,110,120,130,0,DE_Neural2-F_Adl-pin-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,8,NV8
audio/NV_equalised_DE_Neural2-F_Adl-rot-Vie_0.4p_16ch.wav,5.2015,NV,DE_Neural2-F,Adl-rot-Vie,Adl,rot,Vie,0.4p,100,101,111,123,134,110,120,130,0,DE_Neural2-F_Adl-rot-Vie,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,8,NV8
audio/NV_equalised_DE_Neural2-F_Aut-bla-Nul_0.4p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-bla-Nul,Aut,bla,Nul,0.4p,100,101,116,125,138,110,120,130,0,DE_Neural2-F_Aut-bla-Nul,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,8,NV8
audio/NV_equalised_DE_Neural2-F_Aut-bra-Neu_0.4p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-bra-Neu,Aut,bra,Neu,0.4p,100,101,116,126,137,110,120,130,0,DE_Neural2-F_Aut-bra-Neu,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,8,NV8
audio/NV_equalised_DE_Neural2-F_Aut-gel-Ein_0.4p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-gel-Ein,Aut,gel,Ein,0.4p,100,101,116,121,131,110,120,130,0,DE_Neural2-F_Aut-gel-Ein,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,8,NV8
audio/NV_equalised_DE_Neural2-F_Aut-gru-Fue_0.4p_16ch.wav,5.2015,NV,DE_Neural2-F,Aut-gru-Fue,Aut,gru,Fue,0.4p,100,101,116,122,135,110,120,130,0,DE_Neural2-F_Aut-gru-Fue,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,8,NV8
audio/NV_equalised_DE_Neural2-F_Eul-bla-Sec_0.4p_16ch.wav,5.2015,NV,DE_Neural2-F,Eul-bla-Sec,Eul,bla,Sec,0.4p,100,101,112,125,136,110,120,130,0,DE_Neural2-F_Eul-bla-Sec,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,8,NV8
audio/NV_equalised_DE_Neural2-F_Eul-bra-Dre_0.4p_16ch.wav,5.2015,NV,DE_Neural2-F,Eul-bra-Dre,Eul,bra,Dre,0.4p,100,101,112,126,133,110,120,130,0,DE_Neural2-F_Eul-bra-Dre,0.1638541666666666,4.470875,0.7022916666666666,1.2563333333333333,2.3682708333333333,2.7699375,3.9993125,4.470875,8,NV8
