TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.09682110001449473, 0.20020640001166612]",32.34241720000864,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,0,0,0,0,,,,,8.083999273367226e-05,None,0.4673893400176894,None,0.9509507399925496,None,"['num_4', 'return']","[0.4264104999892879, 0.5465498999983538]",34.02018809999572,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.107563300000038, 0.22799760001362301]",34.59494030001224,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.10615409997990355, 0.21091900000465102]",34.84512490002089,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,0,0,0,0,,,,,0.0014495399955194443,None,0.4868435400130693,None,0.9535564400139265,None,"['num_4', 'return']","[0.41251689998898655, 0.5324082000006456]",36.53857619999326,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.11828860000241548, 0.23087800000212155]",37.09618350001983,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.0988945999997668, 0.2032720999850426]",37.34779940001317,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,0,0,0,0,,,,,9.454000974074006e-05,None,0.4838052400154993,None,0.9507524400250986,None,"['num_4', 'return']","[0.4480903999938164, 0.5922185000090394]",39.03880860001664,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.0688949000032153, 0.2047047000087332]",39.665769000013825,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.09165610000491142, 0.21233949999441393]",39.89891940000234,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,0,0,0,0,,,,,0.010868440003832802,None,0.472194039990427,None,0.9560065399855375,None,"['num_4', 'return']","[0.4831980000017211, 0.6186827000055928]",41.56404560001101,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.074327300011646, 0.22627959999954328]",42.22112540001399,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.05877359997248277, 0.21183589997235686]",42.46790950000286,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,0,0,0,0,,,,,0.01007903998834081,None,0.48709383996902034,None,0.970877739979187,None,"['num_4', 'return']","[0.436837099987315, 0.5726025000039954]",44.15399570000591,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.0789820000063628, 0.22223260000464506]",44.752730900014285,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.07605999999213964, 0.1881308000010904]",45.00267050002003,None,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,45.217866199993296,None,1,001,2021_Oct_22_1538,eeg_contingent_digits,2021.2.3,60.03204510508159,
