audiofile,callSign,colour,number,condsFile,duration,noise,voice,words,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block,trials_eg.thisRepN,trials_eg.thisTrialN,trials_eg.thisN,trials_eg.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr_start.started,instr_start.stopped,instrRest_pre.started,instrRest_pre.stopped,pp_instrRest_PRE.started,pp_instrRest_PRE.stopped,fixation_1.started,fixation_1.stopped,screenAfterAudio_3.started,screenAfterAudio_3.stopped,beep_rest_pre_end.started,beep_rest_pre_end.stopped,pp_rest_pre_start.started,pp_rest_pre_start.stopped,instr_start_1.started,instr_start_1.stopped,instr_start_2.started,instr_start_2.stopped,pp_instr_start_2.started,pp_instr_start_2.stopped,sound_examples.started,sound_examples.stopped,fixation_2.started,fixation_2.stopped,screenAfterAudio_2.started,screenAfterAudio_2.stopped,blankScreen_2.started,blankScreen_2.stopped,call1_2.started,call1_2.stopped,call2_2.started,call2_2.stopped,call3_2.started,call3_2.stopped,call4_2.started,call4_2.stopped,colour1_2.started,colour1_2.stopped,colour2_2.started,colour2_2.stopped,colour3_2.started,colour3_2.stopped,colour4_2.started,colour4_2.stopped,number1_2.started,number1_2.stopped,number2_2.started,number2_2.stopped,number3_2.started,number3_2.stopped,number4_2.started,number4_2.stopped,mouseClickOnCall_2.x,mouseClickOnCall_2.y,mouseClickOnCall_2.leftButton,mouseClickOnCall_2.midButton,mouseClickOnCall_2.rightButton,mouseClickOnCall_2.time,mouseClickOnCall_2.clicked_name,mouseClickOnCall_2.started,mouseClickOnCall_2.stopped,mouseClickOnColour_2.x,mouseClickOnColour_2.y,mouseClickOnColour_2.leftButton,mouseClickOnColour_2.midButton,mouseClickOnColour_2.rightButton,mouseClickOnColour_2.time,mouseClickOnColour_2.clicked_name,mouseClickOnColour_2.started,mouseClickOnColour_2.stopped,mouseClickOnNumber_2.x,mouseClickOnNumber_2.y,mouseClickOnNumber_2.leftButton,mouseClickOnNumber_2.midButton,mouseClickOnNumber_2.rightButton,mouseClickOnNumber_2.time,mouseClickOnNumber_2.clicked_name,mouseClickOnNumber_2.started,mouseClickOnNumber_2.stopped,callSignCorrect,colourCorrect,numberCorrect,blankScreenAfterResponse_2.started,blankScreenAfterResponse_2.stopped,instrTaskText.started,instrTaskText.stopped,pp_instrTask.started,pp_instrTask.stopped,blockStart.started,blockStart.stopped,pp_blockstart.started,pp_blockstart.stopped,sound_1.started,sound_1.stopped,fixation.started,fixation.stopped,screenAfterAudio.started,screenAfterAudio.stopped,pp_start.started,pp_start.stopped,pp_t0_start.started,pp_t0_start.stopped,pp_t1_start.started,pp_t1_start.stopped,pp_t2_start.started,pp_t2_start.stopped,pp_t3_start.started,pp_t3_start.stopped,pp_end.started,pp_end.stopped,blankScreen.started,blankScreen.stopped,call1.started,call1.stopped,call2.started,call2.stopped,call3.started,call3.stopped,call4.started,call4.stopped,colour1.started,colour1.stopped,colour2.started,colour2.stopped,colour3.started,colour3.stopped,colour4.started,colour4.stopped,number1.started,number1.stopped,number2.started,number2.stopped,number3.started,number3.stopped,number4.started,number4.stopped,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnCall.started,mouseClickOnCall.stopped,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnColour.started,mouseClickOnColour.stopped,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,mouseClickOnNumber.started,mouseClickOnNumber.stopped,blankScreenAfterResponse.started,blankScreenAfterResponse.stopped,pp_respGrid.started,pp_respGrid.stopped,blockEnds.started,blockEnds.stopped,pp_blockends.started,pp_blockends.stopped,instrRest_post.started,instrRest_post.stopped,pp_rest_post.started,pp_rest_post.stopped,fixation_3.started,fixation_3.stopped,screenAfterAudio_4.started,screenAfterAudio_4.stopped,beep_rest_post_end.started,beep_rest_post_end.stopped,pp_rest_pre_start_2.started,pp_rest_pre_start_2.stopped,thanksText_end.started,thanksText_end.stopped,participant,order,date,expName,psychopyVersion,frameRate,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.9p.wav,Dr,we,Ei,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,34.30033839999942,None,102.32825400000002,None,None,None,114.1909569999998,354.1962696999999,354.1962696999999,354.1962696999999,354.1964367899997,None,114.1909569999998,114.2074832999997,355.2287947999994,None,389.067849,None,None,None,405.9457217899996,None,405.9470161999998,None,411.42892268999975,None,411.4438894999994,412.4434357,412.4434357,None,412.4434357,None,412.4434357,None,412.4434357,None,412.4434357,None,412.4434357,None,412.4434357,None,412.4434357,None,412.4434357,None,412.4434357,None,412.4434357,None,412.4434357,None,[-0.38085938],[0.038085938],[1],[0],[0],[2.552285099999608],['call2_2'],1.0055554900009156,None,[0.0078125],[-0.31152344],[1],[0],[0],[3.7684272000005876],['colour4_2'],2.555005090001032,None,[0.35058594],[0.2734375],[1],[0],[0],[4.634707300000628],['number1_2'],3.7713967900008356,None,True,True,True,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.3p.wav,Dr,we,Ei,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0757355899993,None,416.0759002999994,None,421.5576561899995,None,421.5595051999999,422.56083709999984,422.56083709999984,None,422.56083709999984,None,422.56083709999984,None,422.56083709999984,None,422.56083709999984,None,422.56083709999984,None,422.56083709999984,None,422.56083709999984,None,422.56083709999984,None,422.56083709999984,None,422.56083709999984,None,422.56083709999984,None,[-0.42089844],[-0.12402344],[1],[0],[0],[2.704092599999967],['call3_2'],0.9942548899998656,None,[0.021484375],[-0.32910156],[1],[0],[0],[3.5200463000001037],['colour4_2'],2.7070435899995573,None,[0.4765625],[-0.10058594],[1],[0],[0],[4.189107100000001],['number3_2'],3.5234080899999753,None,False,True,False,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-2.5db.wav,Kr,we,Dr,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.7560781699995,None,425.7558365999994,None,431.10430969,None,431.10707920000004,432.10776559999977,432.10776559999977,None,432.10776559999977,None,432.10776559999977,None,432.10776559999977,None,432.10776559999977,None,432.10776559999977,None,432.10776559999977,None,432.10776559999977,None,432.10776559999977,None,432.10776559999977,None,432.10776559999977,None,432.10776559999977,None,[-0.375],[-0.09375],[1],[0],[0],[2.241814400000294],['call3_2'],0.9948446899998089,None,[0.0703125],[-0.34375],[1],[0],[0],[2.806613599999764],['colour4_2'],2.2430912899999385,None,[0.3798828],[-0.11035156],[1],[0],[0],[3.6061923000006573],['number3_2'],2.80992169000001,None,True,True,True,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-13db.wav,Kr,we,Dr,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.72215228999966,None,434.72238539999944,None,440.0697683899995,None,440.0726148999993,441.08852639999986,441.08852639999986,None,441.08852639999986,None,441.08852639999986,None,441.08852639999986,None,441.08852639999986,None,441.08852639999986,None,441.08852639999986,None,441.08852639999986,None,441.08852639999986,None,441.08852639999986,None,441.08852639999986,None,441.08852639999986,None,[-0.3935547],[0.328125],[1],[0],[0],[3.0884156000001894],['call1_2'],1.0098271900005784,None,[0.06933594],[0.33496094],[1],[0],[0],[3.7603705999999875],['colour1_2'],3.091713890000392,None,[0.45410156],[0.31640625],[1],[0],[0],[4.604550100000779],['number1_2'],3.757993389999683,None,False,False,False,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/NV_DE_Neural2-F_Kr-gr-Vi_0.2p.wav,Kr,gr,Vi,flow\tts-golang-selected_PsyPySEQ_NV1.csv,5.0049,NV,Neural2-F,Kr-gr-Vi,0.2p,100,101,113,122,134,DE_Neural2-F_Kr-gr-Vi.TextGrid,0.17712,4.27712,0.7148712996666666,1.2426173516666668,2.278127170333333,2.654154589,3.838392607,4.27712,mean,13,NV1,,,,,0,0,0,0,0,0,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,444.76655179999943,None,None,None,453.4637751,None,None,None,465.0263997799997,None,465.02694879999945,None,470.04163488999956,None,465.02694879999945,465.04331679999996,465.1933160999997,465.2097819999999,465.72632049999993,465.74326440000004,467.2921689999994,467.3091003999998,468.8584482999995,468.87525899999946,469.2915635999998,469.3083837999993,470.04467039999963,471.04325900000003,471.04325900000003,None,471.04325900000003,None,471.04325900000003,None,471.04325900000003,None,471.04325900000003,None,471.04325900000003,None,471.04325900000003,None,471.04325900000003,None,471.04325900000003,None,471.04325900000003,None,471.04325900000003,None,471.04325900000003,None,[-0.4296875],[-0.111328125],[1],[0],[0],[2.623969700000089],['call3'],0.9950467900007425,None,[-0.0234375],[-0.06933594],[1],[0],[0],[3.256760100000065],['colour3'],2.627029890000813,None,[0.4501953],[0.119140625],[1],[0],[0],[3.8730524000002333],['number2'],3.260011490000579,None,473.9260592899997,None,471.04325900000003,471.05970029999935,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/NV_DE_Neural2-D_Kr-we-Ei_0.2p.wav,Kr,we,Ei,flow\tts-golang-selected_PsyPySEQ_NV1.csv,5.5064,NV,Neural2-D,Kr-we-Ei,0.2p,100,101,113,124,131,DE_Neural2-D_Kr-we-Ei.TextGrid,0.17712,4.756052989,0.8137350286666667,1.2751825953333331,2.630365497,3.0301944583333333,4.289901507,4.756052989,mean,10,NV1,,,,,0,0,0,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,,,,,,,473.9260592899997,None,473.9404169999998,None,479.45539528999933,None,473.9404169999998,473.95693799999935,474.1068448999995,474.1234134999995,474.74028499999986,474.75666439999986,476.55620269999963,476.57271779999974,478.2224222999994,478.2389088,478.6888140000001,478.70541389999926,479.4583335999996,480.45852190000005,480.45852190000005,None,480.45852190000005,None,480.45852190000005,None,480.45852190000005,None,480.45852190000005,None,480.45852190000005,None,480.45852190000005,None,480.45852190000005,None,480.45852190000005,None,480.45852190000005,None,480.45852190000005,None,480.45852190000005,None,[-0.34570312],[-0.080078125],[1],[0],[0],[2.6378413000002183],['call3'],0.9918347900002118,None,[0.055664062],[0.12011719],[1],[0],[0],[3.1856292000002213],['colour2'],2.6399827899995216,None,[0.45117188],[-0.15722656],[1],[0],[0],[3.66915439999957],['number3'],3.187677989999429,None,483.1373011899993,None,480.45852190000005,480.4741275999995,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/NV_DE_Neural2-D_Ad-ge-Dr_0.2p.wav,Ad,ge,Dr,flow\tts-golang-selected_PsyPySEQ_NV1.csv,5.4325,NV,Neural2-D,Ad-ge-Dr,0.2p,100,101,111,121,133,DE_Neural2-D_Ad-ge-Dr.TextGrid,0.16712,4.691872241,0.799056278,1.3564388796666669,2.779151954333333,3.1459332843333336,4.402681137,4.691872241,mean,12,NV1,,,,,0,0,0,0,0,2,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,,,,,,,483.1373011899993,None,483.13711449999937,None,488.5854590899996,None,483.13711449999937,483.1537881999993,483.30401529999926,483.32048159999977,483.93703409999944,483.9538726999999,485.9198765000001,485.9363924999998,487.53601399999934,487.5526560999997,487.81909089999954,487.83564229999956,488.58734079999977,489.58873179999955,489.58873179999955,None,489.58873179999955,None,489.58873179999955,None,489.58873179999955,None,489.58873179999955,None,489.58873179999955,None,489.58873179999955,None,489.58873179999955,None,489.58873179999955,None,489.58873179999955,None,489.58873179999955,None,489.58873179999955,None,[-0.3955078],[-0.111328125],[1],[0],[0],[1.7379967999995642],['call3'],0.9945920899999692,None,[0.043945312],[-0.10644531],[1],[0],[0],[2.403991700000006],['colour3'],1.7409714899995379,None,"[0.5185547, 0.37304688]","[-0.111328125, -0.091796875]","[1, 1]","[0, 0]","[0, 0]","[2.7872880999993868, 3.1370962000000873]",['number3'],2.407266889999846,None,491.7342831899993,None,489.58873179999955,489.60374839999986,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/NV_DE_Neural2-D_Ti-we-Dr_0.6p.wav,Ti,we,Dr,flow\tts-golang-selected_PsyPySEQ_NV1.csv,5.3747,NV,Neural2-D,Ti-we-Dr,0.6p,100,101,114,124,133,DE_Neural2-D_Ti-we-Dr.TextGrid,0.16712,4.618342979,0.8891131996666667,1.339755598,2.672446115333333,3.063738402,4.335908740333333,4.618342979,mean,13,NV1,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,,,,,,,,,,491.7342831899993,None,491.73561679999966,None,497.13386858999974,None,491.73561679999966,491.7530612999999,491.9028367000001,491.91987809999955,492.6192936999996,492.6362128999999,494.40297399999963,494.4190848999997,496.0683332999997,496.08479029999944,496.35135360000004,496.36772029999975,497.13605259999986,498.1360899000001,498.1360899000001,None,498.1360899000001,None,498.1360899000001,None,498.1360899000001,None,498.1360899000001,None,498.1360899000001,None,498.1360899000001,None,498.1360899000001,None,498.1360899000001,None,498.1360899000001,None,498.1360899000001,None,498.1360899000001,None,[-0.43945312],[-0.10058594],[1],[0],[0],[1.5383802999995169],['call3'],0.9929788900008134,None,[-0.009765625],[-0.32128906],[1],[0],[0],[2.171417200000178],['colour4'],1.5414533900002425,None,[0.38671875],[-0.07910156],[1],[0],[0],[2.9192549999997937],['number3'],2.17454829000053,None,500.06497158999963,None,498.1360899000001,498.1508868000001,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/NV_DE_Neural2-D_Ti-ro-Ei_0.6p.wav,Ti,ro,Ei,flow\tts-golang-selected_PsyPySEQ_NV1.csv,5.557,NV,Neural2-D,Ti-ro-Ei,0.6p,100,101,114,123,131,DE_Neural2-D_Ti-ro-Ei.TextGrid,0.16712,4.823604167,0.8730969083333333,1.3390780733333336,2.7234899013333336,3.125398463333333,4.372948466,4.823604167,mean,6,NV1,,,,,0,0,0,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,500.06497158999963,None,500.0817767999997,None,505.6464035899996,None,500.0817767999997,500.09849659999963,500.2315472999999,500.24824679999983,500.9480794000001,500.96505929999967,502.79783399999997,502.8144683999999,504.44678679999924,504.46354410000004,504.89706359999946,504.9138293999995,505.6482757999993,506.6499395999999,506.6499395999999,None,506.6499395999999,None,506.6499395999999,None,506.6499395999999,None,506.6499395999999,None,506.6499395999999,None,506.6499395999999,None,506.6499395999999,None,506.6499395999999,None,506.6499395999999,None,506.6499395999999,None,506.6499395999999,None,[-0.3798828],[-0.32226562],[1],[0],[0],[4.02308340000036],['call4'],0.9946979899996222,None,[0.052734375],[-0.10644531],[1],[0],[0],[4.58949660000053],['colour3'],4.026140089999899,None,[0.41210938],[0.37304688],[1],[0],[0],[5.155100999999377],['number1'],4.592707189999601,None,510.8133516899995,None,506.6499395999999,506.6654316999993,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/NV_DE_Neural2-D_Kr-ro-Zw_0.2p.wav,Kr,ro,Zw,flow\tts-golang-selected_PsyPySEQ_NV1.csv,5.3887,NV,Neural2-D,Kr-ro-Zw,0.2p,100,101,113,123,132,DE_Neural2-D_Kr-ro-Zw.TextGrid,0.16712,4.6327020936666665,0.8243519193333334,1.3005395286666666,2.6308641216666664,3.025584070666667,4.281968321666667,4.6327020936666665,mean,1,NV1,,,,,0,0,0,0,0,5,5,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,510.8133516899995,None,510.8280801000001,None,516.22659559,None,510.8280801000001,510.8449445999995,510.9786060999995,510.99477919999936,511.6445735999996,511.66118239999923,513.4438909999999,513.4611085999995,515.0933855999992,515.1100035,515.4432876000001,515.4601703999997,516.2284436,517.2299635999998,517.2299635999998,None,517.2299635999998,None,517.2299635999998,None,517.2299635999998,None,517.2299635999998,None,517.2299635999998,None,517.2299635999998,None,517.2299635999998,None,517.2299635999998,None,517.2299635999998,None,517.2299635999998,None,517.2299635999998,None,[-0.40039062],[-0.09375],[1],[0],[0],[2.871209199999612],['call3'],0.9944576900006723,None,[0.06347656],[-0.12792969],[1],[0],[0],[3.403678100000434],['colour3'],2.8737899900006596,None,[0.3935547],[0.09375],[1],[0],[0],[3.90333660000033],['number2'],3.406937690000632,None,520.1416363899996,None,517.2299635999998,517.2452837000001,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/NV_DE_Neural2-D_Ad-ge-Vi_0.6p.wav,Ad,ge,Vi,flow\tts-golang-selected_PsyPySEQ_NV1.csv,5.4884,NV,Neural2-D,Ad-ge-Vi,0.6p,100,101,111,121,134,DE_Neural2-D_Ad-ge-Vi.TextGrid,0.16712,4.751757287333333,0.8063960646666667,1.3428439946666666,2.752631784,3.133025829,4.384222103333333,4.751757287333333,mean,14,NV1,,,,,0,0,0,0,0,6,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,,,,,,,,,,520.1416363899996,None,520.1416902999999,None,525.6567967899998,None,520.1416902999999,520.1585362999995,520.3084015999993,520.3251163999994,520.9416126999995,520.9582972999997,522.8909558999994,522.9075555999998,524.5236797999996,524.5405289,524.8903413999997,524.9068720999994,525.6590306999997,526.6583771999994,526.6583771999994,None,526.6583771999994,None,526.6583771999994,None,526.6583771999994,None,526.6583771999994,None,526.6583771999994,None,526.6583771999994,None,526.6583771999994,None,526.6583771999994,None,526.6583771999994,None,526.6583771999994,None,526.6583771999994,None,[-0.37304688],[-0.3330078],[1],[0],[0],[2.7702039000005243],['call4'],0.9933824899999308,None,[-0.017578125],[0.38671875],[1],[0],[0],[3.3869601000005787],['colour1'],2.772875989999193,None,[0.4013672],[-0.32714844],[1],[0],[0],[4.086022499999672],['number4'],3.3894929899997805,None,529.7552347899998,None,526.6583771999994,526.6750386999993,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/NV_DE_Neural2-F_Kr-ro-Dr_0.4p.wav,Kr,ro,Dr,flow\tts-golang-selected_PsyPySEQ_NV1.csv,4.8714,NV,Neural2-F,Kr-ro-Dr,0.4p,100,101,113,123,133,DE_Neural2-F_Kr-ro-Dr.TextGrid,0.16712,4.138714948333334,0.7045109223333333,1.2306902993333333,2.2253968463333336,2.585270111333333,3.8004228006666665,4.138714948333334,mean,0,NV1,,,,,0,0,0,0,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,,,,,,,,,,529.7552347899998,None,529.7561038999993,None,534.6556677899996,None,529.7561038999993,529.7740316999998,529.9240313999999,529.9404440999997,530.4567956999999,530.4735923999997,531.9732567000001,531.9900134999998,533.5561109999999,533.5727157000001,533.8891303,533.9058625999996,534.6585494999999,535.6738271999993,535.6738271999993,None,535.6738271999993,None,535.6738271999993,None,535.6738271999993,None,535.6738271999993,None,535.6738271999993,None,535.6738271999993,None,535.6738271999993,None,535.6738271999993,None,535.6738271999993,None,535.6738271999993,None,535.6738271999993,None,[-0.3984375],[-0.33203125],[1],[0],[0],[2.90653519999978],['call4'],1.010154589999729,None,"[0.0029296875, -0.0078125]","[-0.0068359375, -0.07324219]","[1, 1]","[0, 0]","[0, 0]","[3.506534900000588, 3.955061800000294]",['colour3'],2.908792790000007,None,[0.42871094],[-0.12792969],[1],[0],[0],[4.554536300000109],['number3'],3.9587694900001225,None,539.2213456899997,None,535.6738271999993,535.6892536999994,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/NV_DE_Neural2-D_Ad-gr-Vi_0.4p.wav,Ad,gr,Vi,flow\tts-golang-selected_PsyPySEQ_NV1.csv,5.5601,NV,Neural2-D,Ad-gr-Vi,0.4p,100,101,111,122,134,DE_Neural2-D_Ad-gr-Vi.TextGrid,0.17712,4.830719382333333,0.8380960703333332,1.355752433,2.7953451936666665,3.2055495940000003,4.465308412333333,4.830719382333333,mean,15,NV1,,,,,0,0,0,0,0,8,8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,539.2213456899997,None,539.2210810999995,None,544.80240699,None,539.2210810999995,539.2376550999998,539.3873551999995,539.4042773000001,540.0540641999996,540.0704249,542.0198479999999,542.0368068999996,543.6860011999997,543.7027674999999,544.0525379000001,544.0693226999992,544.8050380999994,545.8206162999995,545.8206162999995,None,545.8206162999995,None,545.8206162999995,None,545.8206162999995,None,545.8206162999995,None,545.8206162999995,None,545.8206162999995,None,545.8206162999995,None,545.8206162999995,None,545.8206162999995,None,545.8206162999995,None,545.8206162999995,None,[-0.38183594],[0.3076172],[1],[0],[0],[3.7703748000003543],['call1'],1.009748090001267,None,[0.057617188],[0.06738281],[1],[0],[0],[4.520974099999876],['colour2'],3.7738979900013874,None,[0.41503906],[-0.34179688],[1],[0],[0],[5.168084400000225],['number4'],4.524384990000726,None,549.9819773899997,None,545.8206162999995,545.8359316999995,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/NV_DE_Neural2-D_Dr-we-Dr_0.4p.wav,Dr,we,Dr,flow\tts-golang-selected_PsyPySEQ_NV1.csv,5.2596,NV,Neural2-D,Dr-we-Dr,0.4p,100,101,112,124,133,DE_Neural2-D_Dr-we-Dr.TextGrid,0.16712,4.535012431666666,0.8267047736666667,1.2820507583333334,2.602106592333333,2.99712,4.245562632666666,4.535012431666666,mean,4,NV1,,,,,0,0,0,0,0,9,9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,,,,,,,549.9819773899997,None,549.9838030000001,None,555.28244359,None,549.9838030000001,550.0011464999998,550.1504853999995,550.1673995000001,550.8171781000001,550.8335248999992,552.5825528999994,552.5995416999995,554.2327376999992,554.2490744999996,554.5157813999995,554.5325634000001,555.2849300999997,556.3002533999997,556.3002533999997,None,556.3002533999997,None,556.3002533999997,None,556.3002533999997,None,556.3002533999997,None,556.3002533999997,None,556.3002533999997,None,556.3002533999997,None,556.3002533999997,None,556.3002533999997,None,556.3002533999997,None,556.3002533999997,None,[-0.421875],[-0.07128906],[1],[0],[0],[2.469241400000101],['call3'],1.0100340899998628,None,[0.07519531],[-0.123046875],[1],[0],[0],[3.1035478000003422],['colour3'],2.472851090000404,None,[0.3798828],[-0.1328125],[1],[0],[0],[3.652516099999957],['number3'],3.105808590000379,None,558.9457610899997,None,556.3002533999997,556.3159398999996,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
audio/NV_DE_Neural2-F_Kr-gr-Dr_0.2p.wav,Kr,gr,Dr,flow\tts-golang-selected_PsyPySEQ_NV1.csv,4.8722,NV,Neural2-F,Kr-gr-Dr,0.2p,100,101,113,122,133,DE_Neural2-F_Kr-gr-Dr.TextGrid,0.17712,4.133161916666666,0.7117468703333333,1.2554213586666667,2.251387854666667,2.618031451,3.807509569333333,4.133161916666666,mean,9,NV1,,,,,0,0,0,0,0,10,10,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,558.9457610899997,None,558.9625004,None,563.8609354899997,None,558.9625004,558.9795122999994,559.1290193999994,559.1458960999998,559.6624500999997,559.6790587999994,561.1952567999997,561.2118416999992,562.7612909,562.7781049999994,563.0778776999996,563.0945762000001,563.8625732,564.8642789999994,564.8642789999994,None,564.8642789999994,None,564.8642789999994,None,564.8642789999994,None,564.8642789999994,None,564.8642789999994,None,564.8642789999994,None,564.8642789999994,None,564.8642789999994,None,564.8642789999994,None,564.8642789999994,None,564.8642789999994,None,[-0.37695312],[-0.12207031],[1],[0],[0],[1.7738059000002977],['call3'],0.9943117900011202,None,[0.08105469],[0.06640625],[1],[0],[0],[2.273417899999913],['colour2'],1.7771820900006787,None,[0.4736328],[-0.12402344],[1],[0],[0],[2.8405433999996603],['number3'],2.276542590000645,None,566.7131780899997,None,564.8642789999994,564.8797826,,,,,,,,,,,,,,,,,,,p003,1,2023-06-15_14h43.42.451,SentenceInNoise,2022.1.3,60.19400527888673,
