audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block,n,blankScreen.started_mean,blankScreen.started_raw,blankScreen.started_std,blankScreen.stopped_mean,blankScreen.stopped_raw,blankScreen.stopped_std,blankScreenAfterResponse.started_mean,blankScreenAfterResponse.started_raw,blankScreenAfterResponse.stopped_raw,call1.started_mean,call1.started_raw,call1.started_std,call1.stopped_raw,call2.started_mean,call2.started_raw,call2.started_std,call2.stopped_raw,call3.started_mean,call3.started_raw,call3.started_std,call3.stopped_raw,call4.started_mean,call4.started_raw,call4.started_std,call4.stopped_raw,callSignCorrect_mean,callSignCorrect_raw,colour1.started_mean,colour1.started_raw,colour1.started_std,colour1.stopped_raw,colour2.started_mean,colour2.started_raw,colour2.started_std,colour2.stopped_raw,colour3.started_mean,colour3.started_raw,colour3.started_std,colour3.stopped_raw,colour4.started_mean,colour4.started_raw,colour4.started_std,colour4.stopped_raw,colourCorrect_mean,colourCorrect_raw,fixation.started_mean,fixation.started_raw,fixation.started_std,fixation.stopped_raw,mouseClickOnCall.clicked_name_raw,mouseClickOnCall.leftButton_raw,mouseClickOnCall.midButton_raw,mouseClickOnCall.rightButton_raw,mouseClickOnCall.started_mean,mouseClickOnCall.started_raw,mouseClickOnCall.stopped_raw,mouseClickOnCall.time_raw,mouseClickOnCall.x_raw,mouseClickOnCall.y_raw,mouseClickOnColour.clicked_name_raw,mouseClickOnColour.leftButton_raw,mouseClickOnColour.midButton_raw,mouseClickOnColour.rightButton_raw,mouseClickOnColour.started_mean,mouseClickOnColour.started_raw,mouseClickOnColour.stopped_raw,mouseClickOnColour.time_raw,mouseClickOnColour.x_raw,mouseClickOnColour.y_raw,mouseClickOnNumber.clicked_name_raw,mouseClickOnNumber.leftButton_raw,mouseClickOnNumber.midButton_raw,mouseClickOnNumber.rightButton_raw,mouseClickOnNumber.started_mean,mouseClickOnNumber.started_raw,mouseClickOnNumber.stopped_raw,mouseClickOnNumber.time_raw,mouseClickOnNumber.x_raw,mouseClickOnNumber.y_raw,number1.started_mean,number1.started_raw,number1.started_std,number1.stopped_raw,number2.started_mean,number2.started_raw,number2.started_std,number2.stopped_raw,number3.started_mean,number3.started_raw,number3.started_std,number3.stopped_raw,number4.started_mean,number4.started_raw,number4.started_std,number4.stopped_raw,numberCorrect_mean,numberCorrect_raw,pp_end.started_mean,pp_end.started_raw,pp_end.started_std,pp_end.stopped_mean,pp_end.stopped_raw,pp_end.stopped_std,pp_respGrid.started_mean,pp_respGrid.started_raw,pp_respGrid.started_std,pp_respGrid.stopped_mean,pp_respGrid.stopped_raw,pp_respGrid.stopped_std,pp_start.started_mean,pp_start.started_raw,pp_start.started_std,pp_start.stopped_mean,pp_start.stopped_raw,pp_start.stopped_std,pp_t0_start.started_mean,pp_t0_start.started_raw,pp_t0_start.started_std,pp_t0_start.stopped_mean,pp_t0_start.stopped_raw,pp_t0_start.stopped_std,pp_t1_start.started_mean,pp_t1_start.started_raw,pp_t1_start.started_std,pp_t1_start.stopped_mean,pp_t1_start.stopped_raw,pp_t1_start.stopped_std,pp_t2_start.started_mean,pp_t2_start.started_raw,pp_t2_start.started_std,pp_t2_start.stopped_mean,pp_t2_start.stopped_raw,pp_t2_start.stopped_std,pp_t3_start.started_mean,pp_t3_start.started_raw,pp_t3_start.started_std,pp_t3_start.stopped_mean,pp_t3_start.stopped_raw,pp_t3_start.stopped_std,screenAfterAudio.started_mean,screenAfterAudio.started_raw,screenAfterAudio.stopped_raw,sound_1.started_mean,sound_1.started_raw,sound_1.stopped_raw,order
audio/NV_DE_Neural2-D_Ti-we-Dr_0.6p.wav,5.3747,NV,Neural2-D,Ti-we-Dr,Ti,we,Dr,0.6p,100,101,114,124,133,DE_Neural2-D_Ti-we-Dr.TextGrid,0.16712,4.618342979,0.8891131996666667,1.339755598,2.672446115333333,3.063738402,4.335908740333333,4.618342979,mean,13,NV1,1.0,497.13604736328125,497.13604736328125,0.0,498.1360778808594,498.1360778808594,0.0,500.06497158999963,500.06497158999963,,498.1360778808594,498.1360778808594,0.0,,498.1360778808594,498.1360778808594,0.0,,498.1360778808594,498.1360778808594,0.0,,498.1360778808594,498.1360778808594,0.0,,0.0,False,498.1360778808594,498.1360778808594,0.0,,498.1360778808594,498.1360778808594,0.0,,498.1360778808594,498.1360778808594,0.0,,498.1360778808594,498.1360778808594,0.0,,1.0,True,491.7356262207031,491.7356262207031,0.0,,call3,1,0,0,0.9929788900008134,0.9929788900008134,,1.5383802999995169,-0.43945312,-0.10058594,colour4,1,0,0,1.5414533900002425,1.5414533900002425,,2.171417200000178,-0.009765625,-0.32128906,number3,1,0,0,2.17454829000053,2.17454829000053,,2.9192549999997937,0.38671875,-0.07910156,498.1360778808594,498.1360778808594,0.0,,498.1360778808594,498.1360778808594,0.0,,498.1360778808594,498.1360778808594,0.0,,498.1360778808594,498.1360778808594,0.0,,1.0,True,496.3513488769531,496.3513488769531,0.0,496.3677062988281,496.3677062988281,0.0,498.1360778808594,498.1360778808594,0.0,498.15087890625,498.15087890625,0.0,491.7356262207031,491.7356262207031,0.0,491.7530517578125,491.7530517578125,0.0,491.90283203125,491.90283203125,0.0,491.9198913574219,491.9198913574219,0.0,492.6192932128906,492.6192932128906,0.0,492.6361999511719,492.6361999511719,0.0,494.4029846191406,494.4029846191406,0.0,494.4190979003906,494.4190979003906,0.0,496.0683288574219,496.0683288574219,0.0,496.08477783203125,496.08477783203125,0.0,497.13386858999974,497.13386858999974,,491.7342831899993,491.7342831899993,,3.0
audio/NV_DE_Neural2-D_Dr-ro-Zw_0.2p.wav,5.3439,NV,Neural2-D,Dr-ro-Zw,Dr,ro,Zw,0.2p,100,101,112,123,132,DE_Neural2-D_Dr-ro-Zw.TextGrid,0.17712,4.603690747333333,0.8331847323333333,1.2750070946666667,2.6132788323333336,3.000376242333333,4.265087565666666,4.603690747333333,mean,11,NV1,1.0,1107.8514404296875,1107.8514404296875,0.0,1108.8533935546875,1108.8533935546875,0.0,1110.4826035899994,1110.4826035899994,,1108.8533935546875,1108.8533935546875,0.0,,1108.8533935546875,1108.8533935546875,0.0,,1108.8533935546875,1108.8533935546875,0.0,,1108.8533935546875,1108.8533935546875,0.0,,1.0,True,1108.8533935546875,1108.8533935546875,0.0,,1108.8533935546875,1108.8533935546875,0.0,,1108.8533935546875,1108.8533935546875,0.0,,1108.8533935546875,1108.8533935546875,0.0,,1.0,True,1102.4688720703125,1102.4688720703125,0.0,,call2,1,0,0,0.9958592900011354,0.9958592900011354,,1.7214561999999205,-0.4423828,0.10644531,colour3,1,0,0,1.725386390001404,1.725386390001404,,2.1548406000001705,0.06347656,-0.15820312,number2,1,0,0,2.1587131900014356,2.1587131900014356,,2.621544100000392,0.4296875,0.11230469,1108.8533935546875,1108.8533935546875,0.0,,1108.8533935546875,1108.8533935546875,0.0,,1108.8533935546875,1108.8533935546875,0.0,,1108.8533935546875,1108.8533935546875,0.0,,1.0,True,1107.06689453125,1107.06689453125,0.0,1107.083740234375,1107.083740234375,0.0,1108.8533935546875,1108.8533935546875,0.0,1108.868896484375,1108.868896484375,0.0,1102.4688720703125,1102.4688720703125,0.0,1102.4849853515625,1102.4849853515625,0.0,1102.63525390625,1102.63525390625,0.0,1102.651611328125,1102.651611328125,0.0,1103.3013916015625,1103.3013916015625,0.0,1103.318115234375,1103.318115234375,0.0,1105.08447265625,1105.08447265625,0.0,1105.1014404296875,1105.1014404296875,0.0,1106.733642578125,1106.733642578125,0.0,1106.7506103515625,1106.7506103515625,0.0,1107.85006159,1107.85006159,,1102.4684490899997,1102.4684490899997,,74.0
audio/NV_DE_Neural2-F_Dr-ro-Vi_0.6p.wav,4.94,NV,Neural2-F,Dr-ro-Vi,Dr,ro,Vi,0.6p,100,101,112,123,134,DE_Neural2-F_Dr-ro-Vi.TextGrid,0.16712,4.20712,0.6765455733333333,1.199376117,2.2266479896666667,2.5767497673333337,3.76712,4.20712,mean,2,NV1,1.0,1185.3267822265625,1185.3267822265625,0.0,1186.3282470703125,1186.3282470703125,0.0,1188.4264828899993,1188.4264828899993,,1186.3282470703125,1186.3282470703125,0.0,,1186.3282470703125,1186.3282470703125,0.0,,1186.3282470703125,1186.3282470703125,0.0,,1186.3282470703125,1186.3282470703125,0.0,,1.0,True,1186.3282470703125,1186.3282470703125,0.0,,1186.3282470703125,1186.3282470703125,0.0,,1186.3282470703125,1186.3282470703125,0.0,,1186.3282470703125,1186.3282470703125,0.0,,1.0,True,1180.37646484375,1180.37646484375,0.0,,call2,1,0,0,0.9943639899993286,0.9943639899993286,,1.9568012999998246,-0.43945312,0.12890625,colour3,1,0,0,1.959928889999901,1.959928889999901,,2.440197199999602,0.038085938,-0.13183594,number4,1,0,0,2.4430858899995656,2.4430858899995656,,3.0900806999998167,0.3955078,-0.29492188,1186.3282470703125,1186.3282470703125,0.0,,1186.3282470703125,1186.3282470703125,0.0,,1186.3282470703125,1186.3282470703125,0.0,,1186.3282470703125,1186.3282470703125,0.0,,1.0,True,1184.5748291015625,1184.5748291015625,0.0,1184.5916748046875,1184.5916748046875,0.0,1186.3282470703125,1186.3282470703125,0.0,1186.3436279296875,1186.3436279296875,0.0,1180.37646484375,1180.37646484375,0.0,1180.3931884765625,1180.3931884765625,0.0,1180.5262451171875,1180.5262451171875,0.0,1180.5428466796875,1180.5428466796875,0.0,1181.042724609375,1181.042724609375,0.0,1181.0595703125,1181.0595703125,0.0,1182.5921630859375,1182.5921630859375,0.0,1182.6090087890625,1182.6090087890625,0.0,1184.125244140625,1184.125244140625,0.0,1184.141845703125,1184.141845703125,0.0,1185.3245308899993,1185.3245308899993,,1180.3621257900002,1180.3621257900002,,83.0
audio/NV_DE_Neural2-F_Kr-ge-Vi_0.4p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,0.4p,100,101,113,121,134,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.7206385943333333,1.241880919333333,2.289385273666667,2.6224197693333333,3.822270130333333,4.25712,mean,8,NV1,1.0,679.375732421875,679.375732421875,0.0,680.3766479492188,680.3766479492188,0.0,682.0387701899997,682.0387701899997,,680.3766479492188,680.3766479492188,0.0,,680.3766479492188,680.3766479492188,0.0,,680.3766479492188,680.3766479492188,0.0,,680.3766479492188,680.3766479492188,0.0,,0.0,False,680.3766479492188,680.3766479492188,0.0,,680.3766479492188,680.3766479492188,0.0,,680.3766479492188,680.3766479492188,0.0,,680.3766479492188,680.3766479492188,0.0,,1.0,True,674.341796875,674.341796875,0.0,,call2,1,0,0,0.9935324899997795,0.9935324899997795,,1.6204353000002811,-0.39160156,0.083984375,colour1,1,0,0,1.6233646899991072,1.6233646899991072,,2.170205800000076,0.013671875,0.328125,number4,1,0,0,2.1730939899998702,2.1730939899998702,,2.6534502000004068,0.40039062,-0.3173828,680.3766479492188,680.3766479492188,0.0,,680.3766479492188,680.3766479492188,0.0,,680.3766479492188,680.3766479492188,0.0,,680.3766479492188,680.3766479492188,0.0,,1.0,True,678.5900268554688,678.5900268554688,0.0,678.6068115234375,678.6068115234375,0.0,680.3766479492188,680.3766479492188,0.0,680.39208984375,680.39208984375,0.0,674.341796875,674.341796875,0.0,674.3582153320312,674.3582153320312,0.0,674.4913940429688,674.4913940429688,0.0,674.5079956054688,674.5079956054688,0.0,675.0413208007812,675.0413208007812,0.0,675.05810546875,675.05810546875,0.0,676.6240844726562,676.6240844726562,0.0,676.6407470703125,676.6407470703125,0.0,678.1572875976562,678.1572875976562,0.0,678.1738891601562,678.1738891601562,0.0,679.3734550899997,679.3734550899997,,674.3267796899997,674.3267796899997,,23.0
audio/NV_DE_Neural2-F_Kr-ro-Dr_0.4p.wav,4.8714,NV,Neural2-F,Kr-ro-Dr,Kr,ro,Dr,0.4p,100,101,113,123,133,DE_Neural2-F_Kr-ro-Dr.TextGrid,0.16712,4.138714948333334,0.7045109223333333,1.2306902993333333,2.2253968463333336,2.585270111333333,3.8004228006666665,4.138714948333334,mean,0,NV1,1.0,534.6585693359375,534.6585693359375,0.0,535.673828125,535.673828125,0.0,539.2213456899997,539.2213456899997,,535.673828125,535.673828125,0.0,,535.673828125,535.673828125,0.0,,535.673828125,535.673828125,0.0,,535.673828125,535.673828125,0.0,,0.0,False,535.673828125,535.673828125,0.0,,535.673828125,535.673828125,0.0,,535.673828125,535.673828125,0.0,,535.673828125,535.673828125,0.0,,1.0,True,529.756103515625,529.756103515625,0.0,,call4,1,0,0,1.010154589999729,1.010154589999729,,2.90653519999978,-0.3984375,-0.33203125,colour3,1,1,0,0,0,0,2.908792790000007,2.908792790000007,,3.506534900000588,3.955061800000294,0.0029296875,-0.0078125,-0.0068359375,-0.07324219,number3,1,0,0,3.9587694900001225,3.9587694900001225,,4.554536300000109,0.42871094,-0.12792969,535.673828125,535.673828125,0.0,,535.673828125,535.673828125,0.0,,535.673828125,535.673828125,0.0,,535.673828125,535.673828125,0.0,,1.0,True,533.88916015625,533.88916015625,0.0,533.9058837890625,533.9058837890625,0.0,535.673828125,535.673828125,0.0,535.6892700195312,535.6892700195312,0.0,529.756103515625,529.756103515625,0.0,529.7740478515625,529.7740478515625,0.0,529.9240112304688,529.9240112304688,0.0,529.9404296875,529.9404296875,0.0,530.456787109375,530.456787109375,0.0,530.4735717773438,530.4735717773438,0.0,531.9732666015625,531.9732666015625,0.0,531.989990234375,531.989990234375,0.0,533.5560913085938,533.5560913085938,0.0,533.5726928710938,533.5726928710938,0.0,534.6556677899996,534.6556677899996,,529.7552347899998,529.7552347899998,,7.0
audio/NV_DE_Neural2-D_Kr-ro-Ei_0.2p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,0.2p,100,101,113,123,131,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.742691482666667,0.8219324303333333,1.2778869183333337,2.659248978666667,3.03591411,4.274742439333333,4.742691482666667,mean,4,NV1,1.0,599.2177734375,599.2177734375,0.0,600.219970703125,600.219970703125,0.0,603.3837606899995,603.3837606899995,,600.219970703125,600.219970703125,0.0,,600.219970703125,600.219970703125,0.0,,600.219970703125,600.219970703125,0.0,,600.219970703125,600.219970703125,0.0,,1.0,True,600.219970703125,600.219970703125,0.0,,600.219970703125,600.219970703125,0.0,,600.219970703125,600.219970703125,0.0,,600.219970703125,600.219970703125,0.0,,1.0,True,593.7009887695312,593.7009887695312,0.0,,call3,1,0,0,0.995604889999413,0.995604889999413,,2.6072187999998278,-0.44921875,-0.12890625,colour3,1,0,0,2.611020489999646,2.611020489999646,,3.2405115999999907,0.034179688,-0.087890625,number3,1,1,0,0,0,0,3.244176289999814,3.244176289999814,,3.69002300000011,4.156693899999482,0.4921875,0.41601562,-0.12402344,-0.11621094,600.219970703125,600.219970703125,0.0,,600.219970703125,600.219970703125,0.0,,600.219970703125,600.219970703125,0.0,,600.219970703125,600.219970703125,0.0,,0.0,False,598.4329833984375,598.4329833984375,0.0,598.4496459960938,598.4496459960938,0.0,600.219970703125,600.219970703125,0.0,600.2354736328125,600.2354736328125,0.0,593.7009887695312,593.7009887695312,0.0,593.71826171875,593.71826171875,0.0,593.8677368164062,593.8677368164062,0.0,593.8843383789062,593.8843383789062,0.0,594.5177612304688,594.5177612304688,0.0,594.5342407226562,594.5342407226562,0.0,596.3502197265625,596.3502197265625,0.0,596.3671875,596.3671875,0.0,597.966552734375,597.966552734375,0.0,597.983154296875,597.983154296875,0.0,599.2159849899997,599.2159849899997,,593.7010457899994,593.7010457899994,,14.0
audio/NV_DE_Neural2-D_Ad-ro-Zw_0.2p.wav,5.4646,NV,Neural2-D,Ad-ro-Zw,Ad,ro,Zw,0.2p,100,101,111,123,132,DE_Neural2-D_Ad-ro-Zw.TextGrid,0.16712,4.704972542,0.8080026606666667,1.338465382,2.711656489,3.096490961,4.353667582666667,4.704972542,mean,13,NV1,1.0,875.893310546875,875.893310546875,0.0,876.8958740234375,876.8958740234375,0.0,879.2598275899998,879.2598275899998,,876.8958740234375,876.8958740234375,0.0,,876.8958740234375,876.8958740234375,0.0,,876.8958740234375,876.8958740234375,0.0,,876.8958740234375,876.8958740234375,0.0,,1.0,True,876.8958740234375,876.8958740234375,0.0,,876.8958740234375,876.8958740234375,0.0,,876.8958740234375,876.8958740234375,0.0,,876.8958740234375,876.8958740234375,0.0,,1.0,True,870.4107055664062,870.4107055664062,0.0,,call1,1,0,0,0.9946159899991471,0.9946159899991471,,2.189942400000291,-0.4013672,0.31152344,colour3,1,0,0,2.193271789999926,2.193271789999926,,2.806587699999909,0.06933594,-0.17480469,number2,1,0,0,2.8099004899995634,2.8099004899995634,,3.374952099999973,0.44726562,0.08300781,876.8958740234375,876.8958740234375,0.0,,876.8958740234375,876.8958740234375,0.0,,876.8958740234375,876.8958740234375,0.0,,876.8958740234375,876.8958740234375,0.0,,1.0,True,875.1091918945312,875.1091918945312,0.0,875.1259155273438,875.1259155273438,0.0,876.8958740234375,876.8958740234375,0.0,876.9112548828125,876.9112548828125,0.0,870.4107055664062,870.4107055664062,0.0,870.4275512695312,870.4275512695312,0.0,870.5776977539062,870.5776977539062,0.0,870.5943603515625,870.5943603515625,0.0,871.2109375,871.2109375,0.0,871.227294921875,871.227294921875,0.0,873.10986328125,873.10986328125,0.0,873.1266479492188,873.1266479492188,0.0,874.7598876953125,874.7598876953125,0.0,874.7760009765625,874.7760009765625,0.0,875.8924302899993,875.8924302899993,,870.4108826899999,870.4108826899999,,46.0
audio/NV_DE_Neural2-D_Kr-we-Ei_0.2p.wav,5.5064,NV,Neural2-D,Kr-we-Ei,Kr,we,Ei,0.2p,100,101,113,124,131,DE_Neural2-D_Kr-we-Ei.TextGrid,0.17712,4.756052989,0.8137350286666667,1.2751825953333331,2.630365497,3.0301944583333333,4.289901507,4.756052989,mean,10,NV1,1.0,479.4583435058594,479.4583435058594,0.0,480.4585266113281,480.4585266113281,0.0,483.1373011899993,483.1373011899993,,480.4585266113281,480.4585266113281,0.0,,480.4585266113281,480.4585266113281,0.0,,480.4585266113281,480.4585266113281,0.0,,480.4585266113281,480.4585266113281,0.0,,1.0,True,480.4585266113281,480.4585266113281,0.0,,480.4585266113281,480.4585266113281,0.0,,480.4585266113281,480.4585266113281,0.0,,480.4585266113281,480.4585266113281,0.0,,0.0,False,473.9404296875,473.9404296875,0.0,,call3,1,0,0,0.9918347900002118,0.9918347900002118,,2.6378413000002183,-0.34570312,-0.080078125,colour2,1,0,0,2.6399827899995216,2.6399827899995216,,3.1856292000002213,0.055664062,0.12011719,number3,1,0,0,3.187677989999429,3.187677989999429,,3.66915439999957,0.45117188,-0.15722656,480.4585266113281,480.4585266113281,0.0,,480.4585266113281,480.4585266113281,0.0,,480.4585266113281,480.4585266113281,0.0,,480.4585266113281,480.4585266113281,0.0,,0.0,False,478.6888122558594,478.6888122558594,0.0,478.7054138183594,478.7054138183594,0.0,480.4585266113281,480.4585266113281,0.0,480.47412109375,480.47412109375,0.0,473.9404296875,473.9404296875,0.0,473.9569396972656,473.9569396972656,0.0,474.1068420410156,474.1068420410156,0.0,474.1234130859375,474.1234130859375,0.0,474.74029541015625,474.74029541015625,0.0,474.75665283203125,474.75665283203125,0.0,476.55621337890625,476.55621337890625,0.0,476.5727233886719,476.5727233886719,0.0,478.222412109375,478.222412109375,0.0,478.2389221191406,478.2389221191406,0.0,479.45539528999933,479.45539528999933,,473.9260592899997,473.9260592899997,,1.0
audio/NV_DE_Neural2-D_Ti-ro-Ei_0.6p.wav,5.557,NV,Neural2-D,Ti-ro-Ei,Ti,ro,Ei,0.6p,100,101,114,123,131,DE_Neural2-D_Ti-ro-Ei.TextGrid,0.16712,4.823604167,0.8730969083333333,1.3390780733333336,2.7234899013333336,3.125398463333333,4.372948466,4.823604167,mean,6,NV1,1.0,505.6482849121094,505.6482849121094,0.0,506.6499328613281,506.6499328613281,0.0,510.8133516899995,510.8133516899995,,506.6499328613281,506.6499328613281,0.0,,506.6499328613281,506.6499328613281,0.0,,506.6499328613281,506.6499328613281,0.0,,506.6499328613281,506.6499328613281,0.0,,1.0,True,506.6499328613281,506.6499328613281,0.0,,506.6499328613281,506.6499328613281,0.0,,506.6499328613281,506.6499328613281,0.0,,506.6499328613281,506.6499328613281,0.0,,1.0,True,500.081787109375,500.081787109375,0.0,,call4,1,0,0,0.9946979899996222,0.9946979899996222,,4.02308340000036,-0.3798828,-0.32226562,colour3,1,0,0,4.026140089999899,4.026140089999899,,4.58949660000053,0.052734375,-0.10644531,number1,1,0,0,4.592707189999601,4.592707189999601,,5.155100999999377,0.41210938,0.37304688,506.6499328613281,506.6499328613281,0.0,,506.6499328613281,506.6499328613281,0.0,,506.6499328613281,506.6499328613281,0.0,,506.6499328613281,506.6499328613281,0.0,,1.0,True,504.8970642089844,504.8970642089844,0.0,504.913818359375,504.913818359375,0.0,506.6499328613281,506.6499328613281,0.0,506.6654357910156,506.6654357910156,0.0,500.081787109375,500.081787109375,0.0,500.0985107421875,500.0985107421875,0.0,500.2315368652344,500.2315368652344,0.0,500.2482604980469,500.2482604980469,0.0,500.9480895996094,500.9480895996094,0.0,500.9650573730469,500.9650573730469,0.0,502.7978210449219,502.7978210449219,0.0,502.8144836425781,502.8144836425781,0.0,504.44677734375,504.44677734375,0.0,504.4635314941406,504.4635314941406,0.0,505.6464035899996,505.6464035899996,,500.06497158999963,500.06497158999963,,4.0
audio/NV_DE_Neural2-F_Ti-ge-Vi_0.6p.wav,5.0115,NV,Neural2-F,Ti-ge-Vi,Ti,ge,Vi,0.6p,100,101,114,121,134,DE_Neural2-F_Ti-ge-Vi.TextGrid,0.15712,4.254373791666667,0.7586913976666666,1.2029363956666663,2.309178027,2.63712,3.834413192333333,4.254373791666667,mean,4,NV1,1.0,1115.515869140625,1115.515869140625,0.0,1116.517578125,1116.517578125,0.0,1118.5131471900002,1118.5131471900002,,1116.517578125,1116.517578125,0.0,,1116.517578125,1116.517578125,0.0,,1116.517578125,1116.517578125,0.0,,1116.517578125,1116.517578125,0.0,,1.0,True,1116.517578125,1116.517578125,0.0,,1116.517578125,1116.517578125,0.0,,1116.517578125,1116.517578125,0.0,,1116.517578125,1116.517578125,0.0,,1.0,True,1110.4996337890625,1110.4996337890625,0.0,,call4,1,0,0,0.9954024900007425,0.9954024900007425,,1.9387704999999187,-0.42089844,-0.3388672,colour1,1,0,0,1.9415245900008813,1.9415245900008813,,2.4541356999998243,0.0009765625,0.3623047,number4,1,0,0,2.4579408900008275,2.4579408900008275,,2.9873553999996147,0.31933594,-0.30859375,1116.517578125,1116.517578125,0.0,,1116.517578125,1116.517578125,0.0,,1116.517578125,1116.517578125,0.0,,1116.517578125,1116.517578125,0.0,,1.0,True,1114.747802734375,1114.747802734375,0.0,1114.7645263671875,1114.7645263671875,0.0,1116.517578125,1116.517578125,0.0,1116.533203125,1116.533203125,0.0,1110.4996337890625,1110.4996337890625,0.0,1110.515869140625,1110.515869140625,0.0,1110.649169921875,1110.649169921875,0.0,1110.665771484375,1110.665771484375,0.0,1111.2489013671875,1111.2489013671875,0.0,1111.265625,1111.265625,0.0,1112.79833984375,1112.79833984375,0.0,1112.81494140625,1112.81494140625,0.0,1114.314453125,1114.314453125,0.0,1114.3314208984375,1114.3314208984375,0.0,1115.5145306900001,1115.5145306900001,,1110.4826035899994,1110.4826035899994,,75.0
