TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1805,eeg_contingent_digits,2021.2.3,59.93971263633351,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,0.0006836899992777035,None,['return'],[0.0620548000006238],24.862367199999426,None,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1805,eeg_contingent_digits,2021.2.3,59.93971263633351,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1805,eeg_contingent_digits,2021.2.3,59.93971263633351,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,24.97644119999677,None,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1805,eeg_contingent_digits,2021.2.3,59.93971263633351,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,25.755003399997804,None,27.38926309999806,None,0.006470260002970463,None,28.7386400999967,None,"['1', 'return']","[0.07359070000165957, 0.24546200000258978]",29.753946699998778,None,29.753946699998778,None,29.753946699998778,None,,,,,,1,001,2021_Nov_17_1805,eeg_contingent_digits,2021.2.3,59.93971263633351,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,1,001,2021_Nov_17_1805,eeg_contingent_digits,2021.2.3,59.93971263633351,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,30.095350399999006,None,0.006310860000667162,None,32.19753789999959,None,"['0', 'return']","[1.190882299997611, 1.3544743999991624]",33.20361839999896,None,33.20361839999896,None,33.20361839999896,34.20366709999871,,,,,,1,001,2021_Nov_17_1805,eeg_contingent_digits,2021.2.3,59.93971263633351,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,1,001,2021_Nov_17_1805,eeg_contingent_digits,2021.2.3,59.93971263633351,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,34.64444079999885,None,0.0044274600040807854,None,36.73949029999858,None,"['1', 'return']","[0.691885899999761, 1.0479636999989452]",37.75363899999866,None,37.75363899999866,None,37.75363899999866,38.75328919999811,,,,,,1,001,2021_Nov_17_1805,eeg_contingent_digits,2021.2.3,59.93971263633351,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,1,001,2021_Nov_17_1805,eeg_contingent_digits,2021.2.3,59.93971263633351,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,38.89453129999674,None,0.0026729599994723685,None,40.96653459999652,None,"['1', 'return']","[0.4154551999999967, 0.5833372000015515]",41.96996079999735,None,41.96996079999735,None,41.96996079999735,None,,,,,,1,001,2021_Nov_17_1805,eeg_contingent_digits,2021.2.3,59.93971263633351,
