TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,NV_trial,Triggered_trial,Jitter_trial,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,response_nextblock_ME.rt,text_break.started,text_break.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.22618710000097,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,37.466505600001256,None,39.07441239999753,None,0.016208900000492577,None,40.49491760000092,None,"['1', 'return']","[0.49088060000212863, 0.7948106000039843]",41.508919799998694,None,41.508919799998694,None,41.508919799998694,None,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,42.447365200001514,None,0.016508000007888768,None,44.52644280000095,None,"['0', 'return']","[0.5010394000055385, 0.8295704000047408]",45.54041649999999,None,45.54041649999999,None,45.54041649999999,None,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,46.47880299999815,None,0.0004461799981072545,None,48.56139460000122,None,"['4', 'return']","[0.37696539999888046, 0.6242485999973724]",49.57171799999924,None,49.57171799999924,None,49.57171799999924,None,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,50.29550129999552,None,0.0013617799995699897,None,52.389434299999266,None,"['5', 'return']","[0.42128560000128346, 0.7151193000026979]",53.40285919999587,None,53.40285919999587,None,53.40285919999587,None,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,54.22858369999449,None,0.008278419998532627,None,56.2396546999953,None,"['3', 'return']","[0.5714717000009841, 0.9252574000056484]",57.25283159999526,None,57.25283159999526,None,57.25283159999526,None,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,4.0,5.0,2.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,5.0,9.0,1.0,2.0,14.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,58.29286219999631,None,0.0048179800069192424,None,60.39456559999962,None,"['7', 'return']","[0.2703615999998874, 0.4570504999937839]",61.40290499999537,None,61.40290499999537,None,61.40290499999537,None,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,5.0,9.0,1.0,2.0,14.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,61.97877419999713,None,0.003607380000175908,None,64.03710959999444,None,"['6', 'return']","[0.37441470000339905, 0.5692393999997876]",65.05300849999912,None,65.05300849999912,None,65.05300849999912,None,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,6.0,4.0,2.0,9.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,65.7442138999977,None,0.008291519996419083,None,67.75403859999642,None,"['6', 'return']","[0.36077490000025136, 0.5301548999996157]",68.76923239999451,None,68.76923239999451,None,68.76923239999451,None,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,7.0,9.0,6.0,3.0,21.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,8.0,1.0,5.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,69.41035489999922,None,0.015550600001006387,None,71.53159549999691,None,"['1', 'return']","[0.48556269999971846, 0.618534000001091]",72.55177149999508,None,72.55177149999508,None,72.55177149999508,None,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,8.0,1.0,5.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,9.0,0.0,6.0,5.0,21.0,1.0,0.0,2.0,,,,,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,73.274751500001,None,0.003779680009756703,None,75.36509179999848,None,"['6', 'return']","[0.2992718999958015, 0.44692529999883845]",76.38518379999732,None,76.38518379999732,None,76.38518379999732,None,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,9.0,0.0,6.0,5.0,21.0,1.0,0.0,2.0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,10.0,4.0,2.0,1.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,76.97650430000067,None,0.00030248000257415697,None,79.07688469999994,None,"['6', 'return']","[0.49386799999774667, 0.7682341999970959]",80.08467540000129,None,80.08467540000129,None,80.08467540000129,None,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,10.0,4.0,2.0,1.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,11.0,0.0,5.0,9.0,48.0,1.0,0.0,2.0,,,,,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,81.00970949999464,None,0.012350899996818043,None,83.1136464999945,None,"['6', 'return']","[0.32998009999573696, 0.6302832999936072]",84.13556109999627,None,84.13556109999627,None,84.13556109999627,None,,,,,,,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,11.0,0.0,5.0,9.0,48.0,1.0,0.0,2.0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.95671949999814,None,return,84.95671949999814,None,1.9087849999996251,,,1,001,2021_Nov_17_2309,eeg_contingent_digits,2021.2.3,59.937413354377625,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9219124999945,None,,,,,,,
