TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,sound_digit_2_ME.started,sound_digit_2_ME.stopped,sound_digit_3_ME.started,sound_digit_3_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.0026773299905471504,None,0.49026492997654714,None,0.9538829299854115,None,['return'],[0.47439300001133233],38.581032300018705,None,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_0952,eeg_contingent_digits,2021.2.3,59.96339834217518,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,['return'],[0.16372209999826737],39.10149369999999,None,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_0952,eeg_contingent_digits,2021.2.3,59.96339834217518,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,['return'],[0.1481476000044495],39.30075399999623,None,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_0952,eeg_contingent_digits,2021.2.3,59.96339834217518,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_0952,eeg_contingent_digits,2021.2.3,59.96339834217518,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.48371890000999,None,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_0952,eeg_contingent_digits,2021.2.3,59.96339834217518,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,42.067092900018906,None,43.570964500017,None,0.001145620015449822,None,0.4700626200065017,None,0.4700626200065017,None,44.987045100016985,None,return,1.3094978000153787,45.99962030001916,None,45.99962030001916,None,1,001,2021_Nov_15_0952,eeg_contingent_digits,2021.2.3,59.96339834217518,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,return,0.356285600020783,47.35011540001142,None,47.35011540001142,None,1,001,2021_Nov_15_0952,eeg_contingent_digits,2021.2.3,59.96339834217518,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,return,0.28402059999643825,47.74998799999594,None,47.74998799999594,None,1,001,2021_Nov_15_0952,eeg_contingent_digits,2021.2.3,59.96339834217518,
