audiofile,duration,noise,voice,words,callSign,colour,number,levels,trigger_start,trigger_end,trigger_call,trigger_col,trigger_num,trigger_call_end,trigger_col_end,trigger_num_end,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,rater,newidx,block
audio/SiSSN_DE_Neural2-F_Ti-ro-Dr_-9db.wav,4.843,SiSSN,Neural2-F,Ti-ro-Dr,Ti,ro,Dr,-9db,200,201,214,223,233,210,220,230,DE_Neural2-F_Ti-ro-Dr.TextGrid,0.17712,4.104053164,0.7139336373333333,1.1909062946666666,2.2253404806666666,2.58712,3.777040552666667,4.104053164,mean,25,SSN2
audio/SiSSN_DE_Neural2-D_Ti-gr-Dr_-9db.wav,5.4702,SiSSN,Neural2-D,Ti-gr-Dr,Ti,gr,Dr,-9db,200,201,214,222,233,210,220,230,DE_Neural2-D_Ti-gr-Dr.TextGrid,0.17712,4.715304276,0.9093203863333332,1.3427046356666663,2.50712,2.7559757190000003,3.95712,4.428193238666666,mean,26,SSN2
audio/SiSSN_DE_Neural2-F_Kr-we-Zw_-7db.wav,5.0204,SiSSN,Neural2-F,Kr-we-Zw,Kr,we,Zw,-7db,200,201,213,224,232,210,220,230,DE_Neural2-F_Kr-we-Zw.TextGrid,0.15712,4.285419141333333,0.7061968016666667,1.24712,2.2715793496666667,2.6650495756666666,3.854102969666666,4.285419141333333,mean,21,SSN2
audio/SiSSN_DE_Neural2-D_Ad-ro-Ei_-9db.wav,5.647,SiSSN,Neural2-D,Ad-ro-Ei,Ad,ro,Ei,-9db,200,201,211,223,231,210,220,230,DE_Neural2-D_Ad-ro-Ei.TextGrid,0.17712,4.902109959666666,0.8103105186666667,1.3606753429999998,2.7893257150000004,3.1741457909999995,4.443455313,4.902109959666666,mean,24,SSN2
audio/SiSSN_DE_Neural2-F_Kr-gr-Zw_-7db.wav,4.975,SiSSN,Neural2-F,Kr-gr-Zw,Kr,gr,Zw,-7db,200,201,213,222,232,210,220,230,DE_Neural2-F_Kr-gr-Zw.TextGrid,0.17712,4.235781575,0.7254946950000001,1.25712,2.245884890333333,2.6313346723333333,3.821745809333333,4.235781575,mean,19,SSN2
audio/SiSSN_DE_Neural2-D_Dr-we-Dr_-7db.wav,5.2596,SiSSN,Neural2-D,Dr-we-Dr,Dr,we,Dr,-7db,200,201,212,224,233,210,220,230,DE_Neural2-D_Dr-we-Dr.TextGrid,0.16712,4.535012431666666,0.8267047736666667,1.2820507583333334,2.602106592333333,2.99712,4.245562632666666,4.535012431666666,mean,26,SSN2
audio/SiSSN_DE_Neural2-F_Kr-ge-Dr_-11db.wav,4.9212,SiSSN,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,-11db,200,201,213,221,233,210,220,230,DE_Neural2-F_Kr-ge-Dr.TextGrid,0.16712,4.191543584666667,0.7131129856666667,1.245661430666667,2.303852034,2.632458994333333,3.8399632746666663,4.191543584666667,mean,25,SSN2
audio/SiSSN_DE_Neural2-D_Ti-gr-Ei_-7db.wav,5.6496,SiSSN,Neural2-D,Ti-gr-Ei,Ti,gr,Ei,-7db,200,201,214,222,231,210,220,230,DE_Neural2-D_Ti-gr-Ei.TextGrid,0.16712,4.9095601926666665,0.8837991143333334,1.3398696543333333,2.761324247333333,3.16712,4.436694727666667,4.9095601926666665,mean,21,SSN2
audio/SiSSN_DE_Neural2-D_Ad-ro-Vi_-7db.wav,5.5054,SiSSN,Neural2-D,Ad-ro-Vi,Ad,ro,Vi,-7db,200,201,211,223,234,210,220,230,DE_Neural2-D_Ad-ro-Vi.TextGrid,0.16712,4.767699077666666,0.8078431786666668,1.34712,2.7515981000000003,3.1451567083333334,4.38712,4.767699077666666,mean,23,SSN2
audio/SiSSN_DE_Neural2-F_Kr-ro-Vi_-9db.wav,4.9515,SiSSN,Neural2-F,Kr-ro-Vi,Kr,ro,Vi,-9db,200,201,213,223,234,210,220,230,DE_Neural2-F_Kr-ro-Vi.TextGrid,0.15712,4.222891743666668,0.7044084509999999,1.2424134503333333,2.2431420943333333,2.58712,3.783084241,4.222891743666668,mean,21,SSN2
audio/SiSSN_DE_Neural2-D_Kr-gr-Vi_-7db.wav,5.4463,SiSSN,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,-7db,200,201,213,222,234,210,220,230,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.700439435,0.8165566446666667,1.2920017103333334,2.6467093716666668,3.0645393426666665,4.32712,4.700439435,mean,25,SSN2
audio/SiSSN_DE_Neural2-F_Dr-ge-Ei_-7db.wav,5.1509,SiSSN,Neural2-F,Dr-ge-Ei,Dr,ge,Ei,-7db,200,201,212,221,231,210,220,230,DE_Neural2-F_Dr-ge-Ei.TextGrid,0.17712,4.367270032666667,0.7036349423333332,1.2233737506666669,2.281757586,2.59712,3.766272635,4.367270032666667,mean,26,SSN2
audio/SiSSN_DE_Neural2-D_Ad-ge-Zw_-7db.wav,5.4928,SiSSN,Neural2-D,Ad-ge-Zw,Ad,ge,Zw,-7db,200,201,211,221,232,210,220,230,DE_Neural2-D_Ad-ge-Zw.TextGrid,0.16712,4.733764699,0.8021134536666666,1.3487445006666663,2.743515212666667,3.1139864283333334,4.371797617,4.733764699,mean,29,SSN2
audio/SiSSN_DE_Neural2-D_Dr-gr-Zw_-11db.wav,5.4445,SiSSN,Neural2-D,Dr-gr-Zw,Dr,gr,Zw,-11db,200,201,212,222,232,210,220,230,DE_Neural2-D_Dr-gr-Zw.TextGrid,0.16712,4.689071821,0.8269683753333333,1.29072833,2.646814775333333,3.0646381013333333,4.338018531333333,4.689071821,mean,30,SSN2
audio/SiSSN_DE_Neural2-F_Ad-ro-Zw_-7db.wav,4.932,SiSSN,Neural2-F,Ad-ro-Zw,Ad,ro,Zw,-7db,200,201,211,223,232,210,220,230,DE_Neural2-F_Ad-ro-Zw.TextGrid,0.15712,4.194339364666667,0.7174749500000001,1.2553106456666667,2.2319342916666667,2.5805440916666664,3.7847792143333336,4.194339364666667,mean,23,SSN2
audio/SiSSN_DE_Neural2-D_Ti-ro-Zw_-11db.wav,5.4665,SiSSN,Neural2-D,Ti-ro-Zw,Ti,ro,Zw,-11db,200,201,214,223,232,210,220,230,DE_Neural2-D_Ti-ro-Zw.TextGrid,0.17712,4.711916037333334,0.8837251403333334,1.3383204613333337,2.682273364666667,3.0742472856666665,4.336281223666666,4.711916037333334,mean,27,SSN2
audio/SiSSN_DE_Neural2-F_Ad-gr-Vi_-9db.wav,4.9836,SiSSN,Neural2-F,Ad-gr-Vi,Ad,gr,Vi,-9db,200,201,211,222,234,210,220,230,DE_Neural2-F_Ad-gr-Vi.TextGrid,0.16712,4.24712,0.704549123,1.2288504786666667,2.243373070333333,2.6309237443333333,3.817547972,4.24712,mean,27,SSN2
audio/SiSSN_DE_Neural2-D_Ad-gr-Vi_-7db.wav,5.5601,SiSSN,Neural2-D,Ad-gr-Vi,Ad,gr,Vi,-7db,200,201,211,222,234,210,220,230,DE_Neural2-D_Ad-gr-Vi.TextGrid,0.17712,4.830719382333333,0.8380960703333332,1.355752433,2.7953451936666665,3.2055495940000003,4.465308412333333,4.830719382333333,mean,31,SSN2
audio/SiSSN_DE_Neural2-D_Ad-gr-Ei_-11db.wav,5.7556,SiSSN,Neural2-D,Ad-gr-Ei,Ad,gr,Ei,-11db,200,201,211,222,231,210,220,230,DE_Neural2-D_Ad-gr-Ei.TextGrid,0.17712,4.9916352066666665,0.8306647233333333,1.3724964039999998,2.8344295223333336,3.23712,4.515684904666666,4.9916352066666665,mean,22,SSN2
audio/SiSSN_DE_Neural2-D_Ad-ro-Dr_-9db.wav,5.4214,SiSSN,Neural2-D,Ad-ro-Dr,Ad,ro,Dr,-9db,200,201,211,223,233,210,220,230,DE_Neural2-D_Ad-ro-Dr.TextGrid,0.16712,4.659526676333333,0.8004376743333333,1.34712,2.7306835256666666,3.12712,4.3834135393333336,4.659526676333333,mean,28,SSN2
audio/SiSSN_DE_Neural2-D_Ad-ge-Ei_-9db.wav,5.6324,SiSSN,Neural2-D,Ad-ge-Ei,Ad,ge,Ei,-9db,200,201,211,221,231,210,220,230,DE_Neural2-D_Ad-ge-Ei.TextGrid,0.17712,4.874733106,0.8023796646666668,1.360062447,2.759919420333334,3.1460466530000004,4.421838131,4.874733106,mean,22,SSN2
audio/SiSSN_DE_Neural2-D_Ad-ro-Ei_-11db.wav,5.647,SiSSN,Neural2-D,Ad-ro-Ei,Ad,ro,Ei,-11db,200,201,211,223,231,210,220,230,DE_Neural2-D_Ad-ro-Ei.TextGrid,0.17712,4.902109959666666,0.8103105186666667,1.3606753429999998,2.7893257150000004,3.1741457909999995,4.443455313,4.902109959666666,mean,16,SSN2
audio/SiSSN_DE_Neural2-D_Ti-ge-Ei_-11db.wav,5.5296,SiSSN,Neural2-D,Ti-ge-Ei,Ti,ge,Ei,-11db,200,201,214,221,231,210,220,230,DE_Neural2-D_Ti-ge-Ei.TextGrid,0.17712,4.794313829,0.8910536723333333,1.3408067419999998,2.695372657666667,3.0659691730000005,4.329050394666667,4.794313829,mean,18,SSN2
audio/SiSSN_DE_Neural2-F_Kr-ro-Dr_-11db.wav,4.8714,SiSSN,Neural2-F,Kr-ro-Dr,Kr,ro,Dr,-11db,200,201,213,223,233,210,220,230,DE_Neural2-F_Kr-ro-Dr.TextGrid,0.16712,4.138714948333334,0.7045109223333333,1.2306902993333333,2.2253968463333336,2.585270111333333,3.8004228006666665,4.138714948333334,mean,18,SSN2
audio/SiSSN_DE_Neural2-F_Ad-ro-Ei_-11db.wav,5.1534,SiSSN,Neural2-F,Ad-ro-Ei,Ad,ro,Ei,-11db,200,201,211,223,231,210,220,230,DE_Neural2-F_Ad-ro-Ei.TextGrid,0.17712,4.358598552,0.723333831,1.2650396693333334,2.2404171923333336,2.58712,3.7814581006666663,4.358598552,mean,19,SSN2
audio/SiSSN_DE_Neural2-F_Ti-gr-Dr_-11db.wav,4.8481,SiSSN,Neural2-F,Ti-gr-Dr,Ti,gr,Dr,-11db,200,201,214,222,233,210,220,230,DE_Neural2-F_Ti-gr-Dr.TextGrid,0.16712,4.1197100010000005,0.7134641153333333,1.192903506666667,2.224709638,2.580918607,3.775619338,4.1197100010000005,mean,22,SSN2
audio/SiSSN_DE_Neural2-F_Ad-gr-Ei_-11db.wav,5.2153,SiSSN,Neural2-F,Ad-gr-Ei,Ad,gr,Ei,-11db,200,201,211,222,231,210,220,230,DE_Neural2-F_Ad-gr-Ei.TextGrid,0.17712,4.465125501,0.7100088549999999,1.2482491586666666,2.276886858333333,2.666534126333333,3.845424551666667,4.465125501,mean,16,SSN2
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-11db.wav,5.3234,SiSSN,Neural2-D,Kr-we-Dr,Kr,we,Dr,-11db,200,201,213,224,233,210,220,230,DE_Neural2-D_Kr-we-Dr.TextGrid,0.17712,4.5753930086666665,0.8215110280000001,1.2837358556666667,2.6378062766666663,3.0424448233333337,4.298495755333334,4.5753930086666665,mean,19,SSN2
audio/SiSSN_DE_Neural2-F_Ti-we-Zw_-11db.wav,4.9644,SiSSN,Neural2-F,Ti-we-Zw,Ti,we,Zw,-11db,200,201,214,224,232,210,220,230,DE_Neural2-F_Ti-we-Zw.TextGrid,0.15712,4.251073725333334,0.7369365230000001,1.1857982083333332,2.250046777,2.635486781,3.850576578,4.251073725333334,mean,17,SSN2
audio/SiSSN_DE_Neural2-F_Kr-ge-Zw_-7db.wav,4.9812,SiSSN,Neural2-F,Kr-ge-Zw,Kr,ge,Zw,-7db,200,201,213,221,232,210,220,230,DE_Neural2-F_Kr-ge-Zw.TextGrid,0.16712,4.263363321333333,0.7054321696666667,1.230840529333333,2.281359015,2.608692328,3.845156203333333,4.263363321333333,mean,16,SSN2
audio/SiSSN_DE_Neural2-F_Ti-ro-Vi_-7db.wav,4.9809,SiSSN,Neural2-F,Ti-ro-Vi,Ti,ro,Vi,-7db,200,201,214,223,234,210,220,230,DE_Neural2-F_Ti-ro-Vi.TextGrid,0.15712,4.240111504666667,0.7420144663333333,1.2027963416666667,2.24427585,2.61712,3.798685733333333,4.240111504666667,mean,30,SSN2
audio/SiSSN_DE_Neural2-F_Dr-ro-Ei_-9db.wav,5.0857,SiSSN,Neural2-F,Dr-ro-Ei,Dr,ro,Ei,-9db,200,201,212,223,231,210,220,230,DE_Neural2-F_Dr-ro-Ei.TextGrid,0.16712,4.316758085333333,0.6826226240000001,1.1958408473333333,2.181903545,2.549007265,3.747429689666667,4.316758085333333,mean,17,SSN2
audio/SiSSN_DE_Neural2-F_Kr-we-Dr_-9db.wav,4.9052,SiSSN,Neural2-F,Kr-we-Dr,Kr,we,Dr,-9db,200,201,213,224,233,210,220,230,DE_Neural2-F_Kr-we-Dr.TextGrid,0.16712,4.183105743666666,0.7175600796666667,1.260786177666667,2.279847144333333,2.6633750333333333,3.840654297666666,4.183105743666666,mean,19,SSN2
audio/SiSSN_DE_Neural2-F_Kr-gr-Vi_-11db.wav,5.0049,SiSSN,Neural2-F,Kr-gr-Vi,Kr,gr,Vi,-11db,200,201,213,222,234,210,220,230,DE_Neural2-F_Kr-gr-Vi.TextGrid,0.17712,4.27712,0.7148712996666666,1.2426173516666668,2.278127170333333,2.654154589,3.838392607,4.27712,mean,27,SSN2
audio/SiSSN_DE_Neural2-F_Ad-gr-Ei_-7db.wav,5.2153,SiSSN,Neural2-F,Ad-gr-Ei,Ad,gr,Ei,-7db,200,201,211,222,231,210,220,230,DE_Neural2-F_Ad-gr-Ei.TextGrid,0.17712,4.465125501,0.7100088549999999,1.2482491586666666,2.276886858333333,2.666534126333333,3.845424551666667,4.465125501,mean,25,SSN2
audio/SiSSN_DE_Neural2-F_Dr-gr-Vi_-9db.wav,4.9925,SiSSN,Neural2-F,Dr-gr-Vi,Dr,gr,Vi,-9db,200,201,212,222,234,210,220,230,DE_Neural2-F_Dr-gr-Vi.TextGrid,0.16712,4.250294634666666,0.681029562,1.2049524893333332,2.252571896333333,2.59712,3.810793741333333,4.250294634666666,mean,22,SSN2
audio/SiSSN_DE_Neural2-F_Ad-we-Vi_-11db.wav,5.0022,SiSSN,Neural2-F,Ad-we-Vi,Ad,we,Vi,-11db,200,201,211,224,234,210,220,230,DE_Neural2-F_Ad-we-Vi.TextGrid,0.17712,4.2641475416666665,0.7115669166666666,1.2518498856666669,2.264556365,2.6439150936666667,3.820632516,4.2641475416666665,mean,21,SSN2
audio/SiSSN_DE_Neural2-F_Ad-ge-Zw_-7db.wav,4.9664,SiSSN,Neural2-F,Ad-ge-Zw,Ad,ge,Zw,-7db,200,201,211,221,232,210,220,230,DE_Neural2-F_Ad-ge-Zw.TextGrid,0.16712,4.242034973666667,0.7120589463333333,1.25712,2.288027083,2.60712,3.832514673333333,4.242034973666667,mean,22,SSN2
audio/SiSSN_DE_Neural2-D_Dr-we-Zw_-9db.wav,5.3485,SiSSN,Neural2-D,Dr-we-Zw,Dr,we,Zw,-9db,200,201,212,224,232,210,220,230,DE_Neural2-D_Dr-we-Zw.TextGrid,0.17712,4.588647338666667,0.8349279433333333,1.2699317516666666,2.584722104666666,2.98712,4.222063912666667,4.588647338666667,mean,30,SSN2
audio/SiSSN_DE_Neural2-F_Ad-we-Dr_-9db.wav,4.9209,SiSSN,Neural2-F,Ad-we-Dr,Ad,we,Dr,-9db,200,201,211,224,233,210,220,230,DE_Neural2-F_Ad-we-Dr.TextGrid,0.16712,4.179682247,0.7151509063333333,1.2559301859999998,2.299174582333333,2.673506418333333,3.851456566,4.179682247,mean,16,SSN2
audio/SiSSN_DE_Neural2-F_Dr-ro-Dr_-9db.wav,4.8729,SiSSN,Neural2-F,Dr-ro-Dr,Dr,ro,Dr,-9db,200,201,212,223,233,210,220,230,DE_Neural2-F_Dr-ro-Dr.TextGrid,0.16712,4.123891151666666,0.6870643686666668,1.2050280583333333,2.235172163,2.58788197,3.787877692666666,4.123891151666666,mean,23,SSN2
audio/SiSSN_DE_Neural2-D_Dr-gr-Ei_-7db.wav,5.5639,SiSSN,Neural2-D,Dr-gr-Ei,Dr,gr,Ei,-7db,200,201,212,222,231,210,220,230,DE_Neural2-D_Dr-gr-Ei.TextGrid,0.16712,4.82712,0.8233595653333333,1.265779167,2.6464608663333333,3.063852819,4.358197933333334,4.82712,mean,30,SSN2
audio/SiSSN_DE_Neural2-F_Ti-gr-Ei_-9db.wav,5.1123,SiSSN,Neural2-F,Ti-gr-Ei,Ti,gr,Ei,-9db,200,201,214,222,231,210,220,230,DE_Neural2-F_Ti-gr-Ei.TextGrid,0.17712,4.336648937333333,0.74564187,1.1995180546666666,2.240201963666667,2.6213206503333333,3.763247007,4.336648937333333,mean,26,SSN2
audio/SiSSN_DE_Neural2-D_Ti-ge-Ei_-9db.wav,5.5296,SiSSN,Neural2-D,Ti-ge-Ei,Ti,ge,Ei,-9db,200,201,214,221,231,210,220,230,DE_Neural2-D_Ti-ge-Ei.TextGrid,0.17712,4.794313829,0.8910536723333333,1.3408067419999998,2.695372657666667,3.0659691730000005,4.329050394666667,4.794313829,mean,17,SSN2
audio/SiSSN_DE_Neural2-F_Dr-we-Ei_-11db.wav,5.146,SiSSN,Neural2-F,Dr-we-Ei,Dr,we,Ei,-11db,200,201,212,224,231,210,220,230,DE_Neural2-F_Dr-we-Ei.TextGrid,0.17712,4.362323438333333,0.6981751993333334,1.2154991306666665,2.225944118,2.600216210333333,3.789889094333333,4.362323438333333,mean,29,SSN2
audio/SiSSN_DE_Neural2-F_Ad-ro-Dr_-9db.wav,4.8717,SiSSN,Neural2-F,Ad-ro-Dr,Ad,ro,Dr,-9db,200,201,211,223,233,210,220,230,DE_Neural2-F_Ad-ro-Dr.TextGrid,0.16712,4.126070192666667,0.7135637613333333,1.261584827,2.236471505666667,2.592172553,3.790540711333333,4.126070192666667,mean,18,SSN2
audio/SiSSN_DE_Neural2-D_Ad-gr-Dr_-11db.wav,5.4949,SiSSN,Neural2-D,Ad-gr-Dr,Ad,gr,Dr,-11db,200,201,211,222,233,210,220,230,DE_Neural2-D_Ad-gr-Dr.TextGrid,0.16712,4.749849451333333,0.8241352593333334,1.340557652,2.780488097333333,3.1959259816666665,4.483330535333333,4.749849451333333,mean,20,SSN2
audio/SiSSN_DE_Neural2-F_Ad-gr-Zw_-9db.wav,5.0032,SiSSN,Neural2-F,Ad-gr-Zw,Ad,gr,Zw,-9db,200,201,211,222,232,210,220,230,DE_Neural2-F_Ad-gr-Zw.TextGrid,0.17712,4.261327894666667,0.7084189756666667,1.2480677193333334,2.258302074,2.61712,3.8418041986666656,4.261327894666667,mean,29,SSN2
audio/SiSSN_DE_Neural2-F_Ti-ge-Zw_-9db.wav,4.9601,SiSSN,Neural2-F,Ti-ge-Zw,Ti,ge,Zw,-9db,200,201,214,221,232,210,220,230,DE_Neural2-F_Ti-ge-Zw.TextGrid,0.17712,4.235900139,0.7662992703333332,1.2037253673333332,2.2902566636666664,2.60712,3.8129170426666663,4.235900139,mean,31,SSN2
audio/SiSSN_DE_Neural2-F_Kr-ro-Dr_-7db.wav,4.8714,SiSSN,Neural2-F,Kr-ro-Dr,Kr,ro,Dr,-7db,200,201,213,223,233,210,220,230,DE_Neural2-F_Kr-ro-Dr.TextGrid,0.16712,4.138714948333334,0.7045109223333333,1.2306902993333333,2.2253968463333336,2.585270111333333,3.8004228006666665,4.138714948333334,mean,18,SSN2
audio/SiSSN_DE_Neural2-F_Ti-gr-Zw_-11db.wav,4.9512,SiSSN,Neural2-F,Ti-gr-Zw,Ti,gr,Zw,-11db,200,201,214,222,232,210,220,230,DE_Neural2-F_Ti-gr-Zw.TextGrid,0.15712,4.209112425,0.7497161173333332,1.1988378383333331,2.240273619,2.620279014,3.80591186,4.209112425,mean,24,SSN2
audio/SiSSN_DE_Neural2-D_Ad-gr-Ei_-9db.wav,5.7556,SiSSN,Neural2-D,Ad-gr-Ei,Ad,gr,Ei,-9db,200,201,211,222,231,210,220,230,DE_Neural2-D_Ad-gr-Ei.TextGrid,0.17712,4.9916352066666665,0.8306647233333333,1.3724964039999998,2.8344295223333336,3.23712,4.515684904666666,4.9916352066666665,mean,31,SSN2
audio/SiSSN_DE_Neural2-F_Kr-we-Zw_-11db.wav,5.0204,SiSSN,Neural2-F,Kr-we-Zw,Kr,we,Zw,-11db,200,201,213,224,232,210,220,230,DE_Neural2-F_Kr-we-Zw.TextGrid,0.15712,4.285419141333333,0.7061968016666667,1.24712,2.2715793496666667,2.6650495756666666,3.854102969666666,4.285419141333333,mean,20,SSN2
audio/SiSSN_DE_Neural2-F_Kr-ro-Vi_-11db.wav,4.9515,SiSSN,Neural2-F,Kr-ro-Vi,Kr,ro,Vi,-11db,200,201,213,223,234,210,220,230,DE_Neural2-F_Kr-ro-Vi.TextGrid,0.15712,4.222891743666668,0.7044084509999999,1.2424134503333333,2.2431420943333333,2.58712,3.783084241,4.222891743666668,mean,26,SSN2
audio/SiSSN_DE_Neural2-D_Dr-gr-Zw_-9db.wav,5.4445,SiSSN,Neural2-D,Dr-gr-Zw,Dr,gr,Zw,-9db,200,201,212,222,232,210,220,230,DE_Neural2-D_Dr-gr-Zw.TextGrid,0.16712,4.689071821,0.8269683753333333,1.29072833,2.646814775333333,3.0646381013333333,4.338018531333333,4.689071821,mean,18,SSN2
audio/SiSSN_DE_Neural2-D_Dr-we-Ei_-11db.wav,5.4548,SiSSN,Neural2-D,Dr-we-Ei,Dr,we,Ei,-11db,200,201,212,224,231,210,220,230,DE_Neural2-D_Dr-we-Ei.TextGrid,0.17712,4.6940968026666665,0.8282781913333332,1.26712,2.58712,2.98712,4.2459204103333335,4.6940968026666665,mean,23,SSN2
audio/SiSSN_DE_Neural2-D_Ti-we-Ei_-7db.wav,5.5762,SiSSN,Neural2-D,Ti-we-Ei,Ti,we,Ei,-7db,200,201,214,224,231,210,220,230,DE_Neural2-D_Ti-we-Ei.TextGrid,0.16712,4.821399470333333,0.8756795023333334,1.332001392,2.687135343,3.095251395,4.353334562333333,4.821399470333333,mean,18,SSN2
audio/SiSSN_DE_Neural2-F_Ti-ro-Ei_-7db.wav,5.0619,SiSSN,Neural2-F,Ti-ro-Ei,Ti,ro,Ei,-7db,200,201,214,223,231,210,220,230,DE_Neural2-F_Ti-ro-Ei.TextGrid,0.15712,4.303494099333333,0.7183356156666667,1.2065716033333331,2.1924748533333336,2.56712,3.738020554,4.303494099333333,mean,27,SSN2
