TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.015076040028361604,None,0.5010924400412478,None,0.9647382400289644,None,"['num_4', 'return']","[0.5304251000052318, 0.6269967000116594]",37.937751999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.09112600001390092, 0.2174525000154972]",38.58625009999378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.03230469999834895, 0.6153361000178847]",38.83735399998841,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,0.0029937699728179723,None,0.4727572699484881,None,0.9567968699557241,None,"['num_4', 'return']","[0.42012660001637414, 0.5079659000039101]",40.94473879999714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.06507710000732914, 0.16919859999325126]",41.47515589999966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.04264950001379475, 0.14697920001344755]",41.67354079999495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,0.007036469993181527,None,0.4865533699921798,None,0.9716467700200155,None,"['num_4', 'return']","[0.44351179999648593, 0.5231440000061411]",43.29711869999301,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.08237109999754466, 0.17063310000230558]",43.84125409999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.05006229999708012, 0.13849330000812188]",44.04174829999101,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,0.00744196999585256,None,0.46758096999838017,None,0.9718109700188506,None,"['num_4', 'return']","[0.40147750001051463, 0.49679800000740215]",45.65117219998501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.05935279998811893, 0.1712249999982305]",46.177520699973684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.13922999997157604],46.377554199978476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1629,eeg_contingent_digits,2021.2.3,59.86005916128283,
