TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.012682380009209737,None,0.4743523799988907,None,0.9576124800078105,None,['return'],[0.4416418999899179],20.739614499994786,None,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.22558910000952892],21.197136800008593,None,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.36908400000538677],21.447185099998023,None,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0.007190989999799058,None,0.4805848899995908,None,0.9639327900076751,None,['return'],[2.66180189998704],23.29753239999991,None,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.21738059999188408],25.98015819999273,None,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.2140075999777764],26.213430600007996,None,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,0.006684790016151965,None,0.4799389899999369,None,0.9630296899995301,None,['return'],[0.49591059997328557],27.896544999995967,None,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.2005483999964781],28.413262999994913,None,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.21210239999345504],28.655817699996987,None,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0.00887238999712281,None,0.46767648999230005,None,0.950985089992173,None,['return'],[0.6417045000125654],30.33272149998811,None,,,,,,,1,001,2021_Oct_20_0952,eeg_contingent_digits,2021.2.3,59.967713385098435,
