TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.013345700019272044,None,0.4758535000437405,None,0.9757947000325657,None,['return'],[0.5236729000171181],58.22912199998973,None,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.20205480000004172],58.77729480000562,None,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.21697320000384934],59.01046990000759,None,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0.008768899948336184,None,0.484024099947419,None,0.9672343999554869,None,['return'],[0.3157399999909103],60.693652499991,None,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.20670679997419938],61.02715859998716,None,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.20527669999864884],61.26031610000064,None,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,0.009413299965672195,None,0.4854661999561358,None,0.9720304999791551,None,['return'],[0.2613025999744423],62.94346060001408,None,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.19732370000565425],63.22687740001129,None,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.24021499999798834],63.44351129999268,None,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,0.009203099965816364,None,0.4681892999797128,None,0.9515558999555651,None,['return'],[0.3758838000067044],65.14333130000159,None,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,['return'],[0.24843390000751242],65.543207300012,None,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,['return'],[0.24920599997858517],65.80997040000511,None,,,,,,,1,001,2021_Oct_20_1006,eeg_contingent_digits,2021.2.3,60.02116346267618,
