TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0.009639099997002631,None,0.4866883000067901,None,0.9762999000085983,None,"['q', 'q', 'q', 'q', 'q', 'q', 'q', 'q', 'q', 'q', 'q', 'q', 'q', 'return']","[0.37070780000067316, 1.1874500999983866, 1.5864761999982875, 1.7633062000095379, 1.930708300002152, 2.090420099993935, 2.2584880999929737, 2.4185718999942765, 2.5864092000119854, 2.7387435999989975, 2.8908519000106025, 3.2504411000118125, 3.4026334999944083, 3.5867986000084784]",17.28104090000852,None,1,001,2021_Oct_22_1700,eeg_contingent_digits,2021.2.3,59.9967481689496,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,"['q', 'return']","[0.49698900000657886, 0.6810768000141252]",20.899279000004753,None,1,001,2021_Oct_22_1700,eeg_contingent_digits,2021.2.3,59.9967481689496,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,"['q', 'return']","[0.364073400007328, 0.5318581000028644]",21.59980190001079,None,1,001,2021_Oct_22_1700,eeg_contingent_digits,2021.2.3,59.9967481689496,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,001,2021_Oct_22_1700,eeg_contingent_digits,2021.2.3,59.9967481689496,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,0,0,0,0,0.010215099988272414,None,0.4716762999887578,None,0.9710046999971382,None,"['q', 'return']","[0.4666138000029605, 0.6346697999979369]",23.609126399998786,None,1,001,2021_Oct_22_1700,eeg_contingent_digits,2021.2.3,59.9967481689496,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,"['q', 'return']","[0.1360770000028424, 0.3759204000234604]",24.267761600000085,None,1,001,2021_Oct_22_1700,eeg_contingent_digits,2021.2.3,59.9967481689496,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,"['q', 'return']","[0.09552900001290254, 0.28646470000967383]",24.669201800017618,None,1,001,2021_Oct_22_1700,eeg_contingent_digits,2021.2.3,59.9967481689496,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,1,001,2021_Oct_22_1700,eeg_contingent_digits,2021.2.3,59.9967481689496,
,,,,,,,,,,,,,,,,0.009560200007399544,None,0.48605880001559854,None,0.9547088000108488,None,,,,,,,,,,,
