TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,Degrad_trial,Triggered_trial,Jitter_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.0,1.0,6.0,2.0,21.0,1.0,0.0,-45.12188682060038,,,,,,,,,,,,,,,,,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.18519410002045333],148.38801380002405,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
7.0,1.0,6.0,2.0,21.0,1.0,0.0,-45.12188682060038,,,,,,,,,,,,,,,,,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.16572019999148324],148.6045821000007,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
7.0,1.0,6.0,2.0,21.0,1.0,0.0,-45.12188682060038,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.8252865000395,None,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
8.0,5.0,8.0,0.0,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,150.5905651000212,None,150.5905651000212,None,150.5905651000212,None,150.5905651000212,None,150.5905651000212,None,0.011182249989360571,None,0.47496334998868406,None,0.9583904499886557,None,['return'],[0.6497002999531105],156.2707020000089,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
8.0,5.0,8.0,0.0,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.19999950000783429],156.93749089998892,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
8.0,5.0,8.0,0.0,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.16300610004691407],157.15411649999442,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
8.0,5.0,8.0,0.0,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
9.0,3.0,8.0,6.0,1.0,0.0,0.0,-51.75766403945376,,,,,,,,,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,157.35245790000772,None,157.35245790000772,None,157.35245790000772,None,157.35245790000772,None,157.35245790000772,None,0.014194799994584173,None,0.48932970000896603,None,0.9561084000160918,None,['return'],[1.035830700013321],168.48729120002827,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
9.0,3.0,8.0,6.0,1.0,0.0,0.0,-51.75766403945376,,,,,,,,,,,,,,,,,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.17150380002567545],169.55294359999243,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
9.0,3.0,8.0,6.0,1.0,0.0,0.0,-51.75766403945376,,,,,,,,,,,,,,,,,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.1632172999670729],169.75288540002657,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
9.0,3.0,8.0,6.0,1.0,0.0,0.0,-51.75766403945376,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
10.0,3.0,4.0,2.0,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,169.94914480001898,None,169.94914480001898,None,169.94914480001898,None,169.94914480001898,None,169.94914480001898,None,0.011918550066184253,None,0.4792681500548497,None,0.9817429500399157,None,['return'],[0.6543279000325128],176.25823979999404,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
10.0,3.0,4.0,2.0,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.190284900018014],176.9357003000332,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
10.0,3.0,4.0,2.0,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.18617810000432655],177.15236499998719,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
10.0,3.0,4.0,2.0,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
11.0,3.0,8.0,2.0,49.0,1.0,0.0,-8.98979663522046,,,,,,,,,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,177.3818376000272,None,177.3818376000272,None,177.3818376000272,None,177.3818376000272,None,177.3818376000272,None,0.00384309992659837,None,0.4766357999178581,None,0.9431743999593891,None,['return'],[0.8405274999677204],193.1230263999896,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
11.0,3.0,8.0,2.0,49.0,1.0,0.0,-8.98979663522046,,,,,,,,,,,,,,,,,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.2083693000022322],193.98433549999027,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
11.0,3.0,8.0,2.0,49.0,1.0,0.0,-8.98979663522046,,,,,,,,,,,,,,,,,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.18357739999191836],194.21769250003854,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
11.0,3.0,8.0,2.0,49.0,1.0,0.0,-8.98979663522046,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.4418427000055,None,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
12.0,0.0,5.0,3.0,49.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,195.6196340000024,None,195.6196340000024,None,195.6196340000024,None,195.6196340000024,None,195.6196340000024,None,0.011868299974594265,None,0.4844256999786012,None,0.9675471999798901,None,['return'],[0.4183830000110902],203.95290830003796,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
12.0,0.0,5.0,3.0,49.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.17259119998198003],204.40046660002554,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
12.0,0.0,5.0,3.0,49.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.17502389999572188],204.60125970002264,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
12.0,0.0,5.0,3.0,49.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
13.0,8.0,3.0,1.0,14.0,0.0,0.0,-23.430259702910348,,,,,,,,,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,204.8284870000207,None,204.8284870000207,None,204.8284870000207,None,204.8284870000207,None,204.8284870000207,None,0.006910500000230968,None,0.4802355000283569,None,0.9635046999901533,None,['return'],[0.7865264999563806],227.3817551000393,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
13.0,8.0,3.0,1.0,14.0,0.0,0.0,-23.430259702910348,,,,,,,,,,,,,,,,,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.26861009997082874],228.19847730000038,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
13.0,8.0,3.0,1.0,14.0,0.0,0.0,-23.430259702910348,,,,,,,,,,,,,,,,,0,13,13,13,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.18638499994995072],228.49861020001117,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
13.0,8.0,3.0,1.0,14.0,0.0,0.0,-23.430259702910348,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
14.0,3.0,9.0,6.0,48.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,228.7352795000188,None,228.7352795000188,None,228.7352795000188,None,228.7352795000188,None,228.7352795000188,None,0.010965799971017987,None,0.4874472999945283,None,0.9698501999955624,None,['return'],[0.8424987999605946],236.77103539998643,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
14.0,3.0,9.0,6.0,48.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,14,14,14,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.2163664000108838],237.63072190003004,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
14.0,3.0,9.0,6.0,48.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,14,14,14,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.186972199997399],237.86429739999585,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
14.0,3.0,9.0,6.0,48.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
15.0,6.0,5.0,1.0,13.0,1.0,0.0,-4.433481255353959,,,,,,,,,,,,,,,,,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,238.1030299999984,None,238.1030299999984,None,238.1030299999984,None,238.1030299999984,None,238.1030299999984,None,0.01046524994308129,None,0.48128744994755834,None,0.9642904499196447,None,['return'],[0.42898699996294454],260.34602430002997,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
15.0,6.0,5.0,1.0,13.0,1.0,0.0,-4.433481255353959,,,,,,,,,,,,,,,,,0,15,15,15,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.3193203000118956],260.79614109999966,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
15.0,6.0,5.0,1.0,13.0,1.0,0.0,-4.433481255353959,,,,,,,,,,,,,,,,,0,15,15,15,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.2393650999874808],261.14627470000414,None,,,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
15.0,6.0,5.0,1.0,13.0,1.0,0.0,-4.433481255353959,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.4349382999935,None,1,001,2021_Oct_25_1351,eeg_contingent_digits,2021.2.3,59.94316188678202,
