TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.021035299985669553, 0.10132099999464117]",44.76805170002626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,0.0012545200006570667,None,0.46863462001783773,None,0.9537436200189404,None,"['num_4', 'return']","[0.45568730001104996, 0.5515496000007261]",46.349650300020585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.05575230001704767, 0.1664943000068888]",46.934902300010435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.025253600004361942, 0.11355290000210516]",47.133531900006346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,0.010352020006394014,None,0.4865253200114239,None,0.9706214199832175,None,"['num_4', 'return']","[0.39734490000410005, 0.4551524000125937]",48.71214850002434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.09096279999357648, 0.2037560000026133]",49.18651680002222,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.04272060000221245, 0.10656429998925887]",49.41929270001128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
