TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.009508320013992488,None,0.48590371999307536,None,0.9695959200034849,None,"['num_4', 'return']","[0.49830229999497533, 0.6424706999969203]",17.432363799976883,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.08376540002063848, 0.21252920001279563]",18.110761699994328,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.07558949998929165, 0.6441981999960262]",18.34306009998545,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,0.010021359979873523,None,0.4871447599725798,None,0.9770226599939633,None,"['num_4', 'return']","[0.3725113999971654, 0.47614929999690503]",20.4543629999971,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.0975482999929227, 0.21708940001553856]",20.961434400000144,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.09632839998812415, 0.19143279999843799]",21.21136970000225,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,0,0,0,0,,,,,0.0005670599639415741,None,0.4848508599679917,None,0.968564359965967,None,"['num_4', 'return']","[0.41594350000377744, 0.5366164000006393]",22.898592899990035,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.09039699999266304, 0.21799239999381825]",23.46467560000019,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.07265360001474619, 0.18497130001196638]",23.714089499990223,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,0,0,0,0,,,,,0.000583159999223426,None,0.468210260005435,None,0.9518369600118604,None,"['num_4', 'return']","[0.44574159997864626, 0.5729949999949895]",25.38168369999039,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.0763481000030879, 0.20407279999926686]",25.982579200004693,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.06628020000061952, 0.18691299998317845]",26.216279899992514,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
3.0,9.0,6.0,1.0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,0,0,0,0,,,,,0.007154659979278222,None,0.48142495995853096,None,0.9651782599685248,None,"['num_4', 'return']","[0.526136200001929, 0.6702678000146989]",27.884849099995336,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.06637849999242462, 0.1857039999740664]",28.584758799988776,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.05797689998871647, 0.17855529999360442]",28.80091999997967,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
4.0,8.0,1.0,5.0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,0,0,0,0,,,,,0.0004271599755156785,None,0.4677618599671405,None,0.9516646599513479,None,"['num_4', 'return']","[0.4471412999846507, 0.5745798999851104]",30.452239699981874,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.06166159998974763, 0.20526949997292832]",31.0536424999882,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.04411620000610128, 0.18032600000151433]",31.287085899995873,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
5.0,4.0,1.0,0.0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,0,0,0,0,,,,,0.00038695998955518007,None,0.48428596000303514,None,0.9680938599922229,None,"['num_4', 'return']","[0.4182628999988083, 0.5389527999795973]",32.9444692999823,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.08210709999548271, 0.1933846000174526]",33.50549909999245,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.07210570000461303, 0.18375860000378452]",33.72307300000102,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
6.0,9.0,2.0,6.0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,0,0,0,0,,,,,0.0012091599928680807,None,0.4918398599838838,None,0.9698064599942882,None,"['num_4', 'return']","[0.40986529999645427, 0.5213516999792773]",35.40950869998778,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.07695300001068972, 0.19687740001245402]",35.95799399999669,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.033816800016211346, 0.16938150001806207]",36.185499899991555,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
7.0,2.0,3.0,0.0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,0,0,0,0,,,,,0.011112459993455559,None,0.4892436600057408,None,0.956269260001136,None,"['num_4', 'return']","[0.408729199989466, 0.5295610000030138]",37.81776789997821,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.057776000001467764, 0.18628110000281595]",38.37664780000341,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.03389200000674464, 0.17857730001560412]",38.592751199990744,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,0,0,0,0,,,,,0.010007559991208836,None,0.48702145999413915,None,0.9540762600081507,None,"['num_4', 'return']","[0.4123255999875255, 0.5326856999890879]",40.23835440000403,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,"['num_4', 'return']","[0.0970073000062257, 0.20829260000027716]",40.79451320000226,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,"['num_4', 'return']","[0.06959369999822229, 0.15744829998584464]",41.02920879999874,None,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,41.210169900004985,None,1,001,2021_Oct_22_1544,eeg_contingent_digits,2021.2.3,60.08044772006589,
