TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0044527199934236705,None,0.47588641999755055,None,0.9596255200158339,None,['return'],[0.6250924000050873],16.59126320001087,None,,,,,,,1,001,2021_Oct_22_1549,eeg_contingent_digits,2021.2.3,59.87346341730286,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[1.3271738000039477, 1.5751929999969434]",17.232616399996914,None,,,,,,,1,001,2021_Oct_22_1549,eeg_contingent_digits,2021.2.3,59.87346341730286,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.06612439997843467, 0.2741784999961965]",18.83720139999059,None,,,,,,,1,001,2021_Oct_22_1549,eeg_contingent_digits,2021.2.3,59.87346341730286,
0.0,6.0,2.0,4.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1549,eeg_contingent_digits,2021.2.3,59.87346341730286,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,0.01034082000842318,None,0.4875845199858304,None,0.977217820007354,None,None,,20.585121020011137,None,,,,,,,1,001,2021_Oct_22_1549,eeg_contingent_digits,2021.2.3,59.87346341730286,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.4651390000071842, 0.553116900002351]",20.588235100003658,None,,,,,,,1,001,2021_Oct_22_1549,eeg_contingent_digits,2021.2.3,59.87346341730286,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.0838948999880813, 0.19700949999969453]",21.1715489999915,None,,,,,,,1,001,2021_Oct_22_1549,eeg_contingent_digits,2021.2.3,59.87346341730286,
1.0,1.0,9.0,3.0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1549,eeg_contingent_digits,2021.2.3,59.87346341730286,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,0.0005901200056541711,None,0.468165919999592,None,0.9518741199863143,None,None,,22.853703340003264,None,,,,,,,1,001,2021_Oct_22_1549,eeg_contingent_digits,2021.2.3,59.87346341730286,
2.0,8.0,0.0,1.0,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.3244462000147905, 0.4195093000016641]",22.850055799994152,None,,,,,,,1,001,2021_Oct_22_1549,eeg_contingent_digits,2021.2.3,59.87346341730286,
