audiofile,duration,noise,voice,words,callSign,colour,number,level,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax
audio/NV_DE_Neural2-D_Kr-ge-Ei_0.4p.wav,5.4552,NV,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,0.4p,DE_Neural2-D_Kr-ge-Ei.TextGrid,0.16712,4.73712,0.78712,1.28712,2.39712,2.64712,3.76712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Ei_0.6p.wav,5.4552,NV,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,0.6p,DE_Neural2-D_Kr-ge-Ei.TextGrid,0.16712,4.73712,0.78712,1.28712,2.39712,2.64712,3.76712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Ei_0.75p.wav,5.4552,NV,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,0.75p,DE_Neural2-D_Kr-ge-Ei.TextGrid,0.16712,4.73712,0.78712,1.28712,2.39712,2.64712,3.76712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Ei_0.8p.wav,5.4552,NV,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,0.8p,DE_Neural2-D_Kr-ge-Ei.TextGrid,0.16712,4.73712,0.78712,1.28712,2.39712,2.64712,3.76712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Ei_0.85p.wav,5.4552,NV,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,0.85p,DE_Neural2-D_Kr-ge-Ei.TextGrid,0.16712,4.73712,0.78712,1.28712,2.39712,2.64712,3.76712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Ei_0.9p.wav,5.4552,NV,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,0.9p,DE_Neural2-D_Kr-ge-Ei.TextGrid,0.16712,4.73712,0.78712,1.28712,2.39712,2.64712,3.76712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Ei_0.95p.wav,5.4552,NV,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,0.95p,DE_Neural2-D_Kr-ge-Ei.TextGrid,0.16712,4.73712,0.78712,1.28712,2.39712,2.64712,3.76712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Ei_1p.wav,5.4552,NV,Neural2-D,Kr-ge-Ei,Kr,ge,Ei,1p,DE_Neural2-D_Kr-ge-Ei.TextGrid,0.16712,4.73712,0.78712,1.28712,2.39712,2.64712,3.76712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Vi_0.2p.wav,5.3664,NV,Neural2-D,Kr-ge-Vi,Kr,ge,Vi,0.2p,DE_Neural2-D_Kr-ge-Vi.TextGrid,0.17712,4.63712,0.78712,1.26712,2.25712,2.63712,3.78712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Vi_0.4p.wav,5.3664,NV,Neural2-D,Kr-ge-Vi,Kr,ge,Vi,0.4p,DE_Neural2-D_Kr-ge-Vi.TextGrid,0.17712,4.63712,0.78712,1.26712,2.25712,2.63712,3.78712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Vi_0.6p.wav,5.3664,NV,Neural2-D,Kr-ge-Vi,Kr,ge,Vi,0.6p,DE_Neural2-D_Kr-ge-Vi.TextGrid,0.17712,4.63712,0.78712,1.26712,2.25712,2.63712,3.78712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Vi_0.75p.wav,5.3664,NV,Neural2-D,Kr-ge-Vi,Kr,ge,Vi,0.75p,DE_Neural2-D_Kr-ge-Vi.TextGrid,0.17712,4.63712,0.78712,1.26712,2.25712,2.63712,3.78712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Vi_0.8p.wav,5.3664,NV,Neural2-D,Kr-ge-Vi,Kr,ge,Vi,0.8p,DE_Neural2-D_Kr-ge-Vi.TextGrid,0.17712,4.63712,0.78712,1.26712,2.25712,2.63712,3.78712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Vi_0.85p.wav,5.3664,NV,Neural2-D,Kr-ge-Vi,Kr,ge,Vi,0.85p,DE_Neural2-D_Kr-ge-Vi.TextGrid,0.17712,4.63712,0.78712,1.26712,2.25712,2.63712,3.78712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Vi_0.9p.wav,5.3664,NV,Neural2-D,Kr-ge-Vi,Kr,ge,Vi,0.9p,DE_Neural2-D_Kr-ge-Vi.TextGrid,0.17712,4.63712,0.78712,1.26712,2.25712,2.63712,3.78712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Vi_0.95p.wav,5.3664,NV,Neural2-D,Kr-ge-Vi,Kr,ge,Vi,0.95p,DE_Neural2-D_Kr-ge-Vi.TextGrid,0.17712,4.63712,0.78712,1.26712,2.25712,2.63712,3.78712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Vi_1p.wav,5.3664,NV,Neural2-D,Kr-ge-Vi,Kr,ge,Vi,1p,DE_Neural2-D_Kr-ge-Vi.TextGrid,0.17712,4.63712,0.78712,1.26712,2.25712,2.63712,3.78712,4.25712
audio/NV_DE_Neural2-D_Kr-ge-Zw_0.2p.wav,5.3629,NV,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,0.2p,DE_Neural2-D_Kr-ge-Zw.TextGrid,0.16712,4.60712,0.78712,1.29712,2.36712,2.61712,3.75712,4.21712
audio/NV_DE_Neural2-D_Kr-ge-Zw_0.4p.wav,5.3629,NV,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,0.4p,DE_Neural2-D_Kr-ge-Zw.TextGrid,0.16712,4.60712,0.78712,1.29712,2.36712,2.61712,3.75712,4.21712
audio/NV_DE_Neural2-D_Kr-ge-Zw_0.6p.wav,5.3629,NV,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,0.6p,DE_Neural2-D_Kr-ge-Zw.TextGrid,0.16712,4.60712,0.78712,1.29712,2.36712,2.61712,3.75712,4.21712
audio/NV_DE_Neural2-D_Kr-ge-Zw_0.75p.wav,5.3629,NV,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,0.75p,DE_Neural2-D_Kr-ge-Zw.TextGrid,0.16712,4.60712,0.78712,1.29712,2.36712,2.61712,3.75712,4.21712
audio/NV_DE_Neural2-D_Kr-ge-Zw_0.8p.wav,5.3629,NV,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,0.8p,DE_Neural2-D_Kr-ge-Zw.TextGrid,0.16712,4.60712,0.78712,1.29712,2.36712,2.61712,3.75712,4.21712
audio/NV_DE_Neural2-D_Kr-ge-Zw_0.85p.wav,5.3629,NV,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,0.85p,DE_Neural2-D_Kr-ge-Zw.TextGrid,0.16712,4.60712,0.78712,1.29712,2.36712,2.61712,3.75712,4.21712
audio/NV_DE_Neural2-D_Kr-ge-Zw_0.9p.wav,5.3629,NV,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,0.9p,DE_Neural2-D_Kr-ge-Zw.TextGrid,0.16712,4.60712,0.78712,1.29712,2.36712,2.61712,3.75712,4.21712
audio/NV_DE_Neural2-D_Kr-ge-Zw_0.95p.wav,5.3629,NV,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,0.95p,DE_Neural2-D_Kr-ge-Zw.TextGrid,0.16712,4.60712,0.78712,1.29712,2.36712,2.61712,3.75712,4.21712
audio/NV_DE_Neural2-D_Kr-ge-Zw_1p.wav,5.3629,NV,Neural2-D,Kr-ge-Zw,Kr,ge,Zw,1p,DE_Neural2-D_Kr-ge-Zw.TextGrid,0.16712,4.60712,0.78712,1.29712,2.36712,2.61712,3.75712,4.21712
audio/NV_DE_Neural2-D_Kr-gr-Dr_0.2p.wav,5.4346,NV,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,0.2p,DE_Neural2-D_Kr-gr-Dr.TextGrid,0.16712,4.69712,0.78712,1.29712,2.30712,2.68712,3.90712,4.36712
audio/NV_DE_Neural2-D_Kr-gr-Dr_0.4p.wav,5.4346,NV,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,0.4p,DE_Neural2-D_Kr-gr-Dr.TextGrid,0.16712,4.69712,0.78712,1.29712,2.30712,2.68712,3.90712,4.36712
audio/NV_DE_Neural2-D_Kr-gr-Dr_0.6p.wav,5.4346,NV,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,0.6p,DE_Neural2-D_Kr-gr-Dr.TextGrid,0.16712,4.69712,0.78712,1.29712,2.30712,2.68712,3.90712,4.36712
audio/NV_DE_Neural2-D_Kr-gr-Dr_0.75p.wav,5.4346,NV,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,0.75p,DE_Neural2-D_Kr-gr-Dr.TextGrid,0.16712,4.69712,0.78712,1.29712,2.30712,2.68712,3.90712,4.36712
audio/NV_DE_Neural2-D_Kr-gr-Dr_0.8p.wav,5.4346,NV,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,0.8p,DE_Neural2-D_Kr-gr-Dr.TextGrid,0.16712,4.69712,0.78712,1.29712,2.30712,2.68712,3.90712,4.36712
audio/NV_DE_Neural2-D_Kr-gr-Dr_0.85p.wav,5.4346,NV,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,0.85p,DE_Neural2-D_Kr-gr-Dr.TextGrid,0.16712,4.69712,0.78712,1.29712,2.30712,2.68712,3.90712,4.36712
audio/NV_DE_Neural2-D_Kr-gr-Dr_0.9p.wav,5.4346,NV,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,0.9p,DE_Neural2-D_Kr-gr-Dr.TextGrid,0.16712,4.69712,0.78712,1.29712,2.30712,2.68712,3.90712,4.36712
audio/NV_DE_Neural2-D_Kr-gr-Dr_0.95p.wav,5.4346,NV,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,0.95p,DE_Neural2-D_Kr-gr-Dr.TextGrid,0.16712,4.69712,0.78712,1.29712,2.30712,2.68712,3.90712,4.36712
audio/NV_DE_Neural2-D_Kr-gr-Dr_1p.wav,5.4346,NV,Neural2-D,Kr-gr-Dr,Kr,gr,Dr,1p,DE_Neural2-D_Kr-gr-Dr.TextGrid,0.16712,4.69712,0.78712,1.29712,2.30712,2.68712,3.90712,4.36712
audio/NV_DE_Neural2-D_Kr-gr-Ei_0.2p.wav,5.6275,NV,Neural2-D,Kr-gr-Ei,Kr,gr,Ei,0.2p,DE_Neural2-D_Kr-gr-Ei.TextGrid,0.17712,4.89712,0.79712,1.27712,2.32712,2.67712,3.91712,4.40712
audio/NV_DE_Neural2-D_Kr-gr-Ei_0.4p.wav,5.6275,NV,Neural2-D,Kr-gr-Ei,Kr,gr,Ei,0.4p,DE_Neural2-D_Kr-gr-Ei.TextGrid,0.17712,4.89712,0.79712,1.27712,2.32712,2.67712,3.91712,4.40712
audio/NV_DE_Neural2-D_Kr-gr-Ei_0.6p.wav,5.6275,NV,Neural2-D,Kr-gr-Ei,Kr,gr,Ei,0.6p,DE_Neural2-D_Kr-gr-Ei.TextGrid,0.17712,4.89712,0.79712,1.27712,2.32712,2.67712,3.91712,4.40712
audio/NV_DE_Neural2-D_Kr-gr-Ei_0.75p.wav,5.6275,NV,Neural2-D,Kr-gr-Ei,Kr,gr,Ei,0.75p,DE_Neural2-D_Kr-gr-Ei.TextGrid,0.17712,4.89712,0.79712,1.27712,2.32712,2.67712,3.91712,4.40712
audio/NV_DE_Neural2-D_Kr-gr-Ei_0.8p.wav,5.6275,NV,Neural2-D,Kr-gr-Ei,Kr,gr,Ei,0.8p,DE_Neural2-D_Kr-gr-Ei.TextGrid,0.17712,4.89712,0.79712,1.27712,2.32712,2.67712,3.91712,4.40712
audio/NV_DE_Neural2-D_Kr-gr-Ei_0.85p.wav,5.6275,NV,Neural2-D,Kr-gr-Ei,Kr,gr,Ei,0.85p,DE_Neural2-D_Kr-gr-Ei.TextGrid,0.17712,4.89712,0.79712,1.27712,2.32712,2.67712,3.91712,4.40712
audio/NV_DE_Neural2-D_Kr-gr-Ei_0.9p.wav,5.6275,NV,Neural2-D,Kr-gr-Ei,Kr,gr,Ei,0.9p,DE_Neural2-D_Kr-gr-Ei.TextGrid,0.17712,4.89712,0.79712,1.27712,2.32712,2.67712,3.91712,4.40712
audio/NV_DE_Neural2-D_Kr-gr-Ei_0.95p.wav,5.6275,NV,Neural2-D,Kr-gr-Ei,Kr,gr,Ei,0.95p,DE_Neural2-D_Kr-gr-Ei.TextGrid,0.17712,4.89712,0.79712,1.27712,2.32712,2.67712,3.91712,4.40712
audio/NV_DE_Neural2-D_Kr-gr-Ei_1p.wav,5.6275,NV,Neural2-D,Kr-gr-Ei,Kr,gr,Ei,1p,DE_Neural2-D_Kr-gr-Ei.TextGrid,0.17712,4.89712,0.79712,1.27712,2.32712,2.67712,3.91712,4.40712
audio/NV_DE_Neural2-D_Kr-gr-Vi_0.2p.wav,5.4463,NV,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,0.2p,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.68712,0.78712,1.29712,2.28712,2.62712,3.85712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Vi_0.4p.wav,5.4463,NV,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,0.4p,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.68712,0.78712,1.29712,2.28712,2.62712,3.85712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Vi_0.6p.wav,5.4463,NV,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,0.6p,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.68712,0.78712,1.29712,2.28712,2.62712,3.85712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Vi_0.75p.wav,5.4463,NV,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,0.75p,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.68712,0.78712,1.29712,2.28712,2.62712,3.85712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Vi_0.8p.wav,5.4463,NV,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,0.8p,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.68712,0.78712,1.29712,2.28712,2.62712,3.85712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Vi_0.85p.wav,5.4463,NV,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,0.85p,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.68712,0.78712,1.29712,2.28712,2.62712,3.85712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Vi_0.9p.wav,5.4463,NV,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,0.9p,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.68712,0.78712,1.29712,2.28712,2.62712,3.85712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Vi_0.95p.wav,5.4463,NV,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,0.95p,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.68712,0.78712,1.29712,2.28712,2.62712,3.85712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Vi_1p.wav,5.4463,NV,Neural2-D,Kr-gr-Vi,Kr,gr,Vi,1p,DE_Neural2-D_Kr-gr-Vi.TextGrid,0.16712,4.68712,0.78712,1.29712,2.28712,2.62712,3.85712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.2p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.2p,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.73712,0.78712,1.30712,2.34712,2.67712,3.86712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.4p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.4p,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.73712,0.78712,1.30712,2.34712,2.67712,3.86712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.6p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.6p,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.73712,0.78712,1.30712,2.34712,2.67712,3.86712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.75p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.75p,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.73712,0.78712,1.30712,2.34712,2.67712,3.86712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.8p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.8p,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.73712,0.78712,1.30712,2.34712,2.67712,3.86712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.85p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.85p,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.73712,0.78712,1.30712,2.34712,2.67712,3.86712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.9p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.9p,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.73712,0.78712,1.30712,2.34712,2.67712,3.86712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.95p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.95p,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.73712,0.78712,1.30712,2.34712,2.67712,3.86712,4.32712
audio/NV_DE_Neural2-D_Kr-gr-Zw_1p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,1p,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.73712,0.78712,1.30712,2.34712,2.67712,3.86712,4.32712
audio/NV_DE_Neural2-D_Kr-ro-Dr_0.2p.wav,5.3268,NV,Neural2-D,Kr-ro-Dr,Kr,ro,Dr,0.2p,DE_Neural2-D_Kr-ro-Dr.TextGrid,0.16712,4.57712,0.78712,1.26712,2.35712,2.66712,3.79712,4.27712
audio/NV_DE_Neural2-D_Kr-ro-Dr_0.4p.wav,5.3268,NV,Neural2-D,Kr-ro-Dr,Kr,ro,Dr,0.4p,DE_Neural2-D_Kr-ro-Dr.TextGrid,0.16712,4.57712,0.78712,1.26712,2.35712,2.66712,3.79712,4.27712
audio/NV_DE_Neural2-D_Kr-ro-Dr_0.6p.wav,5.3268,NV,Neural2-D,Kr-ro-Dr,Kr,ro,Dr,0.6p,DE_Neural2-D_Kr-ro-Dr.TextGrid,0.16712,4.57712,0.78712,1.26712,2.35712,2.66712,3.79712,4.27712
audio/NV_DE_Neural2-D_Kr-ro-Dr_0.75p.wav,5.3268,NV,Neural2-D,Kr-ro-Dr,Kr,ro,Dr,0.75p,DE_Neural2-D_Kr-ro-Dr.TextGrid,0.16712,4.57712,0.78712,1.26712,2.35712,2.66712,3.79712,4.27712
audio/NV_DE_Neural2-D_Kr-ro-Dr_0.8p.wav,5.3268,NV,Neural2-D,Kr-ro-Dr,Kr,ro,Dr,0.8p,DE_Neural2-D_Kr-ro-Dr.TextGrid,0.16712,4.57712,0.78712,1.26712,2.35712,2.66712,3.79712,4.27712
audio/NV_DE_Neural2-D_Kr-ro-Dr_0.85p.wav,5.3268,NV,Neural2-D,Kr-ro-Dr,Kr,ro,Dr,0.85p,DE_Neural2-D_Kr-ro-Dr.TextGrid,0.16712,4.57712,0.78712,1.26712,2.35712,2.66712,3.79712,4.27712
audio/NV_DE_Neural2-D_Kr-ro-Dr_0.9p.wav,5.3268,NV,Neural2-D,Kr-ro-Dr,Kr,ro,Dr,0.9p,DE_Neural2-D_Kr-ro-Dr.TextGrid,0.16712,4.57712,0.78712,1.26712,2.35712,2.66712,3.79712,4.27712
audio/NV_DE_Neural2-D_Kr-ro-Dr_0.95p.wav,5.3268,NV,Neural2-D,Kr-ro-Dr,Kr,ro,Dr,0.95p,DE_Neural2-D_Kr-ro-Dr.TextGrid,0.16712,4.57712,0.78712,1.26712,2.35712,2.66712,3.79712,4.27712
audio/NV_DE_Neural2-D_Kr-ro-Dr_1p.wav,5.3268,NV,Neural2-D,Kr-ro-Dr,Kr,ro,Dr,1p,DE_Neural2-D_Kr-ro-Dr.TextGrid,0.16712,4.57712,0.78712,1.26712,2.35712,2.66712,3.79712,4.27712
audio/NV_DE_Neural2-D_Kr-ro-Ei_0.2p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,0.2p,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.74712,0.78712,1.26712,2.31712,2.66712,3.78712,4.28712
audio/NV_DE_Neural2-D_Kr-ro-Ei_0.4p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,0.4p,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.74712,0.78712,1.26712,2.31712,2.66712,3.78712,4.28712
audio/NV_DE_Neural2-D_Kr-ro-Ei_0.6p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,0.6p,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.74712,0.78712,1.26712,2.31712,2.66712,3.78712,4.28712
audio/NV_DE_Neural2-D_Kr-ro-Ei_0.75p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,0.75p,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.74712,0.78712,1.26712,2.31712,2.66712,3.78712,4.28712
audio/NV_DE_Neural2-D_Kr-ro-Ei_0.8p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,0.8p,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.74712,0.78712,1.26712,2.31712,2.66712,3.78712,4.28712
audio/NV_DE_Neural2-D_Kr-ro-Ei_0.85p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,0.85p,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.74712,0.78712,1.26712,2.31712,2.66712,3.78712,4.28712
audio/NV_DE_Neural2-D_Kr-ro-Ei_0.9p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,0.9p,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.74712,0.78712,1.26712,2.31712,2.66712,3.78712,4.28712
audio/NV_DE_Neural2-D_Kr-ro-Ei_0.95p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,0.95p,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.74712,0.78712,1.26712,2.31712,2.66712,3.78712,4.28712
audio/NV_DE_Neural2-D_Kr-ro-Ei_1p.wav,5.4911,NV,Neural2-D,Kr-ro-Ei,Kr,ro,Ei,1p,DE_Neural2-D_Kr-ro-Ei.TextGrid,0.16712,4.74712,0.78712,1.26712,2.31712,2.66712,3.78712,4.28712
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.2p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.2p,DE_Neural2-D_Kr-ro-Vi.TextGrid,0.16712,4.64712,0.78712,1.29712,2.35712,2.65712,3.79712,4.26712
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.4p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.4p,DE_Neural2-D_Kr-ro-Vi.TextGrid,0.16712,4.64712,0.78712,1.29712,2.35712,2.65712,3.79712,4.26712
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.6p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.6p,DE_Neural2-D_Kr-ro-Vi.TextGrid,0.16712,4.64712,0.78712,1.29712,2.35712,2.65712,3.79712,4.26712
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.75p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.75p,DE_Neural2-D_Kr-ro-Vi.TextGrid,0.16712,4.64712,0.78712,1.29712,2.35712,2.65712,3.79712,4.26712
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.8p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.8p,DE_Neural2-D_Kr-ro-Vi.TextGrid,0.16712,4.64712,0.78712,1.29712,2.35712,2.65712,3.79712,4.26712
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.85p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.85p,DE_Neural2-D_Kr-ro-Vi.TextGrid,0.16712,4.64712,0.78712,1.29712,2.35712,2.65712,3.79712,4.26712
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.9p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.9p,DE_Neural2-D_Kr-ro-Vi.TextGrid,0.16712,4.64712,0.78712,1.29712,2.35712,2.65712,3.79712,4.26712
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.95p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.95p,DE_Neural2-D_Kr-ro-Vi.TextGrid,0.16712,4.64712,0.78712,1.29712,2.35712,2.65712,3.79712,4.26712
audio/NV_DE_Neural2-D_Kr-ro-Vi_1p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,1p,DE_Neural2-D_Kr-ro-Vi.TextGrid,0.16712,4.64712,0.78712,1.29712,2.35712,2.65712,3.79712,4.26712
audio/NV_DE_Neural2-D_Kr-ro-Zw_0.2p.wav,5.3887,NV,Neural2-D,Kr-ro-Zw,Kr,ro,Zw,0.2p,DE_Neural2-D_Kr-ro-Zw.TextGrid,0.16712,4.63712,0.78712,1.30712,2.33712,2.63712,3.79712,4.24712
audio/NV_DE_Neural2-D_Kr-ro-Zw_0.4p.wav,5.3887,NV,Neural2-D,Kr-ro-Zw,Kr,ro,Zw,0.4p,DE_Neural2-D_Kr-ro-Zw.TextGrid,0.16712,4.63712,0.78712,1.30712,2.33712,2.63712,3.79712,4.24712
audio/NV_DE_Neural2-D_Kr-ro-Zw_0.6p.wav,5.3887,NV,Neural2-D,Kr-ro-Zw,Kr,ro,Zw,0.6p,DE_Neural2-D_Kr-ro-Zw.TextGrid,0.16712,4.63712,0.78712,1.30712,2.33712,2.63712,3.79712,4.24712
audio/NV_DE_Neural2-D_Kr-ro-Zw_0.75p.wav,5.3887,NV,Neural2-D,Kr-ro-Zw,Kr,ro,Zw,0.75p,DE_Neural2-D_Kr-ro-Zw.TextGrid,0.16712,4.63712,0.78712,1.30712,2.33712,2.63712,3.79712,4.24712
audio/NV_DE_Neural2-D_Kr-ro-Zw_0.8p.wav,5.3887,NV,Neural2-D,Kr-ro-Zw,Kr,ro,Zw,0.8p,DE_Neural2-D_Kr-ro-Zw.TextGrid,0.16712,4.63712,0.78712,1.30712,2.33712,2.63712,3.79712,4.24712
audio/NV_DE_Neural2-D_Kr-ro-Zw_0.85p.wav,5.3887,NV,Neural2-D,Kr-ro-Zw,Kr,ro,Zw,0.85p,DE_Neural2-D_Kr-ro-Zw.TextGrid,0.16712,4.63712,0.78712,1.30712,2.33712,2.63712,3.79712,4.24712
audio/NV_DE_Neural2-D_Kr-ro-Zw_0.9p.wav,5.3887,NV,Neural2-D,Kr-ro-Zw,Kr,ro,Zw,0.9p,DE_Neural2-D_Kr-ro-Zw.TextGrid,0.16712,4.63712,0.78712,1.30712,2.33712,2.63712,3.79712,4.24712
