TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0017775400001482922,None,0.47037574000023596,None,0.9545271400002093,None,"['num_4', 'return']","[0.44184670000049664, 0.6657094000001962]",18.421489800000018,None,,,,,,,,,1,001,2021_Nov_12_1450,eeg_contingent_digits,2021.2.3,59.81637569017542,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.154608100000587, 0.3792602000003171]",19.132570799999485,None,,,,,,,,,1,001,2021_Nov_12_1450,eeg_contingent_digits,2021.2.3,59.81637569017542,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.11051959999986138, 0.3349740000003294]",19.560632199999418,None,,,,,,,,,1,001,2021_Nov_12_1450,eeg_contingent_digits,2021.2.3,59.81637569017542,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_12_1450,eeg_contingent_digits,2021.2.3,59.81637569017542,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.931805499999427,None,,,,,,,1,001,2021_Nov_12_1450,eeg_contingent_digits,2021.2.3,59.81637569017542,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.712908999999854,None,return,0.7740615000002435,20.712908999999854,None,1,001,2021_Nov_12_1450,eeg_contingent_digits,2021.2.3,59.81637569017542,
