TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,NV_trial,Triggered_trial,Jitter_trial,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,response_nextblock_ME.rt,text_break.started,text_break.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.01387391999742249,None,['return'],[0.6523414999974193],22.174305900000036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
1.0,1.0,9.0,3.0,13.0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0.014372320001712069,None,['return'],[0.30932429999666056],23.405877600001986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
1.0,1.0,9.0,3.0,13.0,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
2.0,8.0,0.0,1.0,21.0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,0.013285020002513193,None,['return'],[0.17231889999675332],24.272131500001706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
2.0,8.0,0.0,1.0,21.0,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
3.0,9.0,6.0,1.0,61.0,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,0.014749720008694567,None,['return'],[0.1957516000038595],25.006062100001145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
3.0,9.0,6.0,1.0,61.0,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
4.0,8.0,1.0,5.0,7.0,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,0.014745120002771728,None,['return'],[0.08327839999401476],25.756374399999913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
4.0,8.0,1.0,5.0,7.0,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
5.0,4.0,1.0,0.0,33.0,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,0.014683720000903122,None,['return'],[0.2386257000034675],26.405018800003745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
5.0,4.0,1.0,0.0,33.0,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
6.0,9.0,2.0,6.0,13.0,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,0.01361422000627499,None,['return'],[0.13532490000216058],27.20468300000357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
6.0,9.0,2.0,6.0,13.0,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
7.0,2.0,3.0,0.0,10.0,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,0.015105919999768957,None,['return'],[0.2558586000013747],27.905121800002235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
7.0,2.0,3.0,0.0,10.0,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,0.014734720010892488,None,['return'],[0.18798709999828134],28.721017500000016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,0.014557620001141913,None,['return'],[0.12829699999565491],29.472704900006647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6477229000011,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,30.440155900003447,None,31.820353000002797,None,0.0037789999987580813,None,33.240281800004595,None,"['1', 'return']","[0.7892705000049318, 1.3633961000014096]",34.25250030000461,None,34.25250030000461,None,34.25250030000461,35.25581720000628,,,,,,,,,1,001,2021_Nov_17_2247,eeg_contingent_digits,2021.2.3,60.064028255693344,
