TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,NV_trial,Triggered_trial,Jitter_trial,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,response_nextblock_ME.rt,text_break.started,text_break.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.0,2.0,3.0,0.0,10.0,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,0.014993019991379697,None,['return'],[0.10934879999695113],31.445613600000797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,0.014489519991911948,None,['return'],[0.08134229999996023],32.112123099999735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.23840190000192,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,33.01377550000325,None,34.591238700006215,None,0.01004274999286281,None,36.01878950000537,None,"['1', 'return']","[1.081472500001837, 1.2605217000018456]",37.03896280000481,None,37.03896280000481,None,37.03896280000481,38.04646490000596,,,,,,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,38.44472680000035,None,0.001636440007132478,None,40.55318719999923,None,"['0', 'return']","[0.9301754000043729, 1.275991200003773]",41.56950360000337,None,41.56950360000337,None,41.56950360000337,42.57927740000014,,,,,,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,42.93629990000045,None,0.002751710002485197,None,44.98426660000405,None,"['4', 'return']","[0.7834469000008539, 1.0976634999969974]",46.00392020000436,None,46.00392020000436,None,46.00392020000436,47.01237250000122,,,,,,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
,,,,,2.0,4.0,9.0,2.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,47.225981300005515,None,0.014603250005166046,None,49.32577310000488,None,"['5', 'return']","[0.9746139999988372, 1.300166499997431]",50.334476100004395,None,50.334476100004395,None,50.334476100004395,51.352186100004474,,,,,,,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
,,,,,3.0,6.0,2.0,9.0,33.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.86055450000276,None,return,51.86055450000276,None,2.4399316999988514,,,1,001,2021_Nov_17_2258,eeg_contingent_digits,2021.2.3,59.956100143358206,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3562230000025,None,,,,,,,
