audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,RAND_formula,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,instrTrainText.started,key_resp_2.started,sound_1.started,fixation.started,pp_t1_start.started,pp_t1_end.started,pp_t1_start.stopped,pp_t1_end.stopped,fixation.stopped,screenAfterAudio.started,screenAfterAudio.stopped,blankScreen.started,blankScreen.stopped,call1.started,call2.started,call3.started,call4.started,colour1.started,colour2.started,colour3.started,colour4.started,number1.started,number2.started,number3.started,number4.started,mouseClickOnCall.started,mouseClickOnColour.started,mouseClickOnNumber.started,blankScreenAfterResponse.started,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
audio/NV_DE_Neural2-D_Ti-ge-Dr_0.75p.wav,5.4022,NV,Neural2-D,Ti-ge-Dr,Ti,ge,Dr,0.75p,DE_Neural2-D_Ti-ge-Dr.TextGrid,0.17712,4.64712,0.84712,1.32712,2.35712,2.68712,3.82712,4.33712,0.000806393,0,0,0,0,10.956021899939515,10.956021899939515,12.957686399994419,12.957831999985501,0.3516057999804616,0.3516057999804616,0.3664642999647185,0.3664642999647185,18.41907770000398,18.41907770000398,18.41907770000398,18.41907770000398,19.41689590003807,19.41689590003807,19.41689590003807,19.41689590003807,19.41689590003807,19.41689590003807,19.41689590003807,19.41689590003807,19.41689590003807,19.41689590003807,19.41689590003807,19.41689590003807,19.41689590003807,1.0383853999665007,6.4242810000432655,7.588159900042228,26.935916600050405,[-0.34791666666666665],[-0.04791666666666667],[1],[0],[0],[6.380643600015901],['call3'],[0.04722222222222222],[0.23333333333333334],[1],[0],[0],[7.544354799902067],['colour1'],[0.425],[-0.10972222222222222],[1],[0],[0],[8.278660000069067],['number3'],True,False,False,,,2023-03-08_13h46.37.631,SentenceInNoise,2022.2.1,60.53752480981793,
audio/NV_DE_Neural2-F_Ti-gr-Vi_0.85p.wav,4.9453,NV,Neural2-F,Ti-gr-Vi,Ti,gr,Vi,0.85p,DE_Neural2-F_Ti-gr-Vi.TextGrid,0.15712,4.21712,0.74712,1.17712,1.97712,2.22712,3.31712,3.75712,0.002036265,0,1,1,1,,,26.935980999900494,26.935916600050405,0.22208690003026277,0.22208690003026277,0.22778570000082254,0.22778570000082254,32.059050900046714,32.059050900046714,32.059050900046714,32.059050900046714,33.07421680004336,33.07421680004336,33.07421680004336,33.07421680004336,33.07421680004336,33.07421680004336,33.07421680004336,33.07421680004336,33.07421680004336,33.07421680004336,33.07421680004336,33.07421680004336,33.07421680004336,1.1838192000286654,4.620115400059149,7.222351500065997,42.249231299967505,[-0.3888888888888889],[-0.09166666666666666],[1],[0],[0],[4.452928500017151],['call3'],[0.022916666666666665],[0.23680555555555555],[1],[0],[0],[7.0550400000065565],['colour1'],[0.3875],[-0.23333333333333334],[1],[0],[0],[9.756908899988048],['number4'],True,False,False,,,2023-03-08_13h46.37.631,SentenceInNoise,2022.2.1,60.53752480981793,
audio/NV_DE_Neural2-F_Dr-ro-Dr_0.6p.wav,4.8729,NV,Neural2-F,Dr-ro-Dr,Dr,ro,Dr,0.6p,DE_Neural2-F_Dr-ro-Dr.TextGrid,0.16712,4.12712,0.66712,1.20712,2.04712,2.24712,3.28712,3.76712,0.002205194,0,2,2,2,,,42.231821499974465,42.249231299967505,0.41577299998607486,0.41577299998607486,0.4353090999647975,0.4353090999647975,47.536343100015074,47.536343100015074,47.536343100015074,47.536343100015074,48.53707740001846,48.53707740001846,48.53707740001846,48.53707740001846,48.53707740001846,48.53707740001846,48.53707740001846,48.53707740001846,48.53707740001846,48.53707740001846,48.53707740001846,48.53707740001846,48.53707740001846,1.4171192001085728,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],NO_ANSW,NO_ANSW,NO_ANSW,,,2023-03-08_13h46.37.631,SentenceInNoise,2022.2.1,60.53752480981793,
audio/NV_DE_Neural2-F_Kr-ge-Vi_0.4p.wav,5.0233,NV,Neural2-F,Kr-ge-Vi,Kr,ge,Vi,0.4p,DE_Neural2-F_Kr-ge-Vi.TextGrid,0.16712,4.25712,0.692109,1.23712,1.98712,2.25712,3.34712,3.82712,0.002365715,0,3,3,3,,,57.62884039999917,57.62975700001698,0.08626100001856685,0.08626100001856685,0.09934670000802726,0.09934670000802726,63.14929550001398,63.14929550001398,63.14929550001398,63.14929550001398,64.14984359999653,64.14984359999653,64.14984359999653,64.14984359999653,64.14984359999653,64.14984359999653,64.14984359999653,64.14984359999653,64.14984359999653,64.14984359999653,64.14984359999653,64.14984359999653,64.14984359999653,1.4831177999731153,2.5006234999746084,3.217929200036451,67.00602400000207,[-0.38125],[-0.29305555555555557],[1],[0],[0],[2.0208776999497786],['call4'],[-0.021527777777777778],[-0.02847222222222222],[1],[0],[0],[2.733224799972959],['colour3'],"[0.21458333333333332, 0.35]","[-0.08333333333333333, -0.1076388888888889]","[1, 1]","[0, 0]","[0, 0]","[3.1665859000058845, 3.4837861000560224]",['number3'],True,False,False,,,2023-03-08_13h46.37.631,SentenceInNoise,2022.2.1,60.53752480981793,
audio/NV_DE_Neural2-D_Kr-gr-Zw_0.8p.wav,5.4746,NV,Neural2-D,Kr-gr-Zw,Kr,gr,Zw,0.8p,DE_Neural2-D_Kr-gr-Zw.TextGrid,0.16712,4.73712,0.78712,1.30712,2.34712,2.67712,3.86712,4.32712,0.002929507,0,4,4,4,,,67.00237189988839,67.00602400000207,0.2818522999295965,0.2818522999295965,0.29187630000524223,0.29187630000524223,72.53024680004455,72.53024680004455,72.53024680004455,72.53024680004455,73.54115259996615,73.54115259996615,73.54115259996615,73.54115259996615,73.54115259996615,73.54115259996615,73.54115259996615,73.54115259996615,73.54115259996615,73.54115259996615,73.54115259996615,73.54115259996615,73.54115259996615,1.0376490000635386,2.3167203000048175,3.4010763000696898,76.52690709999297,[-0.3416666666666667],[-0.1125],[1],[0],[0],[2.2747416000347584],['call3'],[-0.08055555555555556],[-0.14722222222222223],[1],[0],[0],[3.3560231999726966],['colour3'],[0.41041666666666665],[0.04652777777777778],[1],[0],[0],[3.9237828999757767],['number2'],False,False,False,,,2023-03-08_13h46.37.631,SentenceInNoise,2022.2.1,60.53752480981793,
audio/NV_DE_Neural2-D_Ad-gr-Dr_0.4p.wav,5.4949,NV,Neural2-D,Ad-gr-Dr,Ad,gr,Dr,0.4p,DE_Neural2-D_Ad-gr-Dr.TextGrid,0.16712,4.75712,0.79712,1.33712,2.52712,2.76712,3.98712,4.45712,0.002941717,0,5,5,5,,,76.52693949994864,76.52690709999297,0.06191609997767955,0.06191609997767955,0.06845630006864667,0.06845630006864667,82.06800169998314,82.06800169998314,82.06800169998314,82.06800169998314,83.08238219993655,83.08238219993655,83.08238219993655,83.08238219993655,83.08238219993655,83.08238219993655,83.08238219993655,83.08238219993655,83.08238219993655,83.08238219993655,83.08238219993655,83.08238219993655,83.08238219993655,1.0387461999198422,2.0006391999777406,3.001270900014788,85.46808240003884,[-0.4013888888888889],[-0.33125],[1],[0],[0],[1.9595261999638751],['call4'],"[0.11458333333333333, 0.0125]","[-0.32013888888888886, -0.34305555555555556]","[1, 1]","[0, 0]","[0, 0]","[2.557780700037256, 2.9576956001110375]",['colour4'],[0.3888888888888889],[-0.33958333333333335],[1],[0],[0],[3.308544800034724],['number4'],False,False,False,,,2023-03-08_13h46.37.631,SentenceInNoise,2022.2.1,60.53752480981793,
,,,,,,,,,,,,,,,,,,,,,,,,,85.46782849994489,85.46808240003884,0.07288019999396056,0.07288019999396056,0.08581180009059608,0.08581180009059608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
