TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,sound_digit_2_ME.started,sound_digit_2_ME.stopped,sound_digit_3_ME.started,sound_digit_3_ME.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.003126879979390651,None,0.47170587998698466,None,0.9572331800009124,None,['return'],[0.2554023000120651],20.04783620001399,None,,,,,,,,,,,,,,,1,001,2021_Nov_15_0948,eeg_contingent_digits,2021.2.3,60.045057815454136,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.1696961999987252],20.350521900021704,None,,,,,,,,,,,,,,,1,001,2021_Nov_15_0948,eeg_contingent_digits,2021.2.3,60.045057815454136,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.18720229997416027],20.566621500009205,None,,,,,,,,,,,,,,,1,001,2021_Nov_15_0948,eeg_contingent_digits,2021.2.3,60.045057815454136,
0.0,6.0,2.0,4.0,33.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_0948,eeg_contingent_digits,2021.2.3,60.045057815454136,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.796188700012863,None,,,,,,,,,,,,,1,001,2021_Nov_15_0948,eeg_contingent_digits,2021.2.3,60.045057815454136,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.50729209999554,None,23.052302500000224,None,0.004854150000028312,None,0.4994217499915976,None,0.4994217499915976,None,24.481821099994704,None,,,,,,,
