TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,sound_digit_2_ME.started,sound_digit_2_ME.stopped,sound_digit_3_ME.started,sound_digit_3_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.003015499998582527,None,0.491072599979816,None,0.9544808999926317,None,['return'],[0.46724539998103864],21.684331500000553,None,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_0935,eeg_contingent_digits,2021.2.3,60.03323439653426,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,['return'],[0.4009568000037689],22.198667799995746,None,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_0935,eeg_contingent_digits,2021.2.3,60.03323439653426,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,['return'],[0.37372569998842664],22.6473836999794,None,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_0935,eeg_contingent_digits,2021.2.3,60.03323439653426,
0.0,6.0,2.0,4.0,33.0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_0935,eeg_contingent_digits,2021.2.3,60.03323439653426,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.065088799980003,None,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_15_0935,eeg_contingent_digits,2021.2.3,60.03323439653426,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,23.71444579999661,None,25.129995499999495,None,0.016511400026502088,None,0.4942686000431422,None,0.4942686000431422,None,26.476372599980095,None,return,3.3011123000178486,27.48113819997525,None,27.48113819997525,None,1,001,2021_Nov_15_0935,eeg_contingent_digits,2021.2.3,60.03323439653426,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,return,0.43530049998662435,30.83065109999734,None,30.83065109999734,None,1,001,2021_Nov_15_0935,eeg_contingent_digits,2021.2.3,60.03323439653426,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,return,0.34465779998572543,31.314567499997793,None,31.314567499997793,None,1,001,2021_Nov_15_0935,eeg_contingent_digits,2021.2.3,60.03323439653426,
