audiofile,callSign,colour,number,trials_eg.thisRepN,trials_eg.thisTrialN,trials_eg.thisN,trials_eg.thisIndex,instr_start.started,key_resp_inst_2.started,instrRest_pre.started,key_resp_instRest_pre.started,fixation_1.started,pp_rest_pre_start.started,pp_rest_pre_start.stopped,fixation_1.stopped,screenAfterAudio_3.started,beep_rest_pre_end.started,screenAfterAudio_3.stopped,instr_start_1.started,key_resp_inst_4.started,instr_start_2.started,key_resp_inst_3.started,sound_examples.started,fixation_2.started,fixation_2.stopped,screenAfterAudio_2.started,screenAfterAudio_2.stopped,blankScreen_2.started,blankScreen_2.stopped,call1_2.started,call2_2.started,call3_2.started,call4_2.started,colour1_2.started,colour2_2.started,colour3_2.started,colour4_2.started,number1_2.started,number2_2.started,number3_2.started,number4_2.started,mouseClickOnCall_2.started,mouseClickOnCall_2.x,mouseClickOnCall_2.y,mouseClickOnCall_2.leftButton,mouseClickOnCall_2.midButton,mouseClickOnCall_2.rightButton,mouseClickOnCall_2.time,mouseClickOnCall_2.clicked_name,mouseClickOnColour_2.x,mouseClickOnColour_2.y,mouseClickOnColour_2.leftButton,mouseClickOnColour_2.midButton,mouseClickOnColour_2.rightButton,mouseClickOnColour_2.time,mouseClickOnColour_2.clicked_name,mouseClickOnNumber_2.x,mouseClickOnNumber_2.y,mouseClickOnNumber_2.leftButton,mouseClickOnNumber_2.midButton,mouseClickOnNumber_2.rightButton,mouseClickOnNumber_2.time,mouseClickOnNumber_2.clicked_name,callSignCorrect,colourCorrect,numberCorrect,instrTaskText.started,key_resp_inst.started,participant,order,date,expName,psychopyVersion,frameRate,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.9p.wav,Dr,we,Ei,0,0,0,0,14.678005300000223,14.678005300000223,16.791928600000574,16.791928600000574,17.37443500000063,17.37443500000063,17.389743400000043,18.37397839999994,18.37397839999994,18.37386929000013,19.3415272000002,19.391481000000567,19.391481000000567,20.70933580000019,20.70933580000019,21.326670730000387,21.32644430000073,26.84977650000019,26.84977650000019,26.84977650000019,26.84977650000019,27.851631700000326,27.851631700000326,27.851631700000326,27.851631700000326,27.851631700000326,27.851631700000326,27.851631700000326,27.851631700000326,27.851631700000326,27.851631700000326,27.851631700000326,27.851631700000326,27.851631700000326,1.0391607999999906,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],NO_ANSW,NO_ANSW,NO_ANSW,,,s00,1,2023-06-15_11h22.59.008,SentenceInNoise,2022.2.1,59.86328423133716,
audio/NV_DE_Neural2-D_Dr-we-Ei_0.3p.wav,Dr,we,Ei,0,1,1,1,,,,,,,,,,,,,,,,36.926190850000694,36.93999220000023,42.51267460000054,42.51267460000054,42.51267460000054,42.51267460000054,43.512206700000206,43.512206700000206,43.512206700000206,43.512206700000206,43.512206700000206,43.512206700000206,43.512206700000206,43.512206700000206,43.512206700000206,43.512206700000206,43.512206700000206,43.512206700000206,43.512206700000206,1.117262099999607,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],NO_ANSW,NO_ANSW,NO_ANSW,,,s00,1,2023-06-15_11h22.59.008,SentenceInNoise,2022.2.1,59.86328423133716,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-2.5db.wav,Kr,we,Dr,0,2,2,2,,,,,,,,,,,,,,,,52.57009936000031,52.56988000000001,58.02483180000036,58.02483180000036,58.02483180000036,58.02483180000036,59.02555250000023,59.02555250000023,59.02555250000023,59.02555250000023,59.02555250000023,59.02555250000023,59.02555250000023,59.02555250000023,59.02555250000023,59.02555250000023,59.02555250000023,59.02555250000023,59.02555250000023,1.1166112000000794,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],NO_ANSW,NO_ANSW,NO_ANSW,,,s00,1,2023-06-15_11h22.59.008,SentenceInNoise,2022.2.1,59.86328423133716,
audio/SiSSN_DE_Neural2-D_Kr-we-Dr_-13db.wav,Kr,we,Dr,0,3,3,3,,,,,,,,,,,,,,,,68.08334356000069,68.08329349999985,73.53872420000062,73.53872420000062,73.53872420000062,73.53872420000062,74.53886229999989,74.53886229999989,74.53886229999989,74.53886229999989,74.53886229999989,74.53886229999989,74.53886229999989,74.53886229999989,74.53886229999989,74.53886229999989,74.53886229999989,74.53886229999989,74.53886229999989,1.116732299999967,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],NO_ANSW,NO_ANSW,NO_ANSW,,,s00,1,2023-06-15_11h22.59.008,SentenceInNoise,2022.2.1,59.86328423133716,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.59665550000045,83.59665550000045,,,,,,,
